case_key,slice_id,family,source_id,arm,success,candidate_n,gold_rank,gold_top1_by_id,strict_top1,champion_label,champion_relation,top1_probability,margin,pool_sha256,cache_hit,error
DA_d2_seq100/177,DA_d2_seq100,DA,177,add_sibling5,False,4,,False,False,,base,,,9db15d168ba38b11f224077e8ce5d1085149e2c1f8e0da0ad787eb0fa1204fa2,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_seq100/177
DA_d2_seq100/177,DA_d2_seq100,DA,177,add_unrelated5,False,4,,False,False,,base,,,9db15d168ba38b11f224077e8ce5d1085149e2c1f8e0da0ad787eb0fa1204fa2,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_seq100/177
DA_d2_seq100/177,DA_d2_seq100,DA,177,add_synonym5,False,4,,False,False,,base,,,9db15d168ba38b11f224077e8ce5d1085149e2c1f8e0da0ad787eb0fa1204fa2,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_seq100/177
DA_d2_seq100/177,DA_d2_seq100,DA,177,add_component5,False,4,,False,False,,base,,,9db15d168ba38b11f224077e8ce5d1085149e2c1f8e0da0ad787eb0fa1204fa2,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_seq100/177
DA_d2_seq100/177,DA_d2_seq100,DA,177,nested_width6,False,4,,False,False,,base,,,9db15d168ba38b11f224077e8ce5d1085149e2c1f8e0da0ad787eb0fa1204fa2,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_seq100/177
DA_d2_seq100/177,DA_d2_seq100,DA,177,nested_width8,False,4,,False,False,,base,,,9db15d168ba38b11f224077e8ce5d1085149e2c1f8e0da0ad787eb0fa1204fa2,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_seq100/177
DA_d2_seq100/188,DA_d2_seq100,DA,188,base4,True,4,4,False,False,Arrhythmogenic syncope due to multivessel coronary artery disease,base,0.6,medium,2ed3c644cab3d9183669db38bee208cbc7fd3dfe4441e91b2843f07761707be9,False,
DA_d2_seq100/188,DA_d2_seq100,DA,188,remove_non_gold3,True,3,3,False,False,Arrhythmogenic syncope due to multivessel coronary artery disease,base,0.7,medium,45ab2c48380ecc03a9b7db6f763979e5e44fd18db993b77ab5ed19fc379c83b3,False,
DA_d2_seq100/188,DA_d2_seq100,DA,188,add_parent5,True,5,2,False,False,Arrhythmogenic syncope due to multivessel coronary artery disease,base,0.35,medium,95f78d06a17dc2055ce1bc6e3d3d697f25e0aef1a53b3919826b465f519f353c,False,
DA_d2_seq100/188,DA_d2_seq100,DA,188,add_sibling5,True,5,4,False,False,Arrhythmogenic syncope due to multivessel coronary artery disease,base,0.4,medium,ca1c388b2f6d50dee7d47103df0845bfc8d278c24ae576ba7ea880a3610ee3df,False,
DA_d2_seq100/188,DA_d2_seq100,DA,188,add_unrelated5,True,5,4,False,False,Arrhythmogenic syncope due to multivessel coronary artery disease,base,0.6,medium,6c3fe2b2f66164ee96772c5829fa21b649a36bcaf57bec0bf68567ac0af243f0,False,
DA_d2_seq100/188,DA_d2_seq100,DA,188,add_synonym5,True,5,1,True,True,Coronary Artery Disease (CAD) with Giant R-wave Syndrome,base,0.6,high,e39c0db1ef000d9d0fbeec6681eaa37c788bbedd8f45e385b70008fc5906cf7c,False,
DA_d2_seq100/188,DA_d2_seq100,DA,188,add_component5,True,5,5,False,False,Arrhythmogenic syncope due to multivessel coronary artery disease,base,0.45,medium,e2a593815e13f479f097144e61d64f0db3f5c6ec81e8847d0381ee7eafb541fa,False,
DA_d2_seq100/188,DA_d2_seq100,DA,188,nested_width6,True,6,4,False,False,Arrhythmogenic syncope due to multivessel coronary artery disease,base,0.45,medium,c44ff420949c8eaaf1a7223fd81e485a7bc369e6188b8029ebf268a9f7208ab9,False,
DA_d2_seq100/188,DA_d2_seq100,DA,188,nested_width8,True,8,5,False,False,Arrhythmogenic syncope due to multivessel coronary artery disease,base,0.35,medium,bbc01a058dc9b43f49aec6dea90b59b39b31876ea95fe4e21f1c91f07e78414d,False,
DA_d2_seq100/220,DA_d2_seq100,DA,220,base4,True,4,1,True,True,"Plasmablastic lymphoma (PBL), stage 1 with high-risk features",base,0.7,high,c076e1d6029b69f1827fc14fb154de2ca9b58d8fb1c3e9e7712b3fcef57e08d5,False,
DA_d2_seq100/220,DA_d2_seq100,DA,220,remove_non_gold3,True,3,1,True,True,"Plasmablastic lymphoma (PBL), stage 1 with high-risk features",base,0.7,medium,409cd103793f5cf518fddcc78e24f151ef3bfeab749622f046fc2d0ad690629d,False,
DA_d2_seq100/220,DA_d2_seq100,DA,220,add_parent5,True,5,1,True,True,"Plasmablastic lymphoma (PBL), stage 1 with high-risk features",base,0.85,high,0c6fb4348ab4e843e23259e5ec6340a0e61dcede133546bf1c7129dace18f8de,False,
DA_d2_seq100/220,DA_d2_seq100,DA,220,add_sibling5,True,5,1,True,True,"Plasmablastic lymphoma (PBL), stage 1 with high-risk features",base,0.85,high,3ffe2a0c3b0dcd4cc76e9c9ca9f88b314ecba84da2fad037671292b41730eb22,False,
DA_d2_seq100/220,DA_d2_seq100,DA,220,add_unrelated5,True,5,1,True,True,"Plasmablastic lymphoma (PBL), stage 1 with high-risk features",base,0.8,high,b4a2e435eb61b0e5610db4805147789274c69cf0a163161f3161e1778359a59f,False,
DA_d2_seq100/220,DA_d2_seq100,DA,220,add_synonym5,True,5,1,True,True,"Plasmablastic lymphoma (PBL), stage 1 with high-risk features",base,0.8,high,732108c3109e52703bb289d4e0d9e2c79e5aeaca4ce43776841102af80002437,False,
DA_d2_seq100/220,DA_d2_seq100,DA,220,add_component5,True,5,2,False,False,"Plasmablastic lymphoma, EBV-positive",component,0.85,high,5cd97666636d71901847a35f6803779bfa718f9db8cdf488c682f39352e7f945,False,
DA_d2_seq100/220,DA_d2_seq100,DA,220,nested_width6,True,6,1,True,True,"Plasmablastic lymphoma (PBL), stage 1 with high-risk features",base,0.85,high,22425eee3d6fb25e4bc92c60bf74b2ec15c4a8018b823d947a7ac8406ea86839,False,
DA_d2_seq100/220,DA_d2_seq100,DA,220,nested_width8,True,8,1,True,True,"Plasmablastic lymphoma (PBL), stage 1 with high-risk features",base,0.85,high,baff9af58b4b331be480461f1f43152df1c2d86d57fedfefd41d4a1ff906b31d,False,
DA_d2_seq100/231,DA_d2_seq100,DA,231,base4,True,4,4,False,False,Metastatic urothelial carcinoma (renal pelvis) with paraneoplastic malignant acanthosis nigricans,base,0.8,high,f4a818e65001e0b1a7a4d7b773a9e92090bdef4842f7cf87afc52d5235d953e6,False,
DA_d2_seq100/231,DA_d2_seq100,DA,231,remove_non_gold3,True,3,3,False,False,Metastatic urothelial carcinoma (renal pelvis) with paraneoplastic malignant acanthosis nigricans,base,0.8,high,34aec566c0e785db5bda89ff53429b17872374d7127369aabc351fae9c0e13d9,False,
DA_d2_seq100/231,DA_d2_seq100,DA,231,add_parent5,True,5,4,False,False,Metastatic urothelial carcinoma (renal pelvis) with paraneoplastic malignant acanthosis nigricans,base,0.65,high,1b9ef14f3a3b5ba6534a8e2e49ee8427e4bcf0ce38562e2f1f72815c1fec9ede,False,
DA_d2_seq100/231,DA_d2_seq100,DA,231,add_sibling5,True,5,4,False,False,Metastatic urothelial carcinoma (renal pelvis) with paraneoplastic malignant acanthosis nigricans,base,0.82,high,08930a7e7e6a7677dd535a3e3552270cfd18db8f6252375c49b51fe9eed28850,False,
DA_d2_seq100/231,DA_d2_seq100,DA,231,add_unrelated5,True,5,4,False,False,Metastatic urothelial carcinoma (renal pelvis) with paraneoplastic malignant acanthosis nigricans,base,0.78,high,493d5a354381f7b34de5d60b625f16a4b4c66d7079ca3917da8813720c63bff1,False,
DA_d2_seq100/231,DA_d2_seq100,DA,231,add_synonym5,True,5,4,False,False,Metastatic urothelial carcinoma (renal pelvis) with paraneoplastic malignant acanthosis nigricans,base,0.6,medium,64eed3c34a55b51faceed1f5f431526e50f2c38f1e4c9ab4ace5e62f7eac8e26,False,
DA_d2_seq100/231,DA_d2_seq100,DA,231,add_component5,True,5,4,False,False,Metastatic urothelial carcinoma (renal pelvis) with paraneoplastic malignant acanthosis nigricans,base,0.6,medium,18e97684f03425004954d8e5b4b79f9e0bc924ac69123acea3ce118091589a72,False,
DA_d2_seq100/231,DA_d2_seq100,DA,231,nested_width6,True,6,4,False,False,Metastatic urothelial carcinoma (renal pelvis) with paraneoplastic malignant acanthosis nigricans,base,0.9,high,af1d58b27f1edf7e98117931ad78c0a96cfa5370b05ecf2da339ec099be27ac8,False,
DA_d2_seq100/231,DA_d2_seq100,DA,231,nested_width8,True,8,6,False,False,Metastatic urothelial carcinoma (renal pelvis) with paraneoplastic malignant acanthosis nigricans,base,0.95,high,f0cf7b286df4c3641e34fc90d904271969ff7ada0f9ee38a53a3524b0ee100d7,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,base4,True,4,1,True,True,Branch retinal vein occlusion with preretinal neovascularization,base,0.85,high,2b3db3213cd78d45f9812f1ee6f035984cd99ce95d15df14c5124cfac3224317,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,remove_non_gold3,True,3,2,False,False,Retinal Vein Occlusion with Neovascularization,base,0.55,medium,b02bc322b5323c0f9fb4e937f58cc5c2fda3a37e639f42131756ddcff1a1b0ad,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,add_parent5,True,5,2,False,False,Retinal Vein Occlusion with Neovascularization,base,0.8,high,836de353bdbf7dd5a40abca804a0f9b39e2d3560b1d18c2c1a171b9b1bc0d96d,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,add_sibling5,True,5,1,True,True,Branch retinal vein occlusion with preretinal neovascularization,base,0.55,medium,7e00616df9b3fc390a3939195ebf0a8d62a527a4b9f69a42b023ea9f7be5c3b2,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,add_unrelated5,True,5,2,False,False,Retinal Vein Occlusion with Neovascularization,base,0.6,high,480de835b40ea80278558ed17c71536c7d9f8c81c6d24bfbb64a5309d0815a43,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,add_synonym5,True,5,1,True,True,Branch retinal vein occlusion with preretinal neovascularization,base,0.85,high,e88059e00e24f5f466464218f149477c1a5dc0be53f63104997d71f52c63fce5,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,add_component5,True,5,1,True,True,Branch retinal vein occlusion with preretinal neovascularization,base,0.35,low,f3203c198fc39f057d742788be0a72bacdce8546be6e5e701e8a92b2aaa43c56,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,nested_width6,True,6,1,True,True,Branch retinal vein occlusion with preretinal neovascularization,base,0.45,medium,d8e02558ecfda7ead35e8bbc70307fe17f5723af790b4c796ff9aeed9020e03c,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,nested_width8,True,8,1,True,True,Branch retinal vein occlusion with preretinal neovascularization,base,0.8,medium,361ac08f6f1948910cc21b101c69288d48e63fbfe40914f4cc6b8ad559e32d5f,False,
DA_d2_seq100/246,DA_d2_seq100,DA,246,base4,True,4,1,True,True,Tufted angioma with somatic KDR mutation,base,0.75,high,0246149f9063c62397641ec43efb4e8b52cf2ea4bc1d4beb96279f528f85a0f1,False,
DA_d2_seq100/246,DA_d2_seq100,DA,246,remove_non_gold3,True,3,1,True,True,Tufted angioma with somatic KDR mutation,base,0.9,high,3be507a5940f0ebc0a88dc16422fa67738f47e2b931c366cfe084220fe865941,False,
DA_d2_seq100/246,DA_d2_seq100,DA,246,add_parent5,True,5,1,True,True,Tufted angioma with somatic KDR mutation,base,0.85,high,ede024c4d5a644fe1475070303848d9cf5068c74d34ee695a6b95ff7df166ea2,False,
DA_d2_seq100/246,DA_d2_seq100,DA,246,add_sibling5,True,5,1,True,True,Tufted angioma with somatic KDR mutation,base,0.7,medium,101cbd9a3a525dd02551138df1805c24aaee681c478b65c964ce40fd17a9fc4f,False,
DA_d2_seq100/246,DA_d2_seq100,DA,246,add_unrelated5,True,5,1,True,True,Tufted angioma with somatic KDR mutation,base,0.75,high,716e315ec99c7a6cee01ac8a4c51e181b36fcd22d67231f3a0c0e8c9dd2b1aa6,False,
DA_d2_seq100/246,DA_d2_seq100,DA,246,add_synonym5,True,5,1,True,True,Tufted angioma with somatic KDR mutation,base,0.75,high,3057025d2562f64cfec73e06317cf86235ba3de9db7928ca0f6b863dfaccb2d8,False,
DA_d2_seq100/246,DA_d2_seq100,DA,246,add_component5,True,5,1,True,True,Tufted angioma with somatic KDR mutation,base,0.85,high,ad918788e6ef467b55cdcf32e08da5040fc4d746188b26f68f3ec5e6da56b91a,False,
DA_d2_seq100/246,DA_d2_seq100,DA,246,nested_width6,True,6,1,True,True,Tufted angioma with somatic KDR mutation,base,0.7,medium,15814fbf6295ab1d3ca886724af2f65d4381b25115967107764f727739358b4a,False,
DA_d2_seq100/246,DA_d2_seq100,DA,246,nested_width8,True,8,1,True,True,Tufted angioma with somatic KDR mutation,base,0.7,high,bbe39abc6e7bf49350e5f67a90b32de8cfd18cfbc5a1a4c383b65e0f02ad818d,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,base4,True,4,1,True,True,IgG4-related rhinosinusitis with concurrent Streptococcus constellatus bacterial rhinosinusitis,base,0.45,medium,c0a423a951aded25d4ec731dd2e467b5787374faff8fda3e2e118f38550c9f2e,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,remove_non_gold3,True,3,1,True,True,IgG4-related rhinosinusitis with concurrent Streptococcus constellatus bacterial rhinosinusitis,base,0.7,medium,9f3397c6d7300b96129d9db24247c020add0703efab383b6648f9c055bf9b352,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,add_parent5,True,5,1,True,True,IgG4-related rhinosinusitis with concurrent Streptococcus constellatus bacterial rhinosinusitis,base,0.62,medium,92237a4e4285ce2753262ef94615a4eeebd1f803717bb67ed4e0081eb2a524f9,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,add_sibling5,True,5,4,False,False,IgG4-Related Disease (IgG4-RD) with Orbital/Sinus Involvement,base,0.8,high,4cb30c014608a4642a61e68f87ab130f4016c882cc8ffae8e9dd9cffa001d8c2,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,add_unrelated5,True,5,1,True,True,IgG4-related rhinosinusitis with concurrent Streptococcus constellatus bacterial rhinosinusitis,base,0.85,high,b1c88ada87aeee97c8898b18e486b53ceca286f2589fb59c245018d648f85abe,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,add_synonym5,True,5,3,False,False,IgG4-Related Disease (IgG4-RD) with Orbital/Sinus Involvement,base,0.6,high,9248f6e80154925dbf98cef25757f3ab9631c8dc11b009ce7fd5c3bbf2041691,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,add_component5,True,5,4,False,False,IgG4-Related Disease (IgG4-RD) with Orbital/Sinus Involvement,base,0.85,high,88a5b8bcff35039f871c0b519834588785162bc9d5c245bb8b53de35605786a2,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,nested_width6,True,6,3,False,False,IgG4-Related Disease (IgG4-RD) with Orbital/Sinus Involvement,base,0.6,medium,133862ee2b49307688a407776fa5adfe5b64a9cc65293e816e84f1e09d46e7e1,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,nested_width8,True,8,3,False,False,IgG4-Related Disease (IgG4-RD) with Orbital/Sinus Involvement,base,0.7,medium,7a32c8d7a98b4f51eac1cc2d5d62c52cda9232a1c06227c663551f51437a64aa,False,
DA_d2_seq100/62,DA_d2_seq100,DA,62,base4,True,4,1,True,True,Type I cryoglobulinemia associated with multiple myeloma,base,0.8,high,fb3b21366e52a76d808e5e51a628b0bc03e54a244a3d503032852a85452ac1a5,False,
DA_d2_seq100/62,DA_d2_seq100,DA,62,remove_non_gold3,True,3,1,True,True,Type I cryoglobulinemia associated with multiple myeloma,base,0.85,high,1e6487fdd12548bfa236439003b13d11be55e3db7fca1799906d1cee2cf40ff3,False,
DA_d2_seq100/62,DA_d2_seq100,DA,62,add_parent5,True,5,1,True,True,Type I cryoglobulinemia associated with multiple myeloma,base,0.85,high,3fa96266ace3db9e1ecf3ca91e1a5c1d2e942939c034affedd27afec505bc090,False,
DA_d2_seq100/62,DA_d2_seq100,DA,62,add_sibling5,True,5,1,True,True,Type I cryoglobulinemia associated with multiple myeloma,base,0.75,high,be2995cf9e8309bc8a9b32ba26823ee6cb7960ef1426518d11ca94f6b08f0e3f,False,
DA_d2_seq100/62,DA_d2_seq100,DA,62,add_unrelated5,True,5,1,True,True,Type I cryoglobulinemia associated with multiple myeloma,base,0.9,high,de615a5c8b6c7f9ecc455d1c849f639cce922c65d25a93832bb1cb72f9093e5f,False,
DA_d2_seq100/62,DA_d2_seq100,DA,62,add_synonym5,True,5,1,True,True,Type I cryoglobulinemia associated with multiple myeloma,base,0.85,medium,5b857d5ae3a98a71469460fda70d8c1c7d6ec3d4cfa84d1685ac9510760fe4ca,False,
DA_d2_seq100/62,DA_d2_seq100,DA,62,add_component5,True,5,1,True,True,Type I cryoglobulinemia associated with multiple myeloma,base,0.95,high,89621512fc8e7bc4b6e57439461915734a171f4bcf1a29c40e75f1e5da6bf29d,False,
DA_d2_seq100/62,DA_d2_seq100,DA,62,nested_width6,True,6,1,True,True,Type I cryoglobulinemia associated with multiple myeloma,base,0.7,high,c4f9c7661d182c8ca7f5f7fc8a8cc76c10cec808732bd19680537a5d43122449,False,
DA_d2_seq100/62,DA_d2_seq100,DA,62,nested_width8,True,8,1,True,True,Type I cryoglobulinemia associated with multiple myeloma,base,0.85,high,337df8bb38cb325256155a309208a87b664e346f486201952be3c6151485eda7,False,
DA_d2_seq100/87,DA_d2_seq100,DA,87,base4,True,4,1,True,True,Myopericarditis,base,0.62,medium,39d394ae660e1053b046af343129525b7bd3e2704c2a510132567bc950d53e03,False,
DA_d2_seq100/87,DA_d2_seq100,DA,87,remove_non_gold3,True,3,1,True,True,Myopericarditis,base,0.7,medium,60f0ca45d467f22f70682f3d150662a480b9cbf7b2bb8c620ebffd4cc090194f,False,
DA_d2_seq100/87,DA_d2_seq100,DA,87,add_parent5,True,5,3,False,False,Acute pericarditis,base,0.8,high,df488f9b3caedcd13ec652edaa1910ca4a718ac450683473fe96ee390d122be7,False,
DA_d2_seq100/87,DA_d2_seq100,DA,87,add_sibling5,True,5,1,True,True,Myopericarditis,base,0.6,medium,e3d88e6deba793f4e1ae99f184c41228c36057bfe1585107d9cdb2f2ef2c05a1,False,
DA_d2_seq100/87,DA_d2_seq100,DA,87,add_unrelated5,True,5,1,True,True,Myopericarditis,base,0.55,medium,4a258dea489fed87cf09d6cd6e16b42cceaa25cacb59b953470e34e5f89c1292,False,
DA_d2_seq100/87,DA_d2_seq100,DA,87,add_synonym5,True,5,1,True,True,Myopericarditis,base,0.7,high,fcf5bed681e37d04548bd4d67dfd34f6c23443ca80688795d66424c6a5ab4157,False,
DA_d2_seq100/87,DA_d2_seq100,DA,87,add_component5,True,5,1,True,True,Myopericarditis,base,0.55,medium,854bf9cd78314394c59de7ab78071acd4d9860c118b0fae5a999a53ba319446e,False,
DA_d2_seq100/87,DA_d2_seq100,DA,87,nested_width6,True,6,1,True,True,Myopericarditis,base,0.85,high,e2bb1d57543d03ab8ec3ba4d0dd7468c02b88eb526d41806cd26ff10f6c40357,False,
DA_d2_seq100/87,DA_d2_seq100,DA,87,nested_width8,True,8,2,False,False,Acute pericarditis,base,0.6,medium,735a9771063928e091285267cf6fcd8ed2b66676835df0fba6f65cfa558b72bb,False,
DA_d2_seq100/90,DA_d2_seq100,DA,90,base4,True,4,1,True,True,Caruncular melanoma,base,0.7,medium,3e353ac7e7df782754aead870c139065c59f0c9e146756dd3420777d0a86e949,False,
DA_d2_seq100/90,DA_d2_seq100,DA,90,remove_non_gold3,True,3,1,True,True,Caruncular melanoma,base,0.75,high,3d26c8916dfa48928017cf8b8bd4f58e2ed26956f26331c35e920e01845abffe,False,
DA_d2_seq100/90,DA_d2_seq100,DA,90,add_parent5,False,4,,False,False,,base,,,3f361e020338683ae45efbd0bbf28532f5dd4e014e782dd1d9d19da4eea6c8b7,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_seq100/90
DA_d2_seq100/90,DA_d2_seq100,DA,90,add_sibling5,False,4,,False,False,,base,,,3f361e020338683ae45efbd0bbf28532f5dd4e014e782dd1d9d19da4eea6c8b7,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_seq100/90
DA_d2_seq100/90,DA_d2_seq100,DA,90,add_unrelated5,False,4,,False,False,,base,,,3f361e020338683ae45efbd0bbf28532f5dd4e014e782dd1d9d19da4eea6c8b7,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_seq100/90
DA_d2_seq100/90,DA_d2_seq100,DA,90,add_synonym5,False,4,,False,False,,base,,,3f361e020338683ae45efbd0bbf28532f5dd4e014e782dd1d9d19da4eea6c8b7,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_seq100/90
DA_d2_seq100/90,DA_d2_seq100,DA,90,add_component5,False,4,,False,False,,base,,,3f361e020338683ae45efbd0bbf28532f5dd4e014e782dd1d9d19da4eea6c8b7,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_seq100/90
DA_d2_seq100/90,DA_d2_seq100,DA,90,nested_width6,False,4,,False,False,,base,,,3f361e020338683ae45efbd0bbf28532f5dd4e014e782dd1d9d19da4eea6c8b7,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_seq100/90
DA_d2_seq100/90,DA_d2_seq100,DA,90,nested_width8,False,4,,False,False,,base,,,3f361e020338683ae45efbd0bbf28532f5dd4e014e782dd1d9d19da4eea6c8b7,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_seq100/90
DA_d2_seq100/97,DA_d2_seq100,DA,97,base4,True,4,1,True,True,Anti-TIF-1γ juvenile dermatomyositis (JDM),base,0.85,high,835132c60cda39d80df3691f8020550e1f6164c0f193f069dfbadaff5f97381a,False,
DA_d2_seq100/97,DA_d2_seq100,DA,97,remove_non_gold3,True,3,1,True,True,Anti-TIF-1γ juvenile dermatomyositis (JDM),base,0.9,high,ca2203a0b39fac1a88d97079872de6e19d1311253936f762f6b695508c4c015b,False,
DA_d2_seq100/97,DA_d2_seq100,DA,97,add_parent5,True,5,1,True,True,Anti-TIF-1γ juvenile dermatomyositis (JDM),base,0.85,high,c7e283281f7e7cc21bbcf7f5be6a60b202b53ff2903a5932cf97fa5cf0b8a67c,False,
DA_d2_seq100/97,DA_d2_seq100,DA,97,add_sibling5,True,5,1,True,True,Anti-TIF-1γ juvenile dermatomyositis (JDM),base,0.85,high,5896bb1806afca77842946e7ca0100e8f6bf69fe8a735e16b666561349d66421,False,
DA_d2_seq100/97,DA_d2_seq100,DA,97,add_unrelated5,True,5,1,True,True,Anti-TIF-1γ juvenile dermatomyositis (JDM),base,0.85,high,91fd2fe674171f3bc93ca39418ce623bcec340286167f9af86c8aa2b98fc9916,False,
DA_d2_seq100/97,DA_d2_seq100,DA,97,add_synonym5,True,5,1,True,True,Anti-TIF-1γ juvenile dermatomyositis (JDM),base,0.95,low,13f214f7e4c1d5b63f65302d40e0d1ca9754cbbb8a429448949ec11995e227fe,False,
DA_d2_seq100/97,DA_d2_seq100,DA,97,add_component5,True,5,1,True,True,Anti-TIF-1γ juvenile dermatomyositis (JDM),base,0.85,high,cb0cc396eb896f8b9fadafd722d657355e69c8c69cfc026c0a8b85c467514b3c,False,
DA_d2_seq100/97,DA_d2_seq100,DA,97,nested_width6,True,6,1,True,True,Anti-TIF-1γ juvenile dermatomyositis (JDM),base,0.9,high,1116e57c89603a61bbbd86ccf5019ab523fa837a6b2db48028896417d200edb9,False,
DA_d2_seq100/97,DA_d2_seq100,DA,97,nested_width8,True,8,1,True,True,Anti-TIF-1γ juvenile dermatomyositis (JDM),base,0.85,high,260c9bbb18fa1795506ec0a9956a9cb52a7efca81e30c68721dcd73e1819f841,False,
DA_d2_seq100/99,DA_d2_seq100,DA,99,base4,True,4,1,True,True,Epidermolysis bullosa pruriginosa (EBP),base,0.9,low,48ddd1c23b73134cb78d126d751a92cd4c8625c4b99d1521a64e965e574d1106,False,
DA_d2_seq100/99,DA_d2_seq100,DA,99,remove_non_gold3,True,3,1,True,True,Epidermolysis bullosa pruriginosa (EBP),base,0.9,high,27a79a3c846d1b6ee687977d5e352bd973c35dcc3b972720e4e1ebe5448ef2b3,False,
DA_d2_seq100/99,DA_d2_seq100,DA,99,add_parent5,True,5,4,False,False,Dystrophic epidermolysis bullosa (particularly DEB pruriginosa),base,0.55,medium,b6013505688d99bc3f5691567d3a298cff935ac942072e39226f82eb760e8c1e,False,
DA_d2_seq100/99,DA_d2_seq100,DA,99,add_sibling5,True,5,2,False,False,"Epidermolysis bullosa dystrophica, pretibial",sibling,0.65,high,427e4b74f1201e69943fd875c40653a7250f35446fc5763dd5616a9597f42d6c,False,
DA_d2_seq100/99,DA_d2_seq100,DA,99,add_unrelated5,True,5,1,True,True,Epidermolysis bullosa pruriginosa (EBP),base,0.9,high,43ed83e04719c0d1b7321d5a4ead514e4f62735d276cf1be5139315c60bd75e1,False,
DA_d2_seq100/99,DA_d2_seq100,DA,99,add_synonym5,True,5,2,False,False,Dystrophic epidermolysis bullosa pruriginosa,synonym,0.8,high,a7b5e8d70bcf909ae5c4331e22a7cedb67da87b05a2f0eb7721905dbf842176b,False,
DA_d2_seq100/99,DA_d2_seq100,DA,99,add_component5,True,5,1,True,True,Epidermolysis bullosa pruriginosa (EBP),base,0.85,high,a5e2bb995447d0010d0e7849245695b7eaa271e24f968047c787ddcff4f99be2,False,
DA_d2_seq100/99,DA_d2_seq100,DA,99,nested_width6,True,6,1,True,True,Epidermolysis bullosa pruriginosa (EBP),base,0.9,high,d903e209a416f69b07d8cd448481caf2401e8c49b9aae1e0f6b13947872b8ddb,False,
DA_d2_seq100/99,DA_d2_seq100,DA,99,nested_width8,True,8,1,True,True,Epidermolysis bullosa pruriginosa (EBP),base,0.8,high,777ea0b9f9198cbb4edd959241bb07f46cee36bb7573ed8ca4f2dacfec289029,False,
MCR_seq200b/251,MCR_seq200b,MCR,251,base4,True,4,1,True,True,twin anemia polycythemia sequence,base,0.85,high,11788b5ce6b950643213627160c29a1b59040949e90c1bf3d9925fd4ab7784a6,False,
MCR_seq200b/251,MCR_seq200b,MCR,251,remove_non_gold3,True,3,1,True,True,twin anemia polycythemia sequence,base,0.95,high,c48724bb1c564d1cb14edabd149305f8f5602429575249b26f7073dd5a648ec6,False,
MCR_seq200b/251,MCR_seq200b,MCR,251,add_parent5,True,5,4,False,False,None,base,0.8,high,5c556552336166b21a8ceb2fdc899dfdd63d8167a069f65463e2410eb322a30b,False,
MCR_seq200b/251,MCR_seq200b,MCR,251,add_sibling5,True,5,1,True,True,twin anemia polycythemia sequence,base,0.75,medium,20ed9b76291b05ad3ff2e4540ab5994d06ea03f057bf5da7a331d2a4086e0a84,False,
MCR_seq200b/251,MCR_seq200b,MCR,251,add_unrelated5,True,5,1,True,True,twin anemia polycythemia sequence,base,0.9,high,ef715f44649fff5e4ade11cbc98827b188899ad5a2f97a505f2830c359dcc34e,False,
MCR_seq200b/251,MCR_seq200b,MCR,251,add_synonym5,True,5,4,False,False,None,base,0.7,high,b529686a1e649a83f5d36ad6aa360d064f7a552d5fee933fc8bb36b0ae014038,False,
MCR_seq200b/251,MCR_seq200b,MCR,251,add_component5,True,5,1,True,True,twin anemia polycythemia sequence,base,0.85,high,0141ec1832326514bcdd5e342704b704dc50a288611afb08082fe1714b777b12,False,
MCR_seq200b/251,MCR_seq200b,MCR,251,nested_width6,True,6,4,False,False,congenital cytomegalovirus infection,width_distractor,0.7,high,d05a0dd807a83fc5a8b1c8157506c3afc37f21e974246e9cd1bf8ad252129c0d,False,
