case_key,slice_id,family,source_id,architecture,condition,success,gold_natural_in_body,l1_gold_recall,raw_gold_recall,unique_entity_gold_recall,strict_top1,raw_proposal_n,unique_entity_n,candidate_option_copy_n,candidate_option_copy_rate,champion_option_copy,champion_label,cache_hit,error
MCR_v2_seq100/168,MCR_v2_seq100,MCR,168,ab02_flat,options_shuffled_blocks,True,False,False,True,True,False,5,5,1,0.2,False,Secondary central nervous system lymphoma (diffuse large B-cell lymphoma),False,
MCR_v2_seq100/169,MCR_v2_seq100,MCR,169,ab02_flat,clean_fixed,True,True,False,False,False,False,5,5,0,0.0,False,Seropositive rheumatoid arthritis,False,
MCR_v2_seq100/169,MCR_v2_seq100,MCR,169,ab02_flat,clean_shuffled_blocks,True,True,False,False,False,False,3,3,0,0.0,False,Seropositive rheumatoid arthritis,False,
MCR_v2_seq100/169,MCR_v2_seq100,MCR,169,ab02_flat,options_fixed,True,True,False,False,False,False,5,5,0,0.0,False,Seropositive rheumatoid arthritis,False,
MCR_v2_seq100/169,MCR_v2_seq100,MCR,169,ab02_flat,options_shuffled_blocks,True,True,False,True,True,True,3,3,1,0.333333,True,Rheumatoid arthritis,False,
MCR_v2_seq100/170,MCR_v2_seq100,MCR,170,ab02_flat,clean_fixed,True,False,False,False,False,False,4,4,0,0.0,False,前纵隔淋巴瘤（可能为淋巴母细胞淋巴瘤）,False,
MCR_v2_seq100/170,MCR_v2_seq100,MCR,170,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,T-lymphoblastic lymphoma/leukemia,False,
MCR_v2_seq100/170,MCR_v2_seq100,MCR,170,ab02_flat,options_fixed,True,False,False,True,True,True,4,4,1,0.25,True,T-cell lymphoblastic lymphoma,False,
MCR_v2_seq100/170,MCR_v2_seq100,MCR,170,ab02_flat,options_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,T-lymphoblastic lymphoma,False,
MCR_v2_seq100/175,MCR_v2_seq100,MCR,175,ab02_flat,clean_fixed,True,True,False,False,False,False,5,5,0,0.0,False,Juvenile ossifying fibroma of the right posterior maxilla,False,
MCR_v2_seq100/175,MCR_v2_seq100,MCR,175,ab02_flat,clean_shuffled_blocks,True,True,False,False,False,False,4,4,0,0.0,False,juvenile ossifying fibroma of the right posterior maxilla,False,
MCR_v2_seq100/175,MCR_v2_seq100,MCR,175,ab02_flat,options_fixed,False,True,False,False,False,False,0,0,0,,False,,False,candidates must contain 3..8 rows
MCR_v2_seq100/175,MCR_v2_seq100,MCR,175,ab02_flat,options_shuffled_blocks,True,True,False,True,True,True,3,3,1,0.333333,True,fibrous dysplasia,False,
MCR_v2_seq100/183,MCR_v2_seq100,MCR,183,ab02_flat,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,非典型股骨骨折（地诺单抗相关）,False,
MCR_v2_seq100/183,MCR_v2_seq100,MCR,183,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,3,3,0,0.0,False,Atypical femoral fracture (right femoral neck) associated with long-term denosumab use,False,
MCR_v2_seq100/183,MCR_v2_seq100,MCR,183,ab02_flat,options_fixed,True,False,False,True,True,True,3,3,1,0.333333,True,atypical femoral neck fracture,False,
MCR_v2_seq100/183,MCR_v2_seq100,MCR,183,ab02_flat,options_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,Atypical femoral neck fracture (subtrochanteric) due to long-term denosumab therapy,False,
MCR_v2_seq100/184,MCR_v2_seq100,MCR,184,ab02_flat,clean_fixed,True,False,False,False,False,False,4,4,0,0.0,False,duvelisib-induced psoriasiform drug eruption,False,
MCR_v2_seq100/184,MCR_v2_seq100,MCR,184,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,duvelisib-induced psoriasiform drug eruption,False,
MCR_v2_seq100/184,MCR_v2_seq100,MCR,184,ab02_flat,options_fixed,True,False,False,True,True,True,4,4,2,0.5,True,Psoriasiform drug eruption,False,
MCR_v2_seq100/184,MCR_v2_seq100,MCR,184,ab02_flat,options_shuffled_blocks,True,False,False,False,False,False,4,4,1,0.25,False,Duvelisib-induced psoriasiform drug eruption,False,
MCR_v2_seq100/188,MCR_v2_seq100,MCR,188,ab02_flat,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Gastrointestinal stromal tumor (GIST),False,
MCR_v2_seq100/188,MCR_v2_seq100,MCR,188,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,well-differentiated liposarcoma of the stomach,False,
MCR_v2_seq100/188,MCR_v2_seq100,MCR,188,ab02_flat,options_fixed,True,False,False,False,False,False,4,4,0,0.0,False,Gastric liposarcoma,False,
MCR_v2_seq100/188,MCR_v2_seq100,MCR,188,ab02_flat,options_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,Dedifferentiated liposarcoma of the stomach,False,
MCR_v2_seq100/196,MCR_v2_seq100,MCR,196,ab02_flat,clean_fixed,True,False,False,False,False,False,6,6,0,0.0,False,primary bone lymphoma,False,
MCR_v2_seq100/196,MCR_v2_seq100,MCR,196,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,Solitary bone plasmacytoma,False,
MCR_v2_seq100/196,MCR_v2_seq100,MCR,196,ab02_flat,options_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Aggressive vertebral hemangioma,False,
MCR_v2_seq100/196,MCR_v2_seq100,MCR,196,ab02_flat,options_shuffled_blocks,True,False,False,False,False,False,6,6,0,0.0,False,Aggressive vertebral hemangioma,False,
MCR_v2_seq100/197,MCR_v2_seq100,MCR,197,ab02_flat,clean_fixed,True,False,False,False,False,False,4,4,0,0.0,False,Calcium pyrophosphate deposition disease (pseudogout) of bilateral knees,False,
MCR_v2_seq100/197,MCR_v2_seq100,MCR,197,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,Acute calcium pyrophosphate deposition (CPPD) arthritis (pseudogout),False,
MCR_v2_seq100/197,MCR_v2_seq100,MCR,197,ab02_flat,options_fixed,True,False,False,False,False,False,3,3,0,0.0,False,Pseudoseptic arthritis (reaction to intra-articular hyaluronic acid),False,
MCR_v2_seq100/197,MCR_v2_seq100,MCR,197,ab02_flat,options_shuffled_blocks,True,False,False,False,False,False,3,3,0,0.0,False,Pseudoseptic arthritis (inflammatory reaction to viscosupplementation),False,
MCR_v2_seq100/206,MCR_v2_seq100,MCR,206,ab02_flat,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,mammary duct ectasia,False,
MCR_v2_seq100/206,MCR_v2_seq100,MCR,206,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,breast sparganosis (proliferative tapeworm infection),False,
MCR_v2_seq100/206,MCR_v2_seq100,MCR,206,ab02_flat,options_fixed,True,False,False,True,True,True,5,5,1,0.2,True,Sparganosis,False,
MCR_v2_seq100/206,MCR_v2_seq100,MCR,206,ab02_flat,options_shuffled_blocks,True,False,False,False,False,False,3,3,0,0.0,False,乳腺裂头蚴病,False,
MCR_v2_seq100/207,MCR_v2_seq100,MCR,207,ab02_flat,clean_fixed,True,False,False,False,False,False,4,4,0,0.0,False,Diabetic lumbosacral radiculoplexus neuropathy (diabetic amyotrophy),False,
MCR_v2_seq100/207,MCR_v2_seq100,MCR,207,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,Chronic inflammatory demyelinating polyneuropathy (CIDP),False,
MCR_v2_seq100/207,MCR_v2_seq100,MCR,207,ab02_flat,options_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Amyloid neuropathy (AL or ATTR),False,
MCR_v2_seq100/207,MCR_v2_seq100,MCR,207,ab02_flat,options_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,Chronic inflammatory demyelinating polyneuropathy (CIDP) with lumbosacral plexopathy,False,
MCR_v2_seq100/208,MCR_v2_seq100,MCR,208,ab02_flat,clean_fixed,True,True,False,True,True,True,5,5,1,0.2,True,Takotsubo syndrome,False,
MCR_v2_seq100/208,MCR_v2_seq100,MCR,208,ab02_flat,clean_shuffled_blocks,True,True,False,False,False,False,5,5,0,0.0,False,Takotsubo syndrome (stress-induced cardiomyopathy),False,
MCR_v2_seq100/208,MCR_v2_seq100,MCR,208,ab02_flat,options_fixed,True,True,False,True,True,True,4,4,1,0.25,True,Takotsubo syndrome,False,
MCR_v2_seq100/208,MCR_v2_seq100,MCR,208,ab02_flat,options_shuffled_blocks,True,True,False,True,True,True,5,5,1,0.2,True,Takotsubo syndrome,False,
MCR_v2_seq100/210,MCR_v2_seq100,MCR,210,ab02_flat,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,unicystic ameloblastoma,False,
MCR_v2_seq100/210,MCR_v2_seq100,MCR,210,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,odontogenic keratocyst,False,
MCR_v2_seq100/210,MCR_v2_seq100,MCR,210,ab02_flat,options_fixed,True,False,False,False,False,False,4,4,0,0.0,False,Odontogenic keratocyst,False,
MCR_v2_seq100/210,MCR_v2_seq100,MCR,210,ab02_flat,options_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,Odontogenic keratocyst,False,
MCR_v2_seq100/220,MCR_v2_seq100,MCR,220,ab02_flat,clean_fixed,True,False,False,False,False,False,5,5,1,0.2,False,Multisystem inflammatory syndrome in children (MIS-C),False,
MCR_v2_seq100/220,MCR_v2_seq100,MCR,220,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,Kawasaki disease (complete form),False,
MCR_v2_seq100/220,MCR_v2_seq100,MCR,220,ab02_flat,options_fixed,True,False,False,False,False,False,5,5,2,0.4,False,Multisystem inflammatory syndrome in children (MIS-C),False,
MCR_v2_seq100/220,MCR_v2_seq100,MCR,220,ab02_flat,options_shuffled_blocks,True,False,False,False,False,False,5,5,1,0.2,False,Multisystem inflammatory syndrome in children (MIS-C),False,
MCR_v2_seq100/222,MCR_v2_seq100,MCR,222,ab02_flat,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Invasive ductal carcinoma (NOS),False,
MCR_v2_seq100/222,MCR_v2_seq100,MCR,222,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,Invasive ductal carcinoma,False,
MCR_v2_seq100/222,MCR_v2_seq100,MCR,222,ab02_flat,options_fixed,True,False,False,False,False,False,5,5,0,0.0,False,invasive ductal carcinoma,False,
MCR_v2_seq100/222,MCR_v2_seq100,MCR,222,ab02_flat,options_shuffled_blocks,True,False,False,True,True,False,4,4,1,0.25,False,invasive ductal carcinoma,False,
MCR_v2_seq100/230,MCR_v2_seq100,MCR,230,ab02_flat,clean_fixed,True,False,False,False,False,False,6,6,0,0.0,False,Invasive aspergillosis with muscular abscess,False,
MCR_v2_seq100/230,MCR_v2_seq100,MCR,230,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,细菌性肌脓肿（如金黄色葡萄球菌）,False,
MCR_v2_seq100/230,MCR_v2_seq100,MCR,230,ab02_flat,options_fixed,True,False,False,False,False,False,4,4,0,0.0,False,Invasive mucormycosis of soft tissue,False,
MCR_v2_seq100/230,MCR_v2_seq100,MCR,230,ab02_flat,options_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,Invasive mucormycosis,False,
MCR_v2_seq100/231,MCR_v2_seq100,MCR,231,ab02_flat,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Acute appendicitis with perforation and periappendiceal abscess,False,
MCR_v2_seq100/231,MCR_v2_seq100,MCR,231,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,Acute appendicitis with perforation and peritonitis,False,
MCR_v2_seq100/231,MCR_v2_seq100,MCR,231,ab02_flat,options_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Infected urachal cyst,False,
MCR_v2_seq100/231,MCR_v2_seq100,MCR,231,ab02_flat,options_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,Infected urachal cyst,False,
MCR_v2_seq100/232,MCR_v2_seq100,MCR,232,ab02_flat,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Pityriasis rosea,False,
MCR_v2_seq100/232,MCR_v2_seq100,MCR,232,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,Pityriasis rosea,False,
MCR_v2_seq100/232,MCR_v2_seq100,MCR,232,ab02_flat,options_fixed,True,False,False,True,True,True,6,6,3,0.5,True,eccrine chromhidrosis,False,
MCR_v2_seq100/232,MCR_v2_seq100,MCR,232,ab02_flat,options_shuffled_blocks,True,False,False,False,False,False,8,8,4,0.5,False,cholestatic eccrine hidradenitis with bilirubin deposition,False,
MCR_v2_seq100/236,MCR_v2_seq100,MCR,236,ab02_flat,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Idiopathic eosinophilic mastitis,False,
MCR_v2_seq100/236,MCR_v2_seq100,MCR,236,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,3,3,0,0.0,False,Idiopathic eosinophilic mastitis,False,
MCR_v2_seq100/236,MCR_v2_seq100,MCR,236,ab02_flat,options_fixed,True,False,False,True,True,True,4,4,2,0.5,True,Eosinophilic mastitis,False,
MCR_v2_seq100/236,MCR_v2_seq100,MCR,236,ab02_flat,options_shuffled_blocks,True,False,False,True,True,True,3,3,2,0.666667,True,Eosinophilic mastitis,False,
MCR_v2_seq100/240,MCR_v2_seq100,MCR,240,ab02_flat,clean_fixed,True,False,False,True,True,False,5,5,1,0.2,False,Inflammatory myofibroblastic tumor (IMT),False,
MCR_v2_seq100/240,MCR_v2_seq100,MCR,240,ab02_flat,clean_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,Inflammatory myofibroblastic tumor,False,
MCR_v2_seq100/240,MCR_v2_seq100,MCR,240,ab02_flat,options_fixed,True,False,False,True,True,False,4,4,1,0.25,False,Inflammatory pseudotumor (plasma cell granuloma),False,
MCR_v2_seq100/240,MCR_v2_seq100,MCR,240,ab02_flat,options_shuffled_blocks,True,False,False,True,True,False,5,5,1,0.2,False,Inflammatory pseudotumor of the maxilla,False,
MCR_v2_seq100/244,MCR_v2_seq100,MCR,244,ab02_flat,clean_fixed,True,False,False,True,True,False,5,5,1,0.2,False,Fetal brain disruption sequence secondary to co-twin demise,False,
MCR_v2_seq100/244,MCR_v2_seq100,MCR,244,ab02_flat,clean_shuffled_blocks,True,False,False,True,True,False,5,5,1,0.2,False,Fetal brain disruption sequence (FBDS) due to twin-twin transfusion syndrome,False,
MCR_v2_seq100/244,MCR_v2_seq100,MCR,244,ab02_flat,options_fixed,True,False,False,True,True,True,5,5,1,0.2,True,Hydranencephaly,False,
MCR_v2_seq100/244,MCR_v2_seq100,MCR,244,ab02_flat,options_shuffled_blocks,True,False,False,True,True,False,5,5,1,0.2,False,porencephaly,False,
DA_d2_heldout100/261,DA_d2_heldout100,DA,261,aphhm_hierarchical,clean_fixed,False,False,False,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
DA_d2_heldout100/261,DA_d2_heldout100,DA,261,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,6,6,1,0.166667,True,Malakoplakia,False,
DA_d2_heldout100/261,DA_d2_heldout100,DA,261,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,4,4,4,1.0,True,Cutaneous malakoplakia,False,
DA_d2_heldout100/261,DA_d2_heldout100,DA,261,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,3,3,3,1.0,True,Cutaneous malakoplakia,False,
DA_d2_heldout100/262,DA_d2_heldout100,DA,262,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,1,0.125,False,Sweet syndrome (acute febrile neutrophilic dermatosis),False,
DA_d2_heldout100/262,DA_d2_heldout100,DA,262,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Sweet syndrome (acute febrile neutrophilic dermatosis),False,
DA_d2_heldout100/262,DA_d2_heldout100,DA,262,aphhm_hierarchical,options_fixed,True,False,False,True,True,False,6,6,4,0.666667,True,Sweet's syndrome (acute febrile neutrophilic dermatosis),False,
DA_d2_heldout100/262,DA_d2_heldout100,DA,262,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,False,8,8,4,0.5,True,Sweet's syndrome (acute febrile neutrophilic dermatosis),False,
DA_d2_heldout100/276,DA_d2_heldout100,DA,276,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,乳腺癌皮肤转移（癌性淋巴管炎）,False,
DA_d2_heldout100/276,DA_d2_heldout100,DA,276,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,Cutaneous metastasis of breast cancer (carcinoma erysipeloides),False,
DA_d2_heldout100/276,DA_d2_heldout100,DA,276,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,5,5,1,0.2,False,Carcinoma erysipelatoides,False,
DA_d2_heldout100/276,DA_d2_heldout100,DA,276,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,3,3,1,0.333333,False,Carcinoma erysipelatoides,False,
DA_d2_heldout100/289,DA_d2_heldout100,DA,289,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,TBK1-associated ALS-FTD,False,
DA_d2_heldout100/289,DA_d2_heldout100,DA,289,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,ALS-FTD,False,
DA_d2_heldout100/289,DA_d2_heldout100,DA,289,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,7,7,1,0.142857,False,TBK1-related ALS-FTD spectrum disorder,False,
DA_d2_heldout100/289,DA_d2_heldout100,DA,289,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,4,4,1,0.25,False,ALS-FTD spectrum disorder (TBK1-related),False,
DA_d2_heldout100/290,DA_d2_heldout100,DA,290,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Wellens syndrome (LAD proximal occlusion),False,
DA_d2_heldout100/290,DA_d2_heldout100,DA,290,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,3,3,0,0.0,False,Wellens综合征,False,
DA_d2_heldout100/290,DA_d2_heldout100,DA,290,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,4,4,3,0.75,False,Wellens syndrome with critical LAD stenosis,False,
DA_d2_heldout100/290,DA_d2_heldout100,DA,290,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,4,4,2,0.5,False,Wellens syndrome,False,
DA_d2_heldout100/299,DA_d2_heldout100,DA,299,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,6,6,0,0.0,False,Exophytic (fungiform) sinonasal papilloma,False,
DA_d2_heldout100/299,DA_d2_heldout100,DA,299,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,3,3,0,0.0,False,Exophytic sinonasal (Schneiderian) papilloma,False,
DA_d2_heldout100/299,DA_d2_heldout100,DA,299,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,4,4,0,0.0,False,外生性施奈德乳头状瘤,False,
DA_d2_heldout100/299,DA_d2_heldout100,DA,299,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,4,4,3,0.75,True,Exophytic Schneiderian papilloma,False,
DA_d2_heldout100/301,DA_d2_heldout100,DA,301,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,3,3,0,0.0,False,Lev's disease (idiopathic fibrosis of the conduction system),False,
DA_d2_heldout100/301,DA_d2_heldout100,DA,301,aphhm_hierarchical,clean_shuffled_blocks,False,False,False,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
DA_d2_heldout100/301,DA_d2_heldout100,DA,301,aphhm_hierarchical,options_fixed,True,False,False,True,True,False,4,4,4,1.0,True,Bradycardia-dependent (phase 4) His-Purkinje block,False,
DA_d2_heldout100/301,DA_d2_heldout100,DA,301,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,False,3,3,2,0.666667,True,Bradycardia-dependent (phase 4) His-Purkinje block,False,
DA_d2_heldout100/306,DA_d2_heldout100,DA,306,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,0,0.0,False,中枢神经系统念珠菌病（真菌性脑膜脑炎）,False,
DA_d2_heldout100/306,DA_d2_heldout100,DA,306,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,1,0.125,True,Fungal meningoencephalitis (Candida tropicalis),False,
DA_d2_heldout100/306,DA_d2_heldout100,DA,306,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,6,6,2,0.333333,True,Candida tropicalis meningoencephalitis,False,
DA_d2_heldout100/306,DA_d2_heldout100,DA,306,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,3,3,0,0.0,False,念珠菌性脑膜脑炎,False,
DA_d2_heldout100/308,DA_d2_heldout100,DA,308,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,6,6,0,0.0,False,盘状红斑狼疮,False,
DA_d2_heldout100/308,DA_d2_heldout100,DA,308,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,Cutaneous lupus erythematosus (chronic or subacute),False,
DA_d2_heldout100/308,DA_d2_heldout100,DA,308,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,4,4,3,0.75,True,Periorbital Discoid Lupus Erythematosus (DLE),False,
DA_d2_heldout100/308,DA_d2_heldout100,DA,308,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,4,4,2,0.5,True,Periorbital Discoid Lupus Erythematosus (DLE),False,
DA_d2_heldout100/312,DA_d2_heldout100,DA,312,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,3,3,1,0.333333,True,Fabry disease,False,
DA_d2_heldout100/312,DA_d2_heldout100,DA,312,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,6,6,0,0.0,False,Fabry disease (heterozygous female),False,
DA_d2_heldout100/312,DA_d2_heldout100,DA,312,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,4,4,3,0.75,False,Pseudo-α-galactosidase deficiency (PAGD) syndrome,False,
DA_d2_heldout100/312,DA_d2_heldout100,DA,312,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,4,4,3,0.75,False,Pseudo-α-galactosidase deficiency (PAGD) syndrome,False,
DA_d2_heldout100/318,DA_d2_heldout100,DA,318,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,6,6,0,0.0,False,ventricular tachycardia (monomorphic),False,
DA_d2_heldout100/318,DA_d2_heldout100,DA,318,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,射血分数降低的心力衰竭急性失代偿,False,
DA_d2_heldout100/318,DA_d2_heldout100,DA,318,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,8,8,3,0.375,True,Dual tachyarrhythmias (atrial tachycardia plus slow ventricular tachycardia),False,
DA_d2_heldout100/318,DA_d2_heldout100,DA,318,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,5,5,2,0.4,False,Dual tachycardia (atrial tachycardia plus slow ventricular tachycardia),False,
DA_d2_heldout100/349,DA_d2_heldout100,DA,349,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,1,0.125,True,Cutaneous cryptococcosis,False,
DA_d2_heldout100/349,DA_d2_heldout100,DA,349,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,6,6,2,0.333333,True,Cutaneous cryptococcosis,False,
DA_d2_heldout100/349,DA_d2_heldout100,DA,349,aphhm_hierarchical,options_fixed,True,False,False,True,True,False,3,3,3,1.0,True,Cutaneous cryptococcosis,False,
DA_d2_heldout100/349,DA_d2_heldout100,DA,349,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,3,3,3,1.0,True,Cutaneous histoplasmosis,False,
DA_d2_heldout100/352,DA_d2_heldout100,DA,352,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Fourth ventricle cystic ependymoma,False,
DA_d2_heldout100/352,DA_d2_heldout100,DA,352,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,True,True,False,8,8,1,0.125,False,Fourth ventricle cyst (Dandy-Walker variant),False,
DA_d2_heldout100/352,DA_d2_heldout100,DA,352,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,4,4,4,1.0,True,Neurocysticercosis,False,
DA_d2_heldout100/352,DA_d2_heldout100,DA,352,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,False,4,4,4,1.0,True,Ependymoma,False,
DA_d2_heldout100/359,DA_d2_heldout100,DA,359,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,7,7,0,0.0,False,Acute decompensated heart failure,False,
DA_d2_heldout100/359,DA_d2_heldout100,DA,359,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,6,6,0,0.0,False,Dilated cardiomyopathy (nonischemic),False,
DA_d2_heldout100/359,DA_d2_heldout100,DA,359,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,4,4,2,0.5,False,Wolff-Parkinson-White pattern with heart failure exacerbation,False,
DA_d2_heldout100/359,DA_d2_heldout100,DA,359,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,Biventricular heart failure (HFrEF),False,
DA_d2_heldout100/364,DA_d2_heldout100,DA,364,aphhm_hierarchical,clean_fixed,True,False,False,True,True,True,8,8,1,0.125,True,Actinic folliculitis,False,
DA_d2_heldout100/364,DA_d2_heldout100,DA,364,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,1,0.125,False,Actinic folliculitis (solar folliculitis),False,
DA_d2_heldout100/364,DA_d2_heldout100,DA,364,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,4,4,4,1.0,True,Actinic folliculitis,False,
DA_d2_heldout100/364,DA_d2_heldout100,DA,364,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,7,7,4,0.571429,True,Actinic folliculitis,False,
DA_d2_heldout100/368,DA_d2_heldout100,DA,368,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,1,0.125,False,Mycosis fungoides (tumor stage),False,
DA_d2_heldout100/368,DA_d2_heldout100,DA,368,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,4,4,1,0.25,False,Mycosis fungoides (tumor stage),False,
DA_d2_heldout100/368,DA_d2_heldout100,DA,368,aphhm_hierarchical,options_fixed,True,False,False,True,True,False,4,4,3,0.75,False,Mycosis fungoides (classic),False,
DA_d2_heldout100/368,DA_d2_heldout100,DA,368,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,6,6,3,0.5,True,Ichthyosiform Mycosis Fungoides,False,
DA_d2_heldout100/375,DA_d2_heldout100,DA,375,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Chronic herpes simplex virus type 2 infection,False,
DA_d2_heldout100/375,DA_d2_heldout100,DA,375,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,Chronic herpes simplex virus infection with pseudoepitheliomatous hyperplasia,False,
DA_d2_heldout100/375,DA_d2_heldout100,DA,375,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,3,3,3,1.0,True,Herpes vegetans,False,
DA_d2_heldout100/375,DA_d2_heldout100,DA,375,aphhm_hierarchical,options_shuffled_blocks,False,False,False,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
