arm,case_id,replicate,tree_hash,gold_l2_coverage,actual_top1,actual_top2,mrr_at_2,oracle_parent_f4_local_top2,leaf_burden,leaf_clean_rate,leaf_parent_invalid_rate,semantic_duplicate_excess_rate,reused_ab_downstream_baseline,downstream_required,gold_absent,gold_provenance,ranking_provenance,calls_requested,calls_model,calls_cache_hits,blockers
A8,mb65_cml,3,4a7940f9839eaf273c501b2204f98bb3e9060baa532d86105630e8b28f9f4d56,True,False,False,0.0,False,5.0,0.16,0.52,0.48,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mb66_peliosis,1,59e4a98abe5249d5ffe5ea3a99528f8f876ea14b8b9d863f0919be9770523515,False,False,False,0.0,False,5.0,0.12,0.56,0.52,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mb66_peliosis,2,5ca14aa2b955df2d52e37370d39909b708e2d24e89b4e663d6e341ece9efd698,False,False,False,0.0,False,5.0,0.04,0.6,0.6,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mb66_peliosis,3,b4ef95be942279992886bb8bf13bdb57c62ed5c32d26e6bb050e885e71a6eeaf,False,False,False,0.0,False,5.0,0.16,0.48,0.48,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mb77_hyperpara,1,303376c45101933acdc14f910f4c52702008bdf1a408ac32bd48b2369339239e,True,False,False,0.0,False,5.0,0.16,0.56,0.36,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mb77_hyperpara,2,beb66a946eb11c71d46df6baf7375a1bf40d1d297fcd9804e835fc8a9ba87002,True,False,False,0.0,True,5.0,0.16,0.6,0.48,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mb77_hyperpara,3,2c3c1f0edab286b9336efdf1c97cf53597ec252e23ee87d2040c7e5fafab3f8d,True,False,False,0.0,True,5.0,0.2,0.56,0.44,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mb82_adhesions,1,3817b73c7463563650658cb71645bd7685c620b6aac4aa04ac061e8c942ed1af,True,True,True,1.0,True,4.2,0.23809523809523808,0.2857142857142857,0.47619047619047616,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mb82_adhesions,2,bb1480d36df3f931f9096722d2074f0c02e847bdd10b011893b58f79a2a1921e,True,True,True,1.0,True,5.0,0.12,0.44,0.52,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mb82_adhesions,3,a87a44525243f3b3cbf738336f4148343d948a6e2dc0d9ab29e58ad75d78f828,True,True,True,1.0,True,4.2,0.23809523809523808,0.2857142857142857,0.47619047619047616,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mb83_foreignbody,1,b724187f192411e8f02a46d6b74843ef3b05c30a8ad956c890423566909cd76a,True,False,False,0.0,True,5.0,0.1,0.6,0.6,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,4,4,0,
A8,mb83_foreignbody,2,0ab5360e4f6128b5963ccb23e66206365d972236d030cbeb21524b865250de1d,True,False,False,0.0,True,5.0,0.25,0.5,0.45,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,4,4,0,
A8,mb83_foreignbody,3,a0dec849eacadc57047e4c9f05eb9611950c2d9016271c57e52739f8950b62a0,True,False,False,0.0,False,5.0,0.1,0.6,0.6,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,4,4,0,
A8,mxh011,1,791f86bbc3fd72cc59ba064821ec5e473f579e743f03cc3617921480dec85534,True,True,True,1.0,True,5.0,0.04,0.44,0.68,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh011,2,93c77235439d6579c8fdf80c90063b4725bcf023d7a2708157ea8d6a1a79a5bb,True,True,True,1.0,True,5.0,0.04,0.4,0.72,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh011,3,3ff20672cba7ef19a520d6c2baa8f78ac4a500ee2d7032492155bb2c1930013c,True,True,True,1.0,True,5.0,0.04,0.32,0.72,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh014,1,ba1489fadd9442c7f7d29c0989ca2867840014615f4e84c5d3e34ab53021dd54,True,True,True,1.0,True,5.0,0.08,0.08,0.6,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh014,2,3881d00bb3246a7c0e7860b578e9fe4cf46ec6c8862b56e2a6e72c597bc0c2bc,True,True,True,1.0,True,5.0,0.16,0.08,0.6,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh014,3,483700c5acb77d3a983b095c8e46b0633cee3a3566985bca1bf6356ceebaaae7,True,True,True,1.0,True,5.0,0.16,0.08,0.56,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh036,1,ecfd3b70e9ed0c897b51b0c994f4de5a80313d3b97d79b6a471b6c7eab9c42dc,True,False,False,0.0,True,5.0,0.16,0.32,0.48,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh036,2,a5f3d507ed33e9636c2d598cf4d78904c0a1c56c524b7e64dbee5c20815d93ed,True,False,False,0.0,True,4.6,0.21739130434782608,0.34782608695652173,0.43478260869565216,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh036,3,b9cc7c7c6bc4c7c77123643790d2873c730cf51e23be5fab86b80e9dab33e9c8,True,True,True,1.0,True,4.6,0.21739130434782608,0.391304347826087,0.5217391304347826,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh045,1,a716f8067161bbbbeee4f77c3fcb344cecc7f7c8c9a9e3c88c63675b20ed2df8,True,False,False,0.0,True,5.0,0.04,0.36,0.72,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh045,2,8330f7d4c516e3d0f231250944752606c8bc0bdfa8c6b427e83835b8368b5265,True,False,False,0.0,False,5.0,0.04,0.32,0.72,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh045,3,9cc273940be47a53d6b344b05cd35568b678d88a9e19d7b654f480cadba323b3,True,False,False,0.0,True,5.0,0.08,0.32,0.68,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh046,1,d74a827194576962642323cd444b1db67f506d12b63b880a97cd854e1814b54a,True,False,False,0.0,True,5.0,0.0,0.2,0.65,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,4,4,0,
A8,mxh046,2,96b40b1eaeff0ee64f64f1a9a80a8a35be6413dafe915cfda8c1b07d1dfacb73,True,False,False,0.0,True,5.0,0.0,0.2,0.65,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,4,4,0,
A8,mxh046,3,0afbc12cccc3453c3efe3af8d09a5ba57bcb96b155ea7db498ed0385043aa83e,True,False,False,0.0,True,5.0,0.05,0.2,0.65,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,4,4,0,
A8,mxh055,1,de8fec6fe5e1062a9e395a37e645bab25bf60b6a7f3534a7d825cbd4f19663aa,True,True,True,1.0,True,5.0,0.08,0.36,0.68,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh055,2,f89ad0172e419044e6bb02709f56d329ebea896021eb9fcfd91a042290cb6e9c,True,True,True,1.0,True,5.0,0.04,0.44,0.72,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh055,3,ad36368a74aebb9748a865299c54707e7d14651e1d2dda7522edb842183249f5,True,True,True,1.0,True,5.0,0.08,0.32,0.68,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh068,1,1a4c26b9a090a5696d04a40d8e0f285eb8c7f1bc61da2943b47d324fb3342541,False,False,False,0.0,False,5.0,0.04,0.32,0.68,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh068,2,657d832e5e305a48c21d6896f7555d7a4c6dc6567dc3d80be78d7b7b1f2309a8,False,False,False,0.0,False,5.0,0.16,0.28,0.6,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh068,3,8f242cddb929dd4f1562c09d8b4124d1562dd93a7f932c7643609bd0f4a7671c,False,False,False,0.0,False,5.0,0.08,0.32,0.56,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh075,1,d444df16b0bb7d5590cd41671f9bd5a8886b7490f4a2f88ffb436ea6188cde0f,True,False,False,0.0,False,5.0,0.12,0.6,0.56,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh075,2,19234f667871cc5cb3a67b34a121a5462a7965a87c126f0ccee20233b302fb63,True,False,False,0.0,False,5.0,0.12,0.6,0.6,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A8,mxh075,3,f5a3c8aa5a17057bed311cde1f66f123bd478d924881968a365ad2891010150f,True,False,False,0.0,False,5.0,0.16,0.56,0.56,False,False,False,final_audit_gold_match,downstream:A8:baseline_F2,5,5,0,
A9,mb11_pancoast,1,d1bc858449029d523b2264b98b16298e6381c919997d671531f102e64efefb38,True,False,False,0.0,True,4.0,0.3125,0.25,0.375,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb11_pancoast,2,533288eba55d6a2c49384c628ecd27b7e24802b82a434cc0715073e7f475fb4d,True,False,False,0.0,True,1.25,0.4,0.2,0.4,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb11_pancoast,3,4255894fb5c32f4d78cae6c5322fd0c76573c223e715c60c2cc1032be09fa227,False,False,False,0.0,False,1.0,0.25,0.25,0.5,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb34_leukemoid,1,5af2c44889cfae94f4caad16a1cc87b9edf24066932e97c8341d7b706d9575e7,True,True,True,1.0,True,0.6666666666666666,0.5,0.25,0.25,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb34_leukemoid,2,0479b1c5a1761a6e4dc9c65ccf8d1c6098aef9bbc1ddebeaa22ebe8e86ff40a2,True,True,True,1.0,True,3.3333333333333335,0.35,0.45,0.3,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb34_leukemoid,3,da71f992a3c3d2417f04cd31b08e518ff2af2f74ba3d24895d922329bcf3bfed,True,True,True,1.0,True,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb55_glucagonoma,1,94bf8be436890e54977bcb4912460dc967cc4b3c8f0ec26a31b45a41de75b451,True,False,False,0.0,True,1.0,0.4,0.2,0.2,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb55_glucagonoma,2,4eb53c6f562caf4602476b89c9a1dc4763b63cf2c32767a6f6100ed7e9c9cccf,True,False,False,0.0,True,4.8,0.3333333333333333,0.2916666666666667,0.3333333333333333,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb55_glucagonoma,3,ec217cdcd4b486e0f4fc0f459096df6f45dfadfa3aa43c85bc56e4caa8e7b966,True,True,True,1.0,True,3.0,0.4,0.2,0.26666666666666666,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb57_kartagener,1,c5de3c98e0db151a941c0b63504b924f4fad5117569c57262a29b6ef7ddfd519,True,False,False,0.0,True,4.8,0.041666666666666664,0.5416666666666666,0.6666666666666666,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb57_kartagener,2,5d1e9dd25bf972e7ebceef4df10c96f47bad912d781ab86f1c4f5bf901f12c69,False,False,False,0.0,False,1.0,0.0,1.0,0.8,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb57_kartagener,3,5d1e9dd25bf972e7ebceef4df10c96f47bad912d781ab86f1c4f5bf901f12c69,False,False,False,0.0,False,1.0,0.0,1.0,0.8,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb65_cml,1,3e3a73c113c7f97b20390899b55bc3a96684e4bf40a570b2e7e13e5ddb58928d,False,False,False,0.0,False,1.0,0.0,0.0,0.8,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb65_cml,2,3e3a73c113c7f97b20390899b55bc3a96684e4bf40a570b2e7e13e5ddb58928d,False,False,False,0.0,False,1.0,0.0,0.0,0.8,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb65_cml,3,3e3a73c113c7f97b20390899b55bc3a96684e4bf40a570b2e7e13e5ddb58928d,False,False,False,0.0,False,1.0,0.0,0.0,0.8,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb66_peliosis,1,3932164456fad77443877ce7038d93ceefde0a9b6fcbadeb8a8fe1807815baa4,False,False,False,0.0,False,1.0,0.0,0.6,0.6,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb66_peliosis,2,371a5736dbe792f815a8ff603b65c8c3567c45245709ed0c345b0cf34d0c509a,False,False,False,0.0,False,1.0,0.0,0.6,0.8,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb66_peliosis,3,3932164456fad77443877ce7038d93ceefde0a9b6fcbadeb8a8fe1807815baa4,False,False,False,0.0,False,1.0,0.0,0.6,0.6,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb77_hyperpara,1,f83eb850b3c3c6fa0cd491f659860444a6dfea1b7945f77cb4cb6763f6609bb9,False,False,False,0.0,False,3.4,0.23529411764705882,0.5294117647058824,0.5294117647058824,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb77_hyperpara,2,2debe1c3fe498ce8b65a65d0a8de12a3a595d1df0e1d5cd2bd09e60baee8d339,True,False,False,0.0,False,4.6,0.043478260869565216,0.7391304347826086,0.5217391304347826,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb77_hyperpara,3,3a62835e6cd65f842b01c1f6850cdae3fbc6cf5dda8e720e2ba257a800ad4e8b,False,False,False,0.0,False,1.0,0.0,1.0,0.8,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb82_adhesions,1,71a0bb29e5029d54f5508a6192fe099ca3ce93853ecbf8f4529332e4fe98c298,True,True,True,1.0,True,5.0,0.24,0.32,0.44,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb82_adhesions,2,4003d25b5705315f78dd72449f73638538a9987d91548ab0624bd2c6eecc3e55,True,True,True,1.0,True,5.0,0.28,0.28,0.4,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb82_adhesions,3,56e9cea7605696da8b7f0888f8d43ab3e9f8ef2396fa51570a5d5a7b441eee78,True,False,False,0.0,True,4.8,0.2916666666666667,0.2916666666666667,0.4166666666666667,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb83_foreignbody,1,c2d62a48310c4b2f4cbdb76af2d10024be97dfc534b797a7692ffabe87fca9ce,True,False,False,0.0,True,1.0,0.25,0.0,0.25,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb83_foreignbody,2,ca11a592ff689df261788889d182b8de3ea849da187657715d2c663a9f69c1c6,True,False,False,0.0,False,1.0,0.75,0.0,0.0,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mb83_foreignbody,3,ca11a592ff689df261788889d182b8de3ea849da187657715d2c663a9f69c1c6,True,False,False,0.0,False,1.0,0.75,0.0,0.0,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh011,1,1d1668475f236d20cb78263bbc583ac999b9b0761ec44bc67e874b67e2d9a1e7,True,True,True,1.0,True,4.4,0.045454545454545456,0.3181818181818182,0.6818181818181818,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh011,2,cd489e13683f9c8fb6c1f87de5c42487a5c2fc264c9fa34976c30c0fe875be04,True,True,True,1.0,True,1.0,0.2,0.2,0.6,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh011,3,fa9f219ce734ad8e73643494d66a5e10d601df810d7eb1e745771a7d23bd8f97,True,True,True,1.0,True,1.2,0.0,0.16666666666666666,0.6666666666666666,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh014,1,07a7560b3fb2332cee8d5fe82415835182f359cc98d705501634a30ed65565c0,True,True,True,1.0,True,5.0,0.36,0.0,0.4,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh014,2,2ab697265b4fbc3cda8447f47d24996e8fb0e5d5b4feeae1a6ac7f7a59c41f4c,True,True,True,1.0,True,5.0,0.28,0.24,0.44,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh014,3,edae403aed6a4cf6f63ccc2c448936508fb149229ff32911fa4c869222064585,True,True,True,1.0,True,3.8,0.5789473684210527,0.0,0.3157894736842105,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh036,1,461bdadfe8400600c4f89e8f3df9885c2e7b67beaf884d371d7f1844c53b3850,True,False,True,0.5,True,4.8,0.20833333333333334,0.2916666666666667,0.4583333333333333,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh036,2,f7647cdc4c964385f87ce84751cb35c4bffc41b2479fa0e66a4fdcd8dd378552,True,False,False,0.0,True,2.2,0.18181818181818182,0.36363636363636365,0.5454545454545454,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh036,3,5df6413aaca58d65fe461a6dd3746b94974ec3bda41a04b31c55c6c399dc2b0c,True,False,False,0.0,True,1.2,0.5,0.0,0.16666666666666666,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh045,1,6f755226a681e4a237e652adcdc2ba24baa4e0ca8cc2297fcb42886fb1cb363d,False,False,False,0.0,False,1.0,0.2,0.2,0.6,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh045,2,a0282b494a54ff6ada2b311401ce50d1167ec8f5fefe99e2b3e44c4852931187,True,False,False,0.0,True,5.0,0.04,0.32,0.68,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh045,3,6f755226a681e4a237e652adcdc2ba24baa4e0ca8cc2297fcb42886fb1cb363d,False,False,False,0.0,False,1.0,0.2,0.2,0.6,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh046,1,5ceecc5a4b19f876ac50b6b7d6415e4f76a9906c1ae752f8320b3ce6f8cc4310,True,False,False,0.0,True,5.0,0.05,0.2,0.7,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh046,2,1d2956a4b866bbff3f5ae593fbb4b872fa02fa6c3b79e63cacf32b8e495821a2,True,False,False,0.0,True,5.0,0.0,0.15,0.65,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh046,3,006c88351f5851575b2a875ab03804acab1a34e30d3aa02c7b6726f516ebd5af,True,False,False,0.0,True,3.75,0.0,0.13333333333333333,0.6666666666666666,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh055,1,307fd179705f11943edda17a7383eb4a1acdd16524c985da16730ade86740729,True,True,True,1.0,True,5.0,0.16,0.28,0.6,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh055,2,3a10badc7e6e03341dcac43ebb54d4140fb962ffcf12b6488ec56f8ba90a400c,True,True,True,1.0,True,5.0,0.12,0.36,0.64,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh055,3,1672d140a288403646295305379c6d2897d30bc0fd2af0bf333b4c09559aa41b,True,True,True,1.0,True,5.0,0.16,0.24,0.6,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh068,1,dacf7fe47b80adb0810e606a751543e69b3205dc618f21e1ec571ef8360d6752,False,False,False,0.0,False,4.0,0.05,0.35,0.65,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh068,2,55665882af1054d23e3cae6f3630529e65d4100ce63bb44d102be54e0cfeacd7,False,False,False,0.0,False,3.6,0.1111111111111111,0.5,0.6666666666666666,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh068,3,e50ae8386bd47c5802ba1aef6b4fecb70b377cef3501164fa81fc36ac92cff3f,False,False,False,0.0,False,4.8,0.08333333333333333,0.4166666666666667,0.625,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh075,1,d58ccd943568063b926fdcbec3e99408a05871d5f9f090605b779cd1313c8669,False,False,False,0.0,False,1.0,0.4,0.2,0.2,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh075,2,2c586078f54b7bc9f5babaec292f3dee3ee8a1f71db342b865789019d1d8ed9a,False,False,False,0.0,False,1.0,0.0,0.6,0.8,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A9,mxh075,3,5ca26705cc23c8276cd0c3e19f35d9e0063c19f81e86ec3528dfee3487ec9e37,False,False,False,0.0,False,1.2,0.16666666666666666,0.3333333333333333,0.3333333333333333,False,False,False,final_audit_gold_match,downstream:A9:baseline_F2,0,0,0,
A10,mb11_pancoast,1,5c6e63dd91d05cf4697615a09c37646bce733c7eba51e2908bdf9afc17a89ed5,False,False,False,0.0,False,1.0,0.25,0.25,0.5,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb11_pancoast,2,e8d8098893749393fed75a9d3de44d466dbe6a7dd90fba4e2173bf00a287724c,False,False,False,0.0,False,1.0,0.25,0.25,0.5,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb11_pancoast,3,42580bc5697e1086e4994d522b9fec8dc4f3e7c08bd33f3bc7f16ece6b093933,False,False,False,0.0,False,1.0,0.25,0.25,0.5,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb34_leukemoid,1,b2ba9f9338046dee63409cf53b9062a1a0bc2ec45ead4d0217111b9db88dcd8c,True,True,True,1.0,True,0.8333333333333334,0.6,0.2,0.2,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb34_leukemoid,2,98a9c4b2ca4719f13541d1a61fc8514dbf2cab16b90a57ab26aaaceffa2db62c,True,True,True,1.0,True,0.8333333333333334,0.6,0.2,0.2,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb34_leukemoid,3,7af6a5ed332ff01c231907ad64eea74b4e6aa789fdd233f3b420fd02397a57c4,True,True,True,1.0,True,0.8333333333333334,0.6,0.2,0.2,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb55_glucagonoma,1,d5abdfb578e120ecb86029fb700e50a2eb1daaf08800071e57fcd9c15b73d9b2,True,False,False,0.0,True,1.0,0.4,0.2,0.2,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb55_glucagonoma,2,7ebb0f68c5a1336109930a894a08ffa20aa7f536ea91c19ae7a1a8e75921f6ac,True,False,False,0.0,True,3.0,0.4666666666666667,0.2,0.2,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb55_glucagonoma,3,35da80648eca33630df8dfb786526455f8500bae19aa59605463db6662bae6ec,True,False,True,0.5,True,5.0,0.36,0.16,0.16,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb57_kartagener,1,8e0173cf6cc3304637f8cb0e463c7c315ac948d28aecaa93a48c1767c76027d3,False,False,False,0.0,False,1.0,0.0,0.6,0.8,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb57_kartagener,2,46db61683cb62454c9294ad6dc138cb6a108a074ae7c31084fced84b65088066,False,False,False,0.0,False,1.0,0.0,1.0,0.8,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb57_kartagener,3,7bff06db5eed07a432879b2387d1c8866d2c443a95ed467e4e11f8d317e352c2,False,False,False,0.0,False,1.0,0.0,1.0,0.8,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb65_cml,1,7012636ca1ffe7ade6c5fb689bc3d8e7572d0200a5c882473a8eb02c4f21c144,True,False,False,0.0,True,1.0,0.4,0.2,0.4,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb65_cml,2,7c6daac22653db72256c63ad5714d0d843910222a75a88b34991928e7efdebf7,False,False,False,0.0,False,1.0,0.0,0.0,0.8,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb65_cml,3,7c6daac22653db72256c63ad5714d0d843910222a75a88b34991928e7efdebf7,False,False,False,0.0,False,1.0,0.0,0.0,0.8,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb66_peliosis,1,13cf11d04b380e34e7f04194a1fdcaaaa82cba3c2c7892dc5298dbf26cb0c9d1,False,False,False,0.0,False,1.0,0.0,0.6,0.6,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb66_peliosis,2,6e76a9fb51a75e1ea33840b57c0c6ef8d55b58be5304e1726fe4c82894dd3b8a,False,False,False,0.0,False,1.0,0.0,0.6,0.8,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb66_peliosis,3,c8d1a09f6a47882b8da33db9140c4b2386cf6c37f06575129c689e107d276b05,False,False,False,0.0,False,1.0,0.0,0.6,0.6,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb77_hyperpara,1,ec5c9e0450232abe0e789dd5a356176bb1f58a3f6bf0a4546f0efe82c715ecef,True,False,False,0.0,True,5.0,0.16,0.6,0.48,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb77_hyperpara,2,1cc076faf9f29486ee3efee45c3111452db9559fe39f83a8c2805c6e89f89c2b,True,True,True,1.0,True,5.0,0.04,0.76,0.48,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb77_hyperpara,3,f5c35fc5eacf868fa03ed5206474a5e05468882eb3d62aa58276b07be8bfcc5d,True,True,True,1.0,True,3.0,0.06666666666666667,0.7333333333333333,0.6,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb82_adhesions,1,637ab30eece4af11e85cb15c578311c633ce63fd1b6ea7c7351e4dd37032a9d2,True,True,True,1.0,True,5.0,0.2,0.36,0.44,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
A10,mb82_adhesions,2,50d1d60119282ab18d70d87056f573177e5e40e4eae84c64efbc25e1466251cf,True,True,True,1.0,True,5.0,0.2,0.32,0.44,False,False,False,final_audit_gold_match,downstream:A10:baseline_F2,1,1,0,
