case_key,family,arm,success,gold_exposure_hit,gold_top1,champion_label,runner_up_label,margin,requested_object,candidate_n,relation_n,relation_typing_success,cache_hit,error
DA_d2_heldout200b/681,DA,exact_control,True,False,False,Cardiac Amyloidosis,Amyloidosis,high,disease,4,0,True,False,
DA_d2_heldout200b/681,DA,generic_non_equivalence,True,False,False,Cardiac Amyloidosis,Amyloidosis,high,disease,4,2,True,False,
DA_d2_heldout200b/681,DA,directional_relation,True,False,False,Cardiac Amyloidosis,Amyloidosis,high,disease,4,2,True,False,
DA_d2_heldout200b/681,DA,bounded_inheritance,True,False,False,Cardiac Amyloidosis,Amyloidosis,high,disease,4,2,True,False,
DA_d2_heldout200b/687,DA,exact_control,True,False,False,EBV Meningoencephalitis,Epstein-Barr Virus (EBV) Encephalitis,medium,disease,6,0,True,False,
DA_d2_heldout200b/687,DA,generic_non_equivalence,True,False,False,EBV Meningoencephalitis,Epstein-Barr Virus (EBV) Encephalitis,high,disease,6,1,True,False,
DA_d2_heldout200b/687,DA,directional_relation,True,False,False,EBV Meningoencephalitis,Epstein-Barr Virus (EBV) Encephalitis,high,disease,6,1,True,False,
DA_d2_heldout200b/687,DA,bounded_inheritance,True,False,False,EBV Meningoencephalitis,Epstein-Barr Virus (EBV) Encephalitis,high,disease,6,1,True,False,
DA_d2_heldout200b/692,DA,exact_control,True,False,False,Mediastinal abscess,Mediastinitis,medium,disease,6,0,True,False,
DA_d2_heldout200b/692,DA,generic_non_equivalence,True,False,False,Mediastinal abscess,Mediastinitis,high,disease,6,3,True,False,
DA_d2_heldout200b/692,DA,directional_relation,True,False,False,Mediastinal abscess,Abscess,high,disease,6,3,True,False,
DA_d2_heldout200b/692,DA,bounded_inheritance,True,False,False,Mediastinal abscess,Abscess,high,disease,6,3,True,False,
DA_d2_heldout200b/693,DA,exact_control,True,False,False,Psoas Abscess,Klebsiella pneumoniae infection,high,disease,6,0,True,False,
DA_d2_heldout200b/693,DA,generic_non_equivalence,True,False,False,Psoas Abscess,Klebsiella pneumoniae infection,high,disease,6,1,True,False,
DA_d2_heldout200b/693,DA,directional_relation,True,False,False,Psoas Abscess,Klebsiella pneumoniae infection,high,disease,6,1,True,False,
DA_d2_heldout200b/693,DA,bounded_inheritance,True,False,False,Psoas Abscess,Klebsiella pneumoniae infection,high,disease,6,1,True,False,
DA_d2_heldout200b/701,DA,exact_control,True,False,False,Ruptured Pseudoaneurysm of the Inferior Mesenteric Artery,Ruptured Pseudoaneurysm,high,disease,6,0,True,False,
DA_d2_heldout200b/701,DA,generic_non_equivalence,True,False,False,Ruptured Pseudoaneurysm of the Inferior Mesenteric Artery,Ruptured Pseudoaneurysm,medium,disease,6,6,True,False,
DA_d2_heldout200b/701,DA,directional_relation,True,False,False,Ruptured Pseudoaneurysm of the Inferior Mesenteric Artery,Ruptured Pseudoaneurysm,high,disease,6,6,True,False,
DA_d2_heldout200b/701,DA,bounded_inheritance,True,False,False,Ruptured Pseudoaneurysm of the Inferior Mesenteric Artery,Rupture of pseudoaneurysm,high,disease,6,6,True,False,
DA_d2_heldout200b/702,DA,exact_control,True,False,False,Sciatic hernia with incarcerated bowel loops,Sciatic hernia,high,disease,6,0,True,False,
DA_d2_heldout200b/702,DA,generic_non_equivalence,True,False,False,Sciatic hernia with incarcerated bowel loops,Sciatic hernia,high,disease,6,1,True,False,
DA_d2_heldout200b/702,DA,directional_relation,True,False,False,Sciatic hernia with incarcerated bowel loops,Sciatic hernia,high,disease,6,1,True,False,
DA_d2_heldout200b/702,DA,bounded_inheritance,True,False,False,Sciatic hernia with incarcerated bowel loops,Sciatic hernia,high,disease,6,1,True,False,
DA_d2_heldout200b/705,DA,exact_control,True,False,False,Pregnancy-associated listeriosis,Listeriosis,high,disease,2,0,True,False,
DA_d2_heldout200b/705,DA,generic_non_equivalence,True,False,False,Pregnancy-associated listeriosis,Listeriosis,high,disease,2,2,True,False,
DA_d2_heldout200b/705,DA,directional_relation,True,False,False,Pregnancy-associated listeriosis,Listeriosis,high,disease,2,2,True,False,
DA_d2_heldout200b/705,DA,bounded_inheritance,True,False,False,Pregnancy-associated listeriosis,Listeriosis,high,disease,2,2,True,False,
DA_d2_heldout200b/709,DA,exact_control,True,False,False,Disseminated Tuberculosis with Hemophagocytic Lymphohistiocytosis,Hemophagocytic lymphohistiocytosis,high,disease,6,0,True,False,
DA_d2_heldout200b/709,DA,generic_non_equivalence,True,False,False,Disseminated Tuberculosis with Hemophagocytic Lymphohistiocytosis,Hemophagocytic lymphohistiocytosis,high,disease,6,1,True,False,
DA_d2_heldout200b/709,DA,directional_relation,True,False,False,Disseminated Tuberculosis with Hemophagocytic Lymphohistiocytosis,Hemophagocytic lymphohistiocytosis,high,disease,6,1,True,False,
DA_d2_heldout200b/709,DA,bounded_inheritance,True,False,False,Disseminated Tuberculosis with Hemophagocytic Lymphohistiocytosis,Hemophagocytic lymphohistiocytosis,high,composite,6,1,True,False,
DA_d2_heldout200b/713,DA,exact_control,True,False,False,Status Asthmaticus,Severe Asthma,medium,disease,6,0,True,False,
DA_d2_heldout200b/713,DA,generic_non_equivalence,True,False,False,Status Asthmaticus,Severe Asthma,medium,disease,6,4,True,False,
DA_d2_heldout200b/713,DA,directional_relation,True,False,False,Status Asthmaticus,Severe Asthma,high,disease,6,3,True,False,
DA_d2_heldout200b/713,DA,bounded_inheritance,True,False,False,Status Asthmaticus,Severe Asthma,high,disease,6,3,True,False,
DA_d2_heldout200b/719,DA,exact_control,True,False,False,Brainstem stroke,Stroke,high,disease,6,0,True,False,
DA_d2_heldout200b/719,DA,generic_non_equivalence,True,False,False,Brainstem stroke,Multiple sclerosis,medium,disease,6,1,True,False,
DA_d2_heldout200b/719,DA,directional_relation,True,False,False,Brainstem stroke,Multiple sclerosis,medium,disease,6,1,True,False,
DA_d2_heldout200b/719,DA,bounded_inheritance,True,False,False,Brainstem stroke,Multiple sclerosis,medium,disease,6,1,True,False,
DA_d2_heldout200b/730,DA,exact_control,True,False,False,Bicuspid aortic valve with ascending aortic aneurysm,Thrombotic occlusion of the left coronary artery,medium,composite,6,0,True,False,
DA_d2_heldout200b/730,DA,generic_non_equivalence,True,False,False,Thrombotic occlusion of the left coronary artery,Left coronary artery thrombosis,low,disease,6,2,True,False,
DA_d2_heldout200b/730,DA,directional_relation,True,False,False,Bicuspid aortic valve with ascending aortic aneurysm,Ascending aortic aneurysm,high,disease,6,2,True,False,
DA_d2_heldout200b/730,DA,bounded_inheritance,True,False,False,Left coronary artery thrombosis,Thrombotic occlusion of the left coronary artery,low,disease,6,2,True,False,
DA_d2_heldout200b/731,DA,exact_control,True,False,False,Cystic cerebellar hemangioblastoma,Hemangioblastoma,high,disease,3,0,False,False,
DA_d2_heldout200b/731,DA,generic_non_equivalence,True,False,False,Cystic cerebellar hemangioblastoma,Hemangioblastoma,high,disease,3,2,False,False,
DA_d2_heldout200b/731,DA,directional_relation,True,False,False,Cystic cerebellar hemangioblastoma,Hemangioblastoma,high,disease,3,0,False,True,
DA_d2_heldout200b/731,DA,bounded_inheritance,True,False,False,Cystic cerebellar hemangioblastoma,Hemangioblastoma,high,disease,3,0,False,True,
DA_d2_heldout200b/732,DA,exact_control,True,False,False,Pyogenic Liver Abscess,Klebsiella pneumoniae Liver Abscess,medium,disease,5,0,True,False,
DA_d2_heldout200b/732,DA,generic_non_equivalence,True,False,False,Pyogenic Liver Abscess,Klebsiella pneumoniae Liver Abscess,high,disease,5,1,True,False,
DA_d2_heldout200b/732,DA,directional_relation,True,False,False,Pyogenic Liver Abscess,Klebsiella pneumoniae Liver Abscess,high,disease,5,1,True,False,
DA_d2_heldout200b/732,DA,bounded_inheritance,True,False,False,Klebsiella pneumoniae Liver Abscess,Pyogenic Liver Abscess,medium,disease,5,1,True,False,
DA_d2_heldout200b/735,DA,exact_control,True,False,False,Diffuse large B-cell lymphoma,Lymphoma with leukemic phase,medium,disease,6,0,True,False,
DA_d2_heldout200b/735,DA,generic_non_equivalence,True,False,False,Diffuse large B-cell lymphoma,Lymphoma,medium,disease,6,4,True,False,
DA_d2_heldout200b/735,DA,directional_relation,True,False,False,Lymphoma with leukemic phase,Diffuse large B-cell lymphoma,medium,disease,6,4,True,False,
DA_d2_heldout200b/735,DA,bounded_inheritance,True,False,False,Diffuse large B-cell lymphoma,Lymphoma,high,disease,6,4,True,False,
DA_d2_heldout200b/736,DA,exact_control,True,False,False,Spondylodiscitis,Group B Streptococcal Infection,high,disease,6,0,True,False,
DA_d2_heldout200b/736,DA,generic_non_equivalence,True,False,False,Spondylodiscitis,Group B Streptococcal Infection,high,disease,6,3,True,False,
DA_d2_heldout200b/736,DA,directional_relation,True,False,False,Spondylodiscitis,,high,disease,6,3,True,False,
DA_d2_heldout200b/736,DA,bounded_inheritance,True,False,False,Spondylodiscitis,Chronic Kidney Disease with Hydroureteronephrosis,high,disease,6,3,True,False,
DA_d2_heldout200b/740,DA,exact_control,True,False,False,Abdominal wall endometrioma,Abdominal Endometriosis,high,disease,4,0,True,False,
DA_d2_heldout200b/740,DA,generic_non_equivalence,True,False,False,Abdominal wall endometrioma,Abdominal Endometriosis,high,disease,4,2,True,False,
DA_d2_heldout200b/740,DA,directional_relation,True,False,False,Abdominal wall endometrioma,Abdominal Endometriosis,medium,disease,4,2,True,False,
DA_d2_heldout200b/740,DA,bounded_inheritance,True,False,False,Abdominal wall endometrioma,Abdominal Endometriosis,high,disease,4,2,True,False,
DA_d2_heldout200b/741,DA,exact_control,True,False,False,Invasive Ductal Carcinoma,Breast Cancer,high,disease,6,0,True,False,
DA_d2_heldout200b/741,DA,generic_non_equivalence,True,False,False,Invasive Ductal Carcinoma,Breast Cancer,high,disease,6,11,True,False,
DA_d2_heldout200b/741,DA,directional_relation,True,False,False,Invasive Ductal Carcinoma,Breast Cancer,medium,disease,6,11,True,False,
DA_d2_heldout200b/741,DA,bounded_inheritance,True,False,False,Invasive Ductal Carcinoma,Breast Cancer,medium,disease,6,11,True,False,
DA_d2_heldout200b/748,DA,exact_control,True,False,False,Pyogenic liver abscess,Spondylodiscitis,medium,disease,6,0,True,False,
DA_d2_heldout200b/748,DA,generic_non_equivalence,True,False,False,Pyogenic liver abscess,Spondylodiscitis,high,disease,6,1,True,False,
DA_d2_heldout200b/748,DA,directional_relation,True,False,False,Pyogenic liver abscess,Spondylodiscitis,high,disease,6,1,True,False,
DA_d2_heldout200b/748,DA,bounded_inheritance,True,False,False,Pyogenic liver abscess,Spondylodiscitis,medium,disease,6,1,True,False,
DA_d2_heldout200b/751,DA,exact_control,True,False,False,Toxoplasmosis,Tuberculosis,high,disease,6,0,True,False,
DA_d2_heldout200b/751,DA,generic_non_equivalence,True,False,False,Toxoplasmosis,Tuberculosis,high,disease,6,1,True,False,
DA_d2_heldout200b/751,DA,directional_relation,True,False,False,Toxoplasmosis,Tuberculosis,high,disease,6,1,True,False,
DA_d2_heldout200b/751,DA,bounded_inheritance,True,False,False,Toxoplasmosis,Tuberculosis,high,disease,6,1,True,False,
DA_d2_heldout200b/758,DA,exact_control,True,False,False,COVID-19-associated myocardial injury,COVID-19-associated myocarditis,high,disease,6,0,True,False,
DA_d2_heldout200b/758,DA,generic_non_equivalence,True,False,False,COVID-19-associated myocardial injury,COVID-19-associated myocarditis,medium,disease,6,1,True,False,
DA_d2_heldout200b/758,DA,directional_relation,True,False,False,COVID-19-associated myocarditis,Myocarditis,high,disease,6,1,True,False,
DA_d2_heldout200b/758,DA,bounded_inheritance,True,False,False,COVID-19-associated myocarditis,Myocarditis,high,disease,6,1,True,False,
DA_d2_heldout200b/763,DA,exact_control,True,False,False,Congenital hypotonia,Congenital laryngomalacia,medium,disease,6,0,True,False,
DA_d2_heldout200b/763,DA,generic_non_equivalence,True,False,False,Hoyeraal-Hreidarsson syndrome,Congenital hypotonia,medium,disease,6,1,True,False,
DA_d2_heldout200b/763,DA,directional_relation,True,False,False,Hoyeraal-Hreidarsson syndrome,Congenital laryngomalacia,medium,disease,6,1,True,False,
DA_d2_heldout200b/763,DA,bounded_inheritance,True,False,False,Hoyeraal-Hreidarsson syndrome,Congenital laryngomalacia,medium,disease,6,1,True,False,
DA_d2_heldout200b/766,DA,exact_control,True,False,False,Myopericarditis,Pericarditis,medium,disease,6,0,True,False,
DA_d2_heldout200b/766,DA,generic_non_equivalence,True,False,False,Myopericarditis,Acute Pericarditis,high,disease,6,1,True,False,
DA_d2_heldout200b/766,DA,directional_relation,True,False,False,Myopericarditis,Acute Pericarditis,high,disease,6,1,True,False,
DA_d2_heldout200b/766,DA,bounded_inheritance,True,False,False,Myopericarditis,Pericarditis,high,disease,6,1,True,False,
DA_d2_heldout200b/767,DA,exact_control,True,False,False,Non-Hodgkin lymphoma,Lymphoma,medium,disease,6,0,True,False,
DA_d2_heldout200b/767,DA,generic_non_equivalence,True,False,False,Non-Hodgkin lymphoma,Lymphoma,medium,disease,6,3,True,False,
DA_d2_heldout200b/767,DA,directional_relation,True,False,False,Non-Hodgkin lymphoma,Lymphoma,medium,disease,6,3,True,False,
DA_d2_heldout200b/767,DA,bounded_inheritance,True,False,False,Non-Hodgkin lymphoma,Lymphoma,high,disease,6,3,True,False,
DA_d2_heldout200b/769,DA,exact_control,True,False,False,Hereditary Leiomyomatosis and Renal Cell Cancer (HLRCC),Ovarian leiomyoma,high,disease,6,0,True,False,
DA_d2_heldout200b/769,DA,generic_non_equivalence,False,False,False,,,,,6,2,True,False,"champion_id must be one of ['D1', 'D2', 'D3', 'D4', 'D5', 'D6']; got ''"
DA_d2_heldout200b/769,DA,directional_relation,True,False,False,Hereditary Leiomyomatosis and Renal Cell Cancer (HLRCC) syndrome,Uterine Leiomyoma with atypical features,high,disease,6,2,True,False,
DA_d2_heldout200b/769,DA,bounded_inheritance,False,False,False,,,high,disease,6,2,True,False,"champion_id must be one of ['D1', 'D2', 'D3', 'D4', 'D5', 'D6']; got ''"
DA_d2_heldout200b/770,DA,exact_control,True,False,False,Pneumonia,Bacterial Pneumonia,medium,disease,6,0,True,False,
DA_d2_heldout200b/770,DA,generic_non_equivalence,True,False,False,Pneumonia,Septic Shock,medium,disease,6,1,True,False,
DA_d2_heldout200b/770,DA,directional_relation,True,False,False,Pneumonia,Bacterial Pneumonia,medium,disease,6,1,True,False,
DA_d2_heldout200b/770,DA,bounded_inheritance,True,False,False,Pneumonia,Bacterial Pneumonia,medium,disease,6,1,True,False,
DA_d2_heldout200b/771,DA,exact_control,True,False,False,Post-vaccination Reactive Arthritis,Reactive Arthritis,medium,disease,6,0,True,False,
DA_d2_heldout200b/771,DA,generic_non_equivalence,True,False,False,Post-vaccination Reactive Arthritis,Reactive Arthritis,medium,disease,6,1,True,False,
DA_d2_heldout200b/771,DA,directional_relation,True,False,False,Post-vaccination Reactive Arthritis,Reactive Arthritis,high,disease,6,1,True,False,
DA_d2_heldout200b/771,DA,bounded_inheritance,True,False,False,Post-vaccination Reactive Arthritis,Reactive Arthritis,high,disease,6,1,True,False,
DA_d2_heldout200b/773,DA,exact_control,True,False,False,Eisenmenger Syndrome,Pulmonary Hypertension,high,disease,6,0,True,False,
DA_d2_heldout200b/773,DA,generic_non_equivalence,True,False,False,Eisenmenger Syndrome,Pulmonary Arterial Hypertension,medium,disease,6,2,True,False,
DA_d2_heldout200b/773,DA,directional_relation,True,False,False,Eisenmenger Syndrome,Pulmonary Arterial Hypertension,high,disease,6,2,True,False,
DA_d2_heldout200b/773,DA,bounded_inheritance,True,False,False,Eisenmenger Syndrome,Pulmonary Arterial Hypertension,high,disease,6,2,True,False,
DA_d2_heldout200b/775,DA,exact_control,True,False,False,Mucormycosis,Invasive Fungal Sinusitis,high,disease,6,0,True,False,
DA_d2_heldout200b/775,DA,generic_non_equivalence,True,False,False,Mucormycosis,Invasive Fungal Sinusitis,high,disease,6,2,True,False,
DA_d2_heldout200b/775,DA,directional_relation,True,False,False,Mucormycosis,Invasive Fungal Sinusitis,high,disease,6,2,True,False,
DA_d2_heldout200b/775,DA,bounded_inheritance,True,False,False,Mucormycosis,Invasive Fungal Sinusitis,high,disease,6,2,True,False,
DA_d2_heldout200b/777,DA,exact_control,True,False,False,Hemorrhagic Fever with Renal Syndrome (HFRS),Hantavirus infection,high,disease,5,0,True,False,
DA_d2_heldout200b/777,DA,generic_non_equivalence,True,False,False,Hemorrhagic Fever with Renal Syndrome (HFRS),Hantavirus infection,medium,disease,5,1,True,False,
DA_d2_heldout200b/777,DA,directional_relation,True,False,False,Hemorrhagic Fever with Renal Syndrome (HFRS),Hantavirus infection,high,disease,5,1,True,False,
DA_d2_heldout200b/777,DA,bounded_inheritance,True,False,False,Hemorrhagic Fever with Renal Syndrome (HFRS),Hantavirus infection,high,disease,5,1,True,False,
DA_d2_heldout200b/778,DA,exact_control,True,False,False,Fungal pneumonia,Community-acquired pneumonia,high,disease,6,0,True,False,
DA_d2_heldout200b/778,DA,generic_non_equivalence,True,False,False,Fungal pneumonia,Pneumonia,high,disease,6,7,True,False,
DA_d2_heldout200b/778,DA,directional_relation,True,False,False,Fungal pneumonia,Community-acquired pneumonia,high,disease,6,7,True,False,
DA_d2_heldout200b/778,DA,bounded_inheritance,True,False,False,Fungal pneumonia,Community-acquired pneumonia,high,disease,6,7,True,False,
DA_d2_seq100/100,DA,exact_control,True,False,False,Cutaneous metastasis of breast carcinoma,Cutaneous metastasis,high,disease,4,0,True,False,
DA_d2_seq100/100,DA,generic_non_equivalence,True,False,False,Cutaneous metastasis of breast carcinoma,Cutaneous metastasis,high,disease,4,1,True,False,
DA_d2_seq100/100,DA,directional_relation,True,False,False,Cutaneous metastasis of breast carcinoma,Cutaneous metastasis,high,disease,4,1,True,False,
DA_d2_seq100/100,DA,bounded_inheritance,True,False,False,Cutaneous metastasis of breast carcinoma,Cutaneous metastasis,high,disease,4,1,True,False,
DA_d2_seq100/103,DA,exact_control,True,False,False,Intra-atrial Reentrant Tachycardia,Supraventricular Tachycardia,high,disease,6,0,True,False,
DA_d2_seq100/103,DA,generic_non_equivalence,True,False,False,Intra-atrial Reentrant Tachycardia,Supraventricular Tachycardia,high,disease,6,1,True,False,
DA_d2_seq100/103,DA,directional_relation,True,False,False,Intra-atrial Reentrant Tachycardia,Supraventricular Tachycardia,high,disease,6,1,True,False,
DA_d2_seq100/103,DA,bounded_inheritance,True,False,False,Intra-atrial Reentrant Tachycardia,Supraventricular Tachycardia,high,disease,6,1,True,False,
DA_d2_seq100/11,DA,exact_control,True,False,False,Orbital cellulitis with lacrimal sac abscess,Lacrimal sac abscess,high,disease,5,0,True,False,
DA_d2_seq100/11,DA,generic_non_equivalence,True,False,False,Orbital cellulitis with lacrimal sac abscess,Lacrimal sac abscess,high,composite,5,1,True,False,
DA_d2_seq100/11,DA,directional_relation,True,False,False,Orbital cellulitis with lacrimal sac abscess,Orbital cellulitis,high,disease,5,1,True,False,
DA_d2_seq100/11,DA,bounded_inheritance,True,False,False,Orbital cellulitis with lacrimal sac abscess,Orbital cellulitis,high,disease,5,1,True,False,
DA_d2_seq100/114,DA,exact_control,True,False,False,Toxic Encephalopathy,Posterior Reversible Encephalopathy Syndrome (PRES),high,disease,6,0,True,False,
DA_d2_seq100/114,DA,generic_non_equivalence,True,False,False,Toxic Encephalopathy,Posterior Reversible Encephalopathy Syndrome (PRES),medium,disease,6,3,True,False,
DA_d2_seq100/114,DA,directional_relation,True,False,False,Posterior Reversible Encephalopathy Syndrome (PRES),Toxic Encephalopathy,high,disease,6,3,True,False,
DA_d2_seq100/114,DA,bounded_inheritance,True,False,False,Toxic Encephalopathy,Seizure Disorder due to Drug Use,high,disease,6,3,True,False,
DA_d2_seq100/118,DA,exact_control,True,False,False,SARS-CoV-2-associated optic neuritis,Post-infectious optic neuritis,high,disease,6,0,True,False,
DA_d2_seq100/118,DA,generic_non_equivalence,True,False,False,SARS-CoV-2-associated optic neuritis,Viral optic neuritis,high,disease,6,7,True,False,
DA_d2_seq100/118,DA,directional_relation,True,False,False,SARS-CoV-2-associated optic neuritis,Post-infectious optic neuritis,high,disease,6,8,True,False,
DA_d2_seq100/118,DA,bounded_inheritance,True,False,False,SARS-CoV-2-associated optic neuritis,Post-infectious optic neuritis,high,disease,6,8,True,False,
DA_d2_seq100/12,DA,exact_control,True,False,False,Hemangioma,Lymphangioma,high,disease,3,0,True,False,
DA_d2_seq100/12,DA,generic_non_equivalence,True,False,False,Hemangioma,Lymphangioma,medium,disease,3,2,True,False,
DA_d2_seq100/12,DA,directional_relation,True,False,False,Hemangioma,Lymphangioma,medium,disease,3,2,True,False,
DA_d2_seq100/12,DA,bounded_inheritance,True,False,False,Lymphangioma,Hemangioma,medium,disease,3,2,True,False,
DA_d2_seq100/120,DA,exact_control,True,False,False,Scleral ectasia,Pathologic myopia,high,disease,5,0,True,False,
DA_d2_seq100/120,DA,generic_non_equivalence,True,False,False,Scleral ectasia,Congenital scleral ectasia,high,disease,5,1,True,False,
DA_d2_seq100/120,DA,directional_relation,True,False,False,Scleral ectasia,Pathologic myopia,high,disease,5,1,True,False,
DA_d2_seq100/120,DA,bounded_inheritance,True,False,False,Scleral ectasia,Congenital scleral ectasia,high,disease,5,1,True,False,
DA_d2_seq100/129,DA,exact_control,True,False,False,Catecholaminergic Polymorphic Ventricular Tachycardia (CPVT),Ventricular Tachycardia,high,disease,4,0,True,False,
DA_d2_seq100/129,DA,generic_non_equivalence,True,False,False,Catecholaminergic Polymorphic Ventricular Tachycardia (CPVT),Ventricular Tachycardia,high,disease,4,2,True,False,
DA_d2_seq100/129,DA,directional_relation,True,False,False,Catecholaminergic Polymorphic Ventricular Tachycardia (CPVT),Ventricular Tachycardia,medium,disease,4,2,True,False,
DA_d2_seq100/129,DA,bounded_inheritance,True,False,False,Catecholaminergic Polymorphic Ventricular Tachycardia (CPVT),Ventricular Tachycardia,medium,disease,4,2,True,False,
DA_d2_seq100/134,DA,exact_control,True,False,False,Primary Central Nervous System Lymphoma,Central Nervous System Lymphoma with specific genetic signature,high,disease,6,0,True,False,
DA_d2_seq100/134,DA,generic_non_equivalence,False,False,False,,,high,disease,6,2,True,False,"champion_id must be one of ['D1', 'D2', 'D3', 'D4', 'D5', 'D6']; got ''"
DA_d2_seq100/134,DA,directional_relation,True,False,False,Primary Central Nervous System Lymphoma,Central Nervous System Lymphoma with specific genetic signature,high,disease,6,2,True,False,
DA_d2_seq100/134,DA,bounded_inheritance,True,False,False,Primary Central Nervous System Lymphoma,Central Nervous System Lymphoma with specific genetic signature,high,disease,6,2,True,False,
DA_d2_seq100/151,DA,exact_control,True,False,False,Cardioembolic stroke,Atrial fibrillation-related stroke,high,disease,6,0,True,False,
DA_d2_seq100/151,DA,generic_non_equivalence,True,False,False,Cardioembolic stroke,Ischemic stroke,medium,disease,6,1,True,False,
DA_d2_seq100/151,DA,directional_relation,True,False,False,Cardioembolic stroke,Atrial fibrillation-related stroke,medium,disease,6,1,True,False,
DA_d2_seq100/151,DA,bounded_inheritance,True,False,False,Cardioembolic stroke,Atrial fibrillation-related stroke,high,disease,6,1,True,False,
DA_d2_seq100/156,DA,exact_control,True,False,False,Drug-induced blepharitis,Blepharitis,high,disease,5,0,True,False,
DA_d2_seq100/156,DA,generic_non_equivalence,True,False,False,Drug-induced blepharitis,Blepharitis,high,disease,5,2,True,False,
DA_d2_seq100/156,DA,directional_relation,True,False,False,Drug-induced blepharitis,Blepharitis,high,disease,5,2,True,False,
DA_d2_seq100/156,DA,bounded_inheritance,True,False,False,Drug-induced blepharitis,Blepharitis,medium,disease,5,2,True,False,
DA_d2_seq100/163,DA,exact_control,True,False,False,Chronic Eosinophilic Leukemia,Hypereosinophilic syndrome,high,disease,6,0,True,False,
DA_d2_seq100/163,DA,generic_non_equivalence,True,False,False,Chronic Eosinophilic Leukemia,Hypereosinophilic syndrome,high,disease,6,2,True,False,
DA_d2_seq100/163,DA,directional_relation,True,False,False,Chronic Eosinophilic Leukemia,Hypereosinophilic syndrome,high,disease,6,1,True,False,
DA_d2_seq100/163,DA,bounded_inheritance,True,False,False,Chronic Eosinophilic Leukemia,Hypereosinophilic syndrome,high,disease,6,1,True,False,
DA_d2_seq100/164,DA,exact_control,True,False,False,Acute lymphoblastic leukemia,Leukemia,medium,disease,5,0,True,False,
DA_d2_seq100/164,DA,generic_non_equivalence,True,False,False,Leukemia,Leptomeningeal disease,medium,disease,5,2,True,False,
DA_d2_seq100/164,DA,directional_relation,True,False,False,Leukemia,Neurolymphomatosis,medium,disease,5,2,True,False,
DA_d2_seq100/164,DA,bounded_inheritance,True,False,False,Leukemia,Leptomeningeal disease,high,disease,5,2,True,False,
DA_d2_seq100/173,DA,exact_control,True,False,False,Psoriasis,Pityriasis Rubra Pilaris,low,disease,4,0,True,False,
DA_d2_seq100/173,DA,generic_non_equivalence,True,False,False,Pityriasis Rubra Pilaris,Psoriasis,low,disease,4,1,True,False,
DA_d2_seq100/173,DA,directional_relation,False,False,False,,,,,4,1,True,False,"champion_id must be one of ['D1', 'D2', 'D3', 'D4']; got ''"
DA_d2_seq100/173,DA,bounded_inheritance,False,False,False,,,,,4,1,True,False,"champion_id must be one of ['D1', 'D2', 'D3', 'D4']; got ''"
DA_d2_seq100/181,DA,exact_control,True,False,False,Targetoid hemosiderotic hemangioma,Hobnail hemangioma,low,disease,6,0,True,False,
DA_d2_seq100/181,DA,generic_non_equivalence,True,False,False,Targetoid hemosiderotic hemangioma,Hobnail hemangioma,high,disease,6,4,True,False,
DA_d2_seq100/181,DA,directional_relation,True,False,False,Targetoid hemosiderotic hemangioma,Hobnail hemangioma,high,disease,6,4,True,False,
DA_d2_seq100/181,DA,bounded_inheritance,True,False,False,Targetoid hemosiderotic hemangioma,Hobnail hemangioma,high,disease,6,4,True,False,
DA_d2_seq100/183,DA,exact_control,True,False,False,IDH-mutant Astrocytoma,Glioblastoma,high,disease,6,0,True,False,
DA_d2_seq100/183,DA,generic_non_equivalence,True,False,False,IDH-mutant Astrocytoma,Glioma,high,disease,6,1,True,False,
DA_d2_seq100/183,DA,directional_relation,True,False,False,IDH-mutant Astrocytoma,Glioma,high,disease,6,1,True,False,
DA_d2_seq100/183,DA,bounded_inheritance,True,False,False,IDH-mutant Astrocytoma,Glioma,high,disease,6,1,True,False,
DA_d2_seq100/187,DA,exact_control,True,False,False,Erdheim-Chester disease,Necrobiotic xanthogranuloma,high,disease,6,0,True,False,
DA_d2_seq100/187,DA,generic_non_equivalence,True,False,False,Erdheim-Chester disease,Necrobiotic xanthogranuloma,high,disease,6,0,True,True,
DA_d2_seq100/187,DA,directional_relation,True,False,False,Erdheim-Chester disease,Necrobiotic xanthogranuloma,high,disease,6,0,True,True,
DA_d2_seq100/187,DA,bounded_inheritance,True,False,False,Erdheim-Chester disease,Necrobiotic xanthogranuloma,high,disease,6,0,True,True,
DA_d2_seq100/190,DA,exact_control,True,False,False,Frontal sinus mucocele,Chronic frontal sinusitis,high,disease,6,0,True,False,
DA_d2_seq100/190,DA,generic_non_equivalence,True,False,False,Frontal sinus mucocele,Chronic frontal sinusitis,high,disease,6,1,True,False,
DA_d2_seq100/190,DA,directional_relation,True,False,False,Frontal sinus mucocele,Chronic frontal sinusitis,high,disease,6,1,True,False,
DA_d2_seq100/190,DA,bounded_inheritance,True,False,False,Frontal sinus mucocele,Chronic frontal sinusitis,high,disease,6,1,True,False,
DA_d2_seq100/207,DA,exact_control,True,False,False,Ocular cicatricial pemphigoid,Cicatricial Pemphigoid,high,disease,5,0,True,False,
DA_d2_seq100/207,DA,generic_non_equivalence,True,False,False,Ocular cicatricial pemphigoid,Cicatricial Pemphigoid,high,disease,5,1,True,False,
DA_d2_seq100/207,DA,directional_relation,True,False,False,Ocular cicatricial pemphigoid,Cicatricial Pemphigoid,high,disease,5,1,True,False,
