case_key,slice_id,source_id,family,selection_stratum,arm,success,gold_exposure_hit,gold_top1,gold_member_exposure_hit,gold_member_top1,registry_credit_leak,champion_label,runner_up_label,margin,candidate_n,relation_n,legacy_unsafe_merge_pairs,champion_identity_contaminated,cache_hit,error
DA_d2_seq100/225,DA_d2_seq100,225,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Diffuse large B-cell lymphoma,"Primary cutaneous diffuse large B-cell lymphoma, leg type",high,5,0,3,False,True,
DA_d2_seq100/225,DA_d2_seq100,225,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Diffuse large B-cell lymphoma,"Primary cutaneous diffuse large B-cell lymphoma, leg type",high,5,1,3,False,True,
DA_d2_seq100/226,DA_d2_seq100,226,DA,control,legacy_substring,True,False,False,False,False,False,Photodermatitis,Cutaneous Lymphoid Hyperplasia,medium,4,0,0,False,True,
DA_d2_seq100/226,DA_d2_seq100,226,DA,control,exact_synonym,True,False,False,False,False,False,Photodermatitis,Cutaneous Lymphoid Hyperplasia,medium,4,0,0,False,True,
DA_d2_seq100/226,DA_d2_seq100,226,DA,control,typed_relation,True,False,False,False,False,False,Photodermatitis,Cutaneous Lymphoid Hyperplasia,medium,4,0,0,False,True,
DA_d2_seq100/227,DA_d2_seq100,227,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Amyloidosis,Paraneoplastic pemphigus,high,4,0,6,True,True,
DA_d2_seq100/227,DA_d2_seq100,227,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Multiple myeloma-associated amyloidosis,Amyloidosis,high,5,0,6,False,True,
DA_d2_seq100/227,DA_d2_seq100,227,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Multiple myeloma-associated amyloidosis,Amyloidosis,high,5,1,6,False,True,
DA_d2_seq100/228,DA_d2_seq100,228,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Primary Systemic Amyloidosis,Amyloidosis Cutis Dyschromica,high,2,0,7,True,True,
DA_d2_seq100/228,DA_d2_seq100,228,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Primary Systemic Amyloidosis,Amyloidosis,medium,4,0,7,False,True,
DA_d2_seq100/228,DA_d2_seq100,228,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Primary Systemic Amyloidosis,Amyloidosis,high,4,4,7,False,True,
DA_d2_seq100/231,DA_d2_seq100,231,DA,control,legacy_substring,True,False,False,False,False,False,Florid cutaneous papillomatosis,Paraneoplastic syndrome,medium,6,0,0,False,True,
DA_d2_seq100/231,DA_d2_seq100,231,DA,control,exact_synonym,True,False,False,False,False,False,Florid cutaneous papillomatosis,Paraneoplastic syndrome,medium,6,0,0,False,True,
DA_d2_seq100/231,DA_d2_seq100,231,DA,control,typed_relation,True,False,False,False,False,False,Florid cutaneous papillomatosis,Paraneoplastic syndrome,medium,6,0,0,False,True,
DA_d2_seq100/233,DA_d2_seq100,233,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Langerhans cell histiocytosis,,high,1,0,6,True,True,
DA_d2_seq100/233,DA_d2_seq100,233,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Langerhans cell histiocytosis,Histiocytosis,high,2,0,6,False,True,
DA_d2_seq100/233,DA_d2_seq100,233,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Langerhans cell histiocytosis,Histiocytosis,high,2,1,6,False,True,
DA_d2_seq100/237,DA_d2_seq100,237,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Hyperhidrosis,Gustatory sweating,high,2,0,12,True,True,
DA_d2_seq100/237,DA_d2_seq100,237,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Primary hyperhidrosis,Focal hyperhidrosis,low,5,0,12,False,True,
DA_d2_seq100/237,DA_d2_seq100,237,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Primary hyperhidrosis,Focal hyperhidrosis,medium,5,3,12,False,True,
DA_d2_seq100/241,DA_d2_seq100,241,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Endophthalmitis,,high,1,0,9,True,True,
DA_d2_seq100/241,DA_d2_seq100,241,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Streptococcal endophthalmitis,Endophthalmitis,high,2,0,9,False,True,
DA_d2_seq100/241,DA_d2_seq100,241,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Streptococcal endophthalmitis,Endophthalmitis,high,2,1,9,False,True,
DA_d2_seq100/243,DA_d2_seq100,243,DA,control,legacy_substring,True,False,False,False,False,False,Parvovirus B19 infection,Erythema multiforme,high,4,0,0,False,True,
DA_d2_seq100/243,DA_d2_seq100,243,DA,control,exact_synonym,True,False,False,False,False,False,Parvovirus B19 infection,Erythema multiforme,high,4,0,0,False,True,
DA_d2_seq100/243,DA_d2_seq100,243,DA,control,typed_relation,True,False,False,False,False,False,Parvovirus B19 infection,Erythema multiforme,high,4,0,0,False,True,
DA_d2_seq100/29,DA_d2_seq100,29,DA,control,legacy_substring,True,False,False,False,False,False,IgG4-related disease,Streptococcal sinusitis,high,4,0,0,False,True,
DA_d2_seq100/29,DA_d2_seq100,29,DA,control,exact_synonym,True,False,False,False,False,False,IgG4-related disease,Streptococcal sinusitis,high,4,0,0,False,True,
DA_d2_seq100/29,DA_d2_seq100,29,DA,control,typed_relation,True,False,False,False,False,False,IgG4-related disease,Streptococcal sinusitis,high,4,0,0,False,True,
DA_d2_seq100/3,DA_d2_seq100,3,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Cerebral cavernous malformation,Venous malformation,high,5,0,2,True,True,
DA_d2_seq100/3,DA_d2_seq100,3,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Cerebral cavernous malformations,Cerebral cavernous malformation,high,6,0,2,False,True,
DA_d2_seq100/3,DA_d2_seq100,3,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Cerebral cavernous malformations,Cerebral cavernous malformation,low,6,2,2,False,True,
DA_d2_seq100/36,DA_d2_seq100,36,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Cryptococcosis,Fingolimod-related infection,high,3,0,4,True,True,
DA_d2_seq100/36,DA_d2_seq100,36,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Cutaneous Cryptococcosis,Cryptococcosis,high,4,0,4,False,True,
DA_d2_seq100/36,DA_d2_seq100,36,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Cutaneous Cryptococcosis,Cryptococcosis,high,4,1,4,False,True,
DA_d2_seq100/4,DA_d2_seq100,4,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Angioma,Angiolymphoid hyperplasia with eosinophilia,high,5,0,1,True,True,
DA_d2_seq100/4,DA_d2_seq100,4,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Hemangioma,Angioma,medium,6,0,1,False,True,
DA_d2_seq100/4,DA_d2_seq100,4,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Angioma,Hemangioma,medium,6,1,1,False,True,
DA_d2_seq100/45,DA_d2_seq100,45,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Dermatomyositis,Polymyositis,high,4,0,3,True,True,
DA_d2_seq100/45,DA_d2_seq100,45,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Ipilimumab-induced dermatomyositis,Dermatomyositis,high,5,0,3,False,True,
DA_d2_seq100/45,DA_d2_seq100,45,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Ipilimumab-induced dermatomyositis,Dermatomyositis,high,5,1,3,False,True,
DA_d2_seq100/57,DA_d2_seq100,57,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Immune-related adverse event (irAE) of immunotherapy,Drug-induced eosinophilic dermatitis,medium,6,0,2,False,True,
DA_d2_seq100/57,DA_d2_seq100,57,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Immune-related adverse event (irAE) of immunotherapy,Drug-induced eosinophilic dermatitis,medium,6,0,2,False,True,
DA_d2_seq100/57,DA_d2_seq100,57,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Drug-induced eosinophilic dermatitis,Immune-related adverse event (irAE) of immunotherapy,medium,6,1,2,False,True,
DA_d2_seq100/59,DA_d2_seq100,59,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Uveitis,Iritis,medium,4,0,5,True,True,
DA_d2_seq100/59,DA_d2_seq100,59,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Anastrozole-induced uveitis,Uveitis,high,6,0,5,False,True,
DA_d2_seq100/59,DA_d2_seq100,59,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Anastrozole-induced uveitis,Uveitis,high,6,2,5,False,True,
DA_d2_seq100/63,DA_d2_seq100,63,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Morning Glory Syndrome,Retinal Detachment,high,3,0,2,False,True,
DA_d2_seq100/63,DA_d2_seq100,63,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Morning Glory Syndrome,Retinal Detachment,high,4,0,2,False,True,
DA_d2_seq100/63,DA_d2_seq100,63,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Primary Hyperoxaluria,Primary hyperoxaluria type 1,medium,4,1,2,False,True,
DA_d2_seq100/7,DA_d2_seq100,7,DA,control,legacy_substring,True,False,False,False,False,False,Morphea,Lipodermatosclerosis,high,6,0,0,False,True,
DA_d2_seq100/7,DA_d2_seq100,7,DA,control,exact_synonym,True,False,False,False,False,False,Morphea,Lipodermatosclerosis,high,6,0,0,False,True,
DA_d2_seq100/7,DA_d2_seq100,7,DA,control,typed_relation,True,False,False,False,False,False,Morphea,Lipodermatosclerosis,high,6,0,0,False,True,
DA_d2_seq100/76,DA_d2_seq100,76,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Chondrosarcoma,Facial nerve schwannoma,high,3,0,2,False,True,
DA_d2_seq100/76,DA_d2_seq100,76,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Facial nerve schwannoma,Schwannoma,high,4,0,2,False,True,
DA_d2_seq100/76,DA_d2_seq100,76,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Facial nerve schwannoma,Chondrosarcoma,medium,4,1,2,False,True,
DA_d2_seq100/87,DA_d2_seq100,87,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Acute Pericarditis,Myocarditis,high,3,0,2,True,True,
DA_d2_seq100/87,DA_d2_seq100,87,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Acute Pericarditis,Pericarditis,high,4,0,2,False,True,
DA_d2_seq100/87,DA_d2_seq100,87,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Acute Pericarditis,Pericarditis,high,4,1,2,False,True,
DA_d2_seq100/90,DA_d2_seq100,90,DA,unsafe_fold,legacy_substring,True,True,False,True,False,False,Malignant Melanoma of the Caruncle,Caruncular Melanoma,high,4,0,2,True,True,
DA_d2_seq100/90,DA_d2_seq100,90,DA,unsafe_fold,exact_synonym,True,True,False,True,False,False,Malignant Melanoma of the Caruncle,Caruncular Melanoma,medium,5,0,2,False,True,
DA_d2_seq100/90,DA_d2_seq100,90,DA,unsafe_fold,typed_relation,True,True,False,True,False,False,Malignant Melanoma of the Caruncle,Caruncular Melanoma,high,5,1,2,False,True,
DA_d2_seq100/97,DA_d2_seq100,97,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Dermatomyositis,Lupus Erythematosus,high,4,0,9,True,True,
DA_d2_seq100/97,DA_d2_seq100,97,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Juvenile Dermatomyositis,Dermatomyositis,high,5,0,9,False,True,
DA_d2_seq100/97,DA_d2_seq100,97,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Juvenile Dermatomyositis,Dermatomyositis,high,5,1,9,False,True,
DA_d2_seq100/99,DA_d2_seq100,99,DA,unsafe_fold,legacy_substring,True,True,True,True,True,False,Epidermolysis Bullosa Pruriginosa,Dystrophic Epidermolysis Bullosa,high,2,0,12,False,True,
DA_d2_seq100/99,DA_d2_seq100,99,DA,unsafe_fold,exact_synonym,True,True,True,True,True,False,Epidermolysis Bullosa Pruriginosa,Dystrophic Epidermolysis Bullosa,high,5,0,12,False,True,
DA_d2_seq100/99,DA_d2_seq100,99,DA,unsafe_fold,typed_relation,True,True,True,True,True,False,Epidermolysis Bullosa Pruriginosa,Dystrophic Epidermolysis Bullosa,high,5,4,12,False,True,
MCR_seq200b/254,MCR_seq200b,254,MCR,control,legacy_substring,True,False,False,False,False,False,Chronic Thromboembolic Pulmonary Hypertension,Pulmonary Embolism,medium,2,0,0,False,True,
MCR_seq200b/254,MCR_seq200b,254,MCR,control,exact_synonym,True,False,False,False,False,False,Chronic Thromboembolic Pulmonary Hypertension,Pulmonary Embolism,medium,2,0,0,False,True,
MCR_seq200b/254,MCR_seq200b,254,MCR,control,typed_relation,True,False,False,False,False,False,Chronic Thromboembolic Pulmonary Hypertension,Pulmonary Embolism,medium,2,0,0,False,True,
MCR_seq200b/258,MCR_seq200b,258,MCR,unsafe_fold,legacy_substring,True,False,False,False,False,False,Miliary tuberculosis,Disseminated cryptococcosis,high,6,0,2,True,True,
MCR_seq200b/258,MCR_seq200b,258,MCR,unsafe_fold,exact_synonym,True,False,False,False,False,False,Miliary tuberculosis,Tuberculosis,high,6,0,2,False,True,
MCR_seq200b/258,MCR_seq200b,258,MCR,unsafe_fold,typed_relation,True,False,False,False,False,False,Miliary tuberculosis,Tuberculosis,high,6,1,2,False,True,
MCR_seq200b/259,MCR_seq200b,259,MCR,control,legacy_substring,True,True,False,True,False,False,CLOVES syndrome,Klippel-Trenaunay syndrome,high,3,0,0,False,True,
MCR_seq200b/259,MCR_seq200b,259,MCR,control,exact_synonym,True,True,False,True,False,False,CLOVES syndrome,Klippel-Trenaunay syndrome,high,3,0,0,False,True,
MCR_seq200b/259,MCR_seq200b,259,MCR,control,typed_relation,True,True,False,True,False,False,CLOVES syndrome,Klippel-Trenaunay syndrome,high,3,0,0,False,True,
MCR_seq200b/261,MCR_seq200b,261,MCR,unsafe_fold,legacy_substring,True,False,False,False,False,False,Etanercept-induced lung disease,Hypersensitivity pneumonitis,high,6,0,2,True,True,
MCR_seq200b/261,MCR_seq200b,261,MCR,unsafe_fold,exact_synonym,True,False,False,False,False,False,Etanercept-induced interstitial lung disease,Hypersensitivity pneumonitis,high,6,0,2,False,True,
MCR_seq200b/261,MCR_seq200b,261,MCR,unsafe_fold,typed_relation,True,False,False,False,False,False,Etanercept-induced interstitial lung disease,Interstitial lung disease,medium,6,1,2,False,True,
MCR_seq200b/262,MCR_seq200b,262,MCR,control,legacy_substring,True,False,False,False,False,False,Intraductal Papillary Mucinous Neoplasm (IPMN),Mucinous Cystic Neoplasm (MCN),high,5,0,0,False,True,
MCR_seq200b/262,MCR_seq200b,262,MCR,control,exact_synonym,True,False,False,False,False,False,Intraductal Papillary Mucinous Neoplasm (IPMN),Mucinous Cystic Neoplasm (MCN),high,5,0,0,False,True,
MCR_seq200b/262,MCR_seq200b,262,MCR,control,typed_relation,True,False,False,False,False,False,Intraductal Papillary Mucinous Neoplasm (IPMN),Mucinous Cystic Neoplasm (MCN),high,5,0,0,False,True,
MCR_seq200b/264,MCR_seq200b,264,MCR,unsafe_fold,legacy_substring,True,False,False,False,False,False,Mucinous cystadenocarcinoma,Ovarian cystadenocarcinoma,medium,6,0,2,False,True,
MCR_seq200b/264,MCR_seq200b,264,MCR,unsafe_fold,exact_synonym,True,False,False,False,False,False,Mucinous cystadenocarcinoma,Ovarian cystadenocarcinoma,medium,6,0,2,False,True,
MCR_seq200b/264,MCR_seq200b,264,MCR,unsafe_fold,typed_relation,True,False,False,False,False,False,Mucinous cystadenocarcinoma,Ovarian cystadenocarcinoma,medium,6,0,2,False,True,
MCR_seq200b/267,MCR_seq200b,267,MCR,control,legacy_substring,True,False,False,False,False,False,Abscess,Neoplasia,high,5,0,0,False,True,
MCR_seq200b/267,MCR_seq200b,267,MCR,control,exact_synonym,True,False,False,False,False,False,Abscess,Neoplasia,high,5,0,0,False,True,
MCR_seq200b/267,MCR_seq200b,267,MCR,control,typed_relation,True,False,False,False,False,False,Abscess,Neoplasia,high,5,0,0,False,True,
MCR_seq200b/276,MCR_seq200b,276,MCR,unsafe_fold,legacy_substring,True,False,False,False,False,False,Colorectal intussusception,Colonic polyp,high,6,0,2,True,True,
MCR_seq200b/276,MCR_seq200b,276,MCR,unsafe_fold,exact_synonym,True,False,False,False,False,False,Colorectal intussusception,Colonic polyp,high,6,0,2,False,True,
MCR_seq200b/276,MCR_seq200b,276,MCR,unsafe_fold,typed_relation,True,False,False,False,False,False,Colorectal intussusception,Colonic polyp,high,6,0,2,False,True,
MCR_seq200b/277,MCR_seq200b,277,MCR,unsafe_fold,legacy_substring,True,False,False,False,False,False,Renal Cell Carcinoma,Nephroblastoma,high,4,0,3,True,True,
MCR_seq200b/277,MCR_seq200b,277,MCR,unsafe_fold,exact_synonym,True,False,False,False,False,False,Clear Cell Renal Cell Carcinoma,Renal Cell Carcinoma,medium,5,0,3,False,True,
MCR_seq200b/277,MCR_seq200b,277,MCR,unsafe_fold,typed_relation,True,False,False,False,False,False,Renal Cell Carcinoma,Clear Cell Renal Cell Carcinoma,high,5,1,3,False,True,
MCR_seq200b/283,MCR_seq200b,283,MCR,unsafe_fold,legacy_substring,True,True,True,True,True,False,Dermoid cyst,Teratoma,high,2,0,9,True,True,
MCR_seq200b/283,MCR_seq200b,283,MCR,unsafe_fold,exact_synonym,True,True,True,True,True,False,Dermoid cyst,Epidermoid cyst,medium,3,0,9,False,True,
MCR_seq200b/283,MCR_seq200b,283,MCR,unsafe_fold,typed_relation,True,True,True,True,True,False,Dermoid cyst,Epidermoid cyst,high,3,1,9,False,True,
MCR_seq200b/284,MCR_seq200b,284,MCR,unsafe_fold,legacy_substring,True,False,False,False,False,False,Gastric lipoma,Gastrointestinal stromal tumor (GIST),high,2,0,2,True,True,
MCR_seq200b/284,MCR_seq200b,284,MCR,unsafe_fold,exact_synonym,True,False,False,False,False,False,Gastric lipoma,Lipoma,high,3,0,2,False,True,
MCR_seq200b/284,MCR_seq200b,284,MCR,unsafe_fold,typed_relation,True,False,False,False,False,False,Gastric lipoma,Lipoma,high,3,1,2,False,True,
MCR_seq200b/288,MCR_seq200b,288,MCR,control,legacy_substring,True,False,False,False,False,False,Mucinous Cystic Neoplasm (MCN),Intraductal Papillary Mucinous Neoplasm (IPMN),medium,5,0,0,False,True,
MCR_seq200b/288,MCR_seq200b,288,MCR,control,exact_synonym,True,False,False,False,False,False,Mucinous Cystic Neoplasm (MCN),Intraductal Papillary Mucinous Neoplasm (IPMN),medium,5,0,0,False,True,
MCR_seq200b/288,MCR_seq200b,288,MCR,control,typed_relation,True,False,False,False,False,False,Mucinous Cystic Neoplasm (MCN),Intraductal Papillary Mucinous Neoplasm (IPMN),medium,5,0,0,False,True,
MCR_seq200b/291,MCR_seq200b,291,MCR,unsafe_fold,legacy_substring,True,False,False,False,False,False,Psoriasis,Zinc deficiency,high,3,0,2,False,True,
MCR_seq200b/291,MCR_seq200b,291,MCR,unsafe_fold,exact_synonym,True,False,False,False,False,False,Psoriasis,Hypothyroidism,high,4,0,2,False,True,
MCR_seq200b/291,MCR_seq200b,291,MCR,unsafe_fold,typed_relation,True,False,False,False,False,False,Psoriasis,Zinc deficiency,medium,4,1,2,False,True,
MCR_seq200b/292,MCR_seq200b,292,MCR,unsafe_fold,legacy_substring,True,False,False,False,False,False,Anaplastic large cell lymphoma,Hodgkin lymphoma,high,3,0,6,False,True,
MCR_seq200b/292,MCR_seq200b,292,MCR,unsafe_fold,exact_synonym,True,False,False,False,False,False,Anaplastic large cell lymphoma,Hodgkin lymphoma,high,4,0,6,False,True,
MCR_seq200b/292,MCR_seq200b,292,MCR,unsafe_fold,typed_relation,True,False,False,False,False,False,Anaplastic large cell lymphoma,Hodgkin lymphoma,high,4,1,6,False,True,
MCR_seq200b/298,MCR_seq200b,298,MCR,unsafe_fold,legacy_substring,True,True,False,True,False,False,Squamous cell carcinoma of the oropharynx,Warthin tumor,high,4,0,2,True,True,
MCR_seq200b/298,MCR_seq200b,298,MCR,unsafe_fold,exact_synonym,True,True,False,True,False,False,Squamous cell carcinoma of the oropharynx,Squamous cell carcinoma,medium,5,0,2,False,True,
MCR_seq200b/298,MCR_seq200b,298,MCR,unsafe_fold,typed_relation,True,True,False,True,False,False,Squamous cell carcinoma of the oropharynx,Squamous cell carcinoma,high,5,1,2,False,True,
MCR_seq200b/299,MCR_seq200b,299,MCR,control,legacy_substring,True,False,False,False,False,False,Autoimmune Pancreatitis,Chronic Pancreatitis,high,3,0,0,False,True,
MCR_seq200b/299,MCR_seq200b,299,MCR,control,exact_synonym,True,False,False,False,False,False,Autoimmune Pancreatitis,Chronic Pancreatitis,high,3,0,0,False,True,
MCR_seq200b/299,MCR_seq200b,299,MCR,control,typed_relation,True,False,False,False,False,False,Autoimmune Pancreatitis,Chronic Pancreatitis,high,3,0,0,False,True,
MCR_seq200b/302,MCR_seq200b,302,MCR,control,legacy_substring,True,True,False,True,False,False,Methotrexate-induced rheumatologic reaction,Methotrexate-induced Arthritis,high,6,0,0,False,True,
MCR_seq200b/302,MCR_seq200b,302,MCR,control,exact_synonym,True,True,False,True,False,False,Methotrexate-induced rheumatologic reaction,Methotrexate-induced Arthritis,high,6,0,0,False,True,
MCR_seq200b/302,MCR_seq200b,302,MCR,control,typed_relation,True,True,False,True,False,False,Methotrexate-induced rheumatologic reaction,Methotrexate-induced Arthritis,high,6,0,0,False,True,
MCR_seq200b/307,MCR_seq200b,307,MCR,unsafe_fold,legacy_substring,True,False,False,False,False,False,Incarcerated Inguinal Hernia,,high,1,0,5,True,True,
MCR_seq200b/307,MCR_seq200b,307,MCR,unsafe_fold,exact_synonym,True,False,False,False,False,False,Incarcerated Inguinal Hernia,Inguinal Hernia,high,3,0,5,False,True,
MCR_seq200b/307,MCR_seq200b,307,MCR,unsafe_fold,typed_relation,True,False,False,False,False,False,Incarcerated Inguinal Hernia,Incercerated Inguinal Hernia,high,3,2,5,False,True,
MCR_seq200b/308,MCR_seq200b,308,MCR,control,legacy_substring,True,False,False,False,False,False,Invasive Fungal Sinusitis,Metastatic disease,high,6,0,0,False,True,
MCR_seq200b/308,MCR_seq200b,308,MCR,control,exact_synonym,True,False,False,False,False,False,Invasive Fungal Sinusitis,Metastatic disease,high,6,0,0,False,True,
MCR_seq200b/308,MCR_seq200b,308,MCR,control,typed_relation,True,False,False,False,False,False,Invasive Fungal Sinusitis,Metastatic disease,high,6,0,0,False,True,
MCR_seq200b/309,MCR_seq200b,309,MCR,control,legacy_substring,True,True,True,True,True,False,Graves' Disease,Hyperthyroidism,high,4,0,0,False,True,
MCR_seq200b/309,MCR_seq200b,309,MCR,control,exact_synonym,True,True,True,True,True,False,Graves' Disease,Hyperthyroidism,high,4,0,0,False,True,
MCR_seq200b/309,MCR_seq200b,309,MCR,control,typed_relation,True,True,True,True,True,False,Graves' Disease,Hyperthyroidism,high,4,0,0,False,True,
MCR_seq200b/310,MCR_seq200b,310,MCR,unsafe_fold,legacy_substring,True,False,False,False,False,False,Metastatic disease,Extraskeletal myxoid chondrosarcoma,high,4,0,9,False,True,
MCR_seq200b/310,MCR_seq200b,310,MCR,unsafe_fold,exact_synonym,True,False,False,False,False,False,Extraskeletal myxoid chondrosarcoma metastasis,Metastatic extraskeletal myxoid chondrosarcoma,high,6,0,9,False,True,
MCR_seq200b/310,MCR_seq200b,310,MCR,unsafe_fold,typed_relation,True,False,False,False,False,False,Extraskeletal myxoid chondrosarcoma metastasis,Metastatic extraskeletal myxoid chondrosarcoma,low,6,5,9,False,True,
MCR_seq200b/312,MCR_seq200b,312,MCR,unsafe_fold,legacy_substring,True,False,False,False,False,False,Intraductal Papillary Mucinous Neoplasm (IPMN) of the Bile Duct,Biliary mucinous cystic neoplasm,high,6,0,8,True,True,
MCR_seq200b/312,MCR_seq200b,312,MCR,unsafe_fold,exact_synonym,True,False,False,False,False,False,Intraductal Papillary Mucinous Neoplasm (IPMN) of the Bile Duct,Biliary mucinous cystic neoplasm,high,6,0,8,False,True,
MCR_seq200b/312,MCR_seq200b,312,MCR,unsafe_fold,typed_relation,True,False,False,False,False,False,Biliary Cystadenoma,Biliary mucinous cystic neoplasm,medium,6,2,8,False,True,
MCR_seq200b/313,MCR_seq200b,313,MCR,control,legacy_substring,True,False,False,False,False,False,Secondary Syphilis,Infectious Mononucleosis,high,4,0,0,False,True,
MCR_seq200b/313,MCR_seq200b,313,MCR,control,exact_synonym,True,False,False,False,False,False,Secondary Syphilis,Infectious Mononucleosis,high,4,0,0,False,True,
MCR_seq200b/313,MCR_seq200b,313,MCR,control,typed_relation,True,False,False,False,False,False,Secondary Syphilis,Infectious Mononucleosis,high,4,0,0,False,True,
MCR_seq200b/319,MCR_seq200b,319,MCR,unsafe_fold,legacy_substring,True,False,False,False,False,False,Adverse Local Tissue Reaction (ALTR),Periprosthetic infection,high,5,0,2,True,True,
MCR_seq200b/319,MCR_seq200b,319,MCR,unsafe_fold,exact_synonym,True,False,False,False,False,False,Adverse Local Tissue Reaction (ALTR),Periprosthetic infection,medium,6,0,2,False,True,
MCR_seq200b/319,MCR_seq200b,319,MCR,unsafe_fold,typed_relation,True,False,False,False,False,False,Adverse Local Tissue Reaction (ALTR),Periprosthetic infection,high,6,1,2,False,True,
MCR_seq200b/322,MCR_seq200b,322,MCR,unsafe_fold,legacy_substring,True,False,False,True,True,True,Factitious disorder imposed on self,Somatoform disorder,high,6,0,2,True,True,
MCR_seq200b/322,MCR_seq200b,322,MCR,unsafe_fold,exact_synonym,True,True,False,True,False,False,Factitious disorder imposed on self,Factitious Disorder,high,6,0,2,False,True,
MCR_seq200b/322,MCR_seq200b,322,MCR,unsafe_fold,typed_relation,True,True,False,True,False,False,Factitious disorder imposed on self,Somatoform disorder,medium,6,1,2,False,True,
MCR_seq200b/323,MCR_seq200b,323,MCR,unsafe_fold,legacy_substring,True,False,False,False,False,False,Cervical cancer recurrence,Vaginal cancer,medium,5,0,6,False,True,
MCR_seq200b/323,MCR_seq200b,323,MCR,unsafe_fold,exact_synonym,True,False,False,False,False,False,Cervical cancer recurrence,Primary vaginal cancer,high,6,0,6,False,True,
MCR_seq200b/323,MCR_seq200b,323,MCR,unsafe_fold,typed_relation,True,False,False,False,False,False,Cervical cancer recurrence,Primary vaginal cancer,medium,6,1,6,False,True,
MCR_seq200b/326,MCR_seq200b,326,MCR,unsafe_fold,legacy_substring,True,True,True,True,True,False,Brucellosis,Spinal epidural abscess,high,5,0,4,False,True,
MCR_seq200b/326,MCR_seq200b,326,MCR,unsafe_fold,exact_synonym,True,True,True,True,True,False,Brucellosis,Spinal epidural abscess,medium,6,0,4,False,True,
MCR_seq200b/326,MCR_seq200b,326,MCR,unsafe_fold,typed_relation,True,True,False,True,False,False,Spinal epidural abscess,Epidural abscess,high,6,1,4,False,True,
MCR_seq200b/328,MCR_seq200b,328,MCR,control,legacy_substring,True,True,True,True,True,False,Necrotizing Fasciitis,Gas Gangrene,high,4,0,0,False,True,
MCR_seq200b/328,MCR_seq200b,328,MCR,control,exact_synonym,True,True,True,True,True,False,Necrotizing Fasciitis,Gas Gangrene,high,4,0,0,False,True,
MCR_seq200b/328,MCR_seq200b,328,MCR,control,typed_relation,True,True,True,True,True,False,Necrotizing Fasciitis,Gas Gangrene,high,4,0,0,False,True,
MCR_seq200b/329,MCR_seq200b,329,MCR,control,legacy_substring,True,True,True,True,True,False,Urachal cyst,Malignant transformation of a urachal remnant,high,6,0,0,False,True,
MCR_seq200b/329,MCR_seq200b,329,MCR,control,exact_synonym,True,True,True,True,True,False,Urachal cyst,Malignant transformation of a urachal remnant,high,6,0,0,False,True,
