case_key,slice_id,family,source_id,arm,success,raw_gold_recall,gold_rank,strict_top1,champion_label,champion_confidence,top1_probability,margin,cache_hit,error
DA_d2_heldout200b/724,DA_d2_heldout200b,DA,724,flat_facts,True,False,,False,"Thymic epithelial malignancy (thymic carcinoma) with acute coronary syndrome due to coronary slow flow phenomenon, resulting in myocardial injury and severe hypoxia",0.45,0.45,medium,False,
DA_d2_heldout200b/724,DA_d2_heldout200b,DA,724,typed_event_graph,True,False,,False,Thymic epithelial malignancy (thymoma or thymic carcinoma) with acute coronary syndrome due to extrinsic coronary compression,0.55,0.55,medium,False,
DA_d2_heldout200b/736,DA_d2_heldout200b,DA,736,raw_vignette,True,False,,False,L4-L5 infectious discitis (spondylodiscitis) due to Streptococcus cristatus with bilateral obstructive uropathy (hydroureteronephrosis) from benign prostatic hyperplasia and acute kidney injury,0.72,0.72,high,False,
DA_d2_heldout200b/736,DA_d2_heldout200b,DA,736,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/736,DA_d2_heldout200b,DA,736,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/738,DA_d2_heldout200b,DA,738,raw_vignette,True,False,,False,Severe congenital neutropenia (ELANE-related) with Staphylococcus aureus liver abscess,0.92,0.7,high,False,
DA_d2_heldout200b/738,DA_d2_heldout200b,DA,738,flat_facts,True,False,,False,Severe congenital neutropenia (ELANE-related) with Staphylococcus aureus liver abscess,0.9,0.85,high,False,
DA_d2_heldout200b/738,DA_d2_heldout200b,DA,738,typed_event_graph,True,False,,False,ELANE-associated severe congenital neutropenia (SCN) complicated by Staphylococcus aureus hepatic abscess,0.9,0.85,high,False,
DA_d2_heldout200b/743,DA_d2_heldout200b,DA,743,raw_vignette,True,False,,False,Small bowel intussusception with perforation,0.45,0.45,low,False,
DA_d2_heldout200b/743,DA_d2_heldout200b,DA,743,flat_facts,True,False,,False,"Acute small bowel obstruction with perforation due to internal hernia (Petersen's or mesenteric defect) post-Roux-en-Y gastric bypass, complicated by peritonitis and pneumatosis intestinalis",0.55,0.55,medium,False,
DA_d2_heldout200b/743,DA_d2_heldout200b,DA,743,typed_event_graph,True,False,,False,"Internal hernia (e.g., mesenteric defect) causing closed-loop small bowel obstruction, complicated by intestinal ischemia, necrosis, and perforation with diffuse peritonitis",0.85,0.85,high,False,
DA_d2_heldout200b/745,DA_d2_heldout200b,DA,745,raw_vignette,True,False,,False,Catatonia with paralytic ileus,0.85,0.7,high,False,
DA_d2_heldout200b/745,DA_d2_heldout200b,DA,745,flat_facts,True,False,,False,"Catatonia (likely due to exacerbation of chronic psychiatric disorder) with paralytic ileus and electrolyte imbalance (hypomagnesemia, hypokalemia)",0.7,0.7,high,False,
DA_d2_heldout200b/745,DA_d2_heldout200b,DA,745,typed_event_graph,True,False,,False,Catatonia due to schizophrenia,0.3,0.3,low,False,
DA_d2_heldout200b/746,DA_d2_heldout200b,DA,746,raw_vignette,True,False,,False,Foreign body aspiration (fish bone) with obstructive pneumonia,0.85,0.85,high,False,
DA_d2_heldout200b/746,DA_d2_heldout200b,DA,746,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/746,DA_d2_heldout200b,DA,746,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/747,DA_d2_heldout200b,DA,747,raw_vignette,True,False,,False,"Mycoplasma pneumoniae pneumonia (severe) with plastic bronchitis, complicated by Kawasaki disease (incomplete) with coronary artery dilation",0.85,0.55,medium,False,
DA_d2_heldout200b/747,DA_d2_heldout200b,DA,747,flat_facts,True,False,,False,Mycoplasma pneumoniae pneumonia with plastic bronchitis and incomplete Kawasaki disease with right coronary artery dilation,0.85,0.85,high,False,
DA_d2_heldout200b/747,DA_d2_heldout200b,DA,747,typed_event_graph,True,False,,False,Mycoplasma pneumoniae pneumonia with plastic bronchitis and Kawasaki disease with coronary artery dilation,0.9,0.7,high,False,
DA_d2_heldout200b/748,DA_d2_heldout200b,DA,748,raw_vignette,True,False,,False,"Klebsiella pneumoniae liver abscess syndrome with septic emboli to lungs, iliopsoas, and intervertebral disc",0.75,0.75,high,False,
DA_d2_heldout200b/748,DA_d2_heldout200b,DA,748,flat_facts,True,False,,False,"Invasive Klebsiella pneumoniae syndrome with pyogenic liver abscess, septic pulmonary emboli, spondylodiscitis, and hepatic vein thrombosis",0.55,0.55,high,False,
DA_d2_heldout200b/748,DA_d2_heldout200b,DA,748,typed_event_graph,True,False,,False,"Invasive Klebsiella pneumoniae syndrome with pyogenic liver abscess, septic pulmonary emboli, spondylodiscitis, and hepatic vein thrombosis",0.65,0.55,high,False,
DA_d2_heldout200b/752,DA_d2_heldout200b,DA,752,raw_vignette,True,False,,False,"Spinal epidural hematoma secondary to ruptured epidural vascular malformation (e.g., arteriovenous malformation) causing acute spinal cord compression at T2-3",0.85,0.85,high,False,
DA_d2_heldout200b/752,DA_d2_heldout200b,DA,752,flat_facts,True,False,,False,"Spinal epidural vascular malformation (e.g., arteriovenous malformation) with acute hemorrhage causing spinal cord compression at T2-3",0.92,0.85,high,False,
DA_d2_heldout200b/752,DA_d2_heldout200b,DA,752,typed_event_graph,True,False,,False,"Acute spinal cord compression at T2-3 due to ruptured epidural vascular malformation (cavernous malformation) with hemorrhage, causing flaccid paraplegia in a postpartum woman",0.92,0.92,high,False,
DA_d2_heldout200b/753,DA_d2_heldout200b,DA,753,raw_vignette,True,False,,False,"CHD2-related developmental and epileptic encephalopathy (OMIM 615369) with intellectual disability, dysmorphic features, and mild frontal colpocephaly",0.95,0.8,high,False,
DA_d2_heldout200b/753,DA_d2_heldout200b,DA,753,flat_facts,True,False,,False,CHD2-related epileptic encephalopathy,0.85,0.85,high,False,
DA_d2_heldout200b/753,DA_d2_heldout200b,DA,753,typed_event_graph,True,False,,False,CHD2-related epileptic encephalopathy,0.92,0.7,high,False,
DA_d2_heldout200b/754,DA_d2_heldout200b,DA,754,raw_vignette,True,False,,False,Microcephaly-capillary malformation syndrome (MIC-CAP),0.7,0.7,high,False,
DA_d2_heldout200b/754,DA_d2_heldout200b,DA,754,flat_facts,True,False,,False,Capillary malformation-arteriovenous malformation syndrome (CM-AVM) due to RASA1 mutation,0.45,0.45,high,False,
DA_d2_heldout200b/754,DA_d2_heldout200b,DA,754,typed_event_graph,True,False,,False,Hereditary hemorrhagic telangiectasia (HHT) with possible cerebral AVM,0.35,0.35,low,False,
DA_d2_heldout200b/756,DA_d2_heldout200b,DA,756,raw_vignette,True,False,,False,左侧急性化脓性附睾睾丸炎（铜绿假单胞菌）并发睾丸梗死和萎缩,0.7,0.7,high,False,
DA_d2_heldout200b/756,DA_d2_heldout200b,DA,756,flat_facts,True,False,,False,Torsion of left testicular appendage (appendix testis) with hemorrhagic infarction,0.85,0.85,high,False,
DA_d2_heldout200b/756,DA_d2_heldout200b,DA,756,typed_event_graph,True,False,,False,Torsion of the left testicular appendage (appendix testis) with hemorrhagic infarction and secondary Pseudomonas aeruginosa infection,0.9,0.65,high,False,
DA_d2_heldout200b/757,DA_d2_heldout200b,DA,757,raw_vignette,True,False,,False,Nephronophthisis (NPHP) associated with compound heterozygous WDR19 gene mutations,0.72,0.55,medium,False,
DA_d2_heldout200b/757,DA_d2_heldout200b,DA,757,flat_facts,True,False,,False,"Mainzer-Saldino syndrome (nephronophthisis with hepatic fibrosis and skeletal dysplasia) due to compound heterozygous WDR19 variants, with concurrent congenital hypothyroidism due to compound heterozygous TG variants",0.9,0.85,high,False,
DA_d2_heldout200b/757,DA_d2_heldout200b,DA,757,typed_event_graph,True,False,,False,Cranioectodermal dysplasia (Sensenbrenner syndrome) with congenital hypothyroidism,0.85,0.7,high,False,
DA_d2_heldout200b/758,DA_d2_heldout200b,DA,758,raw_vignette,True,False,,False,COVID-19-associated myocarditis with microvascular thrombosis,0.85,0.85,high,False,
DA_d2_heldout200b/758,DA_d2_heldout200b,DA,758,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/758,DA_d2_heldout200b,DA,758,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/762,DA_d2_heldout200b,DA,762,raw_vignette,True,False,,False,Congenital myasthenic syndrome (CMS),0.4,0.4,medium,False,
DA_d2_heldout200b/762,DA_d2_heldout200b,DA,762,flat_facts,True,False,,False,"Mitochondrial encephalomyopathy (e.g., MELAS spectrum) with progressive myopathy and cerebral atrophy",0.38,0.38,medium,False,
DA_d2_heldout200b/762,DA_d2_heldout200b,DA,762,typed_event_graph,True,False,,False,Myotonic dystrophy type 1 (DM1),0.75,0.75,high,False,
DA_d2_heldout200b/763,DA_d2_heldout200b,DA,763,raw_vignette,True,False,,False,"ATAD3A-related Harel-Yoon syndrome (neonatal hypotonia, laryngeal stridor, corneal opacity, cardiac anomalies)",0.85,0.85,high,False,
DA_d2_heldout200b/763,DA_d2_heldout200b,DA,763,flat_facts,True,False,,False,"ATAD3A-related mitochondrial disorder (Harel-Yoon syndrome) with neonatal respiratory distress, laryngeal stridor, dysphagia, hypotonia, corneal opacity, and epileptiform EEG",0.72,0.72,high,False,
DA_d2_heldout200b/763,DA_d2_heldout200b,DA,763,typed_event_graph,False,False,,False,,,,,False,champion/runner must be the first two ranked candidates
DA_d2_heldout200b/765,DA_d2_heldout200b,DA,765,raw_vignette,True,False,,False,Familial progressive cardiac conduction disease (Lenègre disease),0.35,0.35,low,False,
DA_d2_heldout200b/765,DA_d2_heldout200b,DA,765,flat_facts,True,False,,False,Familial progressive cardiac conduction disease (Lenègre disease) with intermittent complete heart block,0.35,0.35,medium,False,
DA_d2_heldout200b/765,DA_d2_heldout200b,DA,765,typed_event_graph,True,False,,False,Mitochondrial cardiomyopathy with complete atrioventricular block and lactic acidosis,0.35,0.35,medium,False,
DA_d2_heldout200b/766,DA_d2_heldout200b,DA,766,raw_vignette,True,False,,False,Monkeypox (mpox) infection complicated by myocarditis and pericarditis with advanced AV block and sinus node dysfunction,0.55,0.55,medium,False,
DA_d2_heldout200b/766,DA_d2_heldout200b,DA,766,flat_facts,True,False,,False,Disseminated herpes simplex virus infection with myocarditis and atrioventricular block,0.45,0.45,medium,False,
DA_d2_heldout200b/766,DA_d2_heldout200b,DA,766,typed_event_graph,True,False,,False,Acute myocarditis due to disseminated cryptococcosis (Cryptococcus neoformans infection),0.45,0.45,medium,False,
DA_d2_heldout200b/770,DA_d2_heldout200b,DA,770,raw_vignette,True,False,,False,Severe leptospirosis with pulmonary hemorrhage syndrome (Weil's disease) and septic shock,0.35,0.35,low,False,
DA_d2_heldout200b/770,DA_d2_heldout200b,DA,770,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/770,DA_d2_heldout200b,DA,770,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/771,DA_d2_heldout200b,DA,771,raw_vignette,True,False,,False,Reactive arthritis (post-COVID-19 or post-vaccination),0.35,0.35,low,False,
DA_d2_heldout200b/771,DA_d2_heldout200b,DA,771,flat_facts,True,False,,False,Post-COVID-19 reactive arthritis,0.4,0.4,medium,False,
DA_d2_heldout200b/771,DA_d2_heldout200b,DA,771,typed_event_graph,True,False,,False,Reactive arthritis secondary to SARS-CoV-2 infection and COVID-19 vaccination,0.55,0.55,high,False,
DA_d2_heldout200b/773,DA_d2_heldout200b,DA,773,raw_vignette,True,False,,False,特发性肺动脉高压（IPAH）伴卵圆孔未闭右向左分流,0.75,0.75,medium,False,
DA_d2_heldout200b/773,DA_d2_heldout200b,DA,773,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/773,DA_d2_heldout200b,DA,773,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/774,DA_d2_heldout200b,DA,774,raw_vignette,True,False,,False,"Invasive Klebsiella pneumoniae syndrome with liver abscess, septicemia, cerebral infarction with gas accumulation, pneumothorax, and right lung consolidation/atelectasis",0.85,0.85,medium,False,
DA_d2_heldout200b/774,DA_d2_heldout200b,DA,774,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/774,DA_d2_heldout200b,DA,774,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/777,DA_d2_heldout200b,DA,777,raw_vignette,True,False,,False,"Hemorrhagic fever with renal syndrome (HFRS) due to Hantaan virus (HTNV) infection, with acute kidney injury and serous effusions",0.85,0.85,high,False,
DA_d2_heldout200b/777,DA_d2_heldout200b,DA,777,flat_facts,True,False,,False,"Hemorrhagic fever with renal syndrome (HFRS) due to Hantaan virus (HTNV) infection, with acute kidney injury, thrombocytopenia, and serous effusions",0.85,0.85,high,False,
DA_d2_heldout200b/777,DA_d2_heldout200b,DA,777,typed_event_graph,True,False,,False,肾综合征出血热（汉坦病毒感染）伴多浆膜腔积液、急性肾损伤和血小板减少,0.85,0.85,high,False,
DA_d2_heldout200b/778,DA_d2_heldout200b,DA,778,raw_vignette,True,False,,False,Pulmonary Whipple disease (Tropheryma whipplei infection),0.85,0.85,high,False,
DA_d2_heldout200b/778,DA_d2_heldout200b,DA,778,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/778,DA_d2_heldout200b,DA,778,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_seq100/103,DA_d2_seq100,DA,103,raw_vignette,True,False,,False,Intra-atrial reentrant tachycardia (atrial flutter) in a patient with Fontan circulation,0.85,0.85,high,False,
DA_d2_seq100/103,DA_d2_seq100,DA,103,flat_facts,True,False,,False,"Intra-atrial reentrant tachycardia (IART) / atrial flutter with variable AV block, rapid ventricular response, causing syncope, in a patient with Fontan circulation for D-TGA and single ventricle",0.8,0.8,high,False,
DA_d2_seq100/103,DA_d2_seq100,DA,103,typed_event_graph,True,False,,False,Atrial flutter (intra-atrial reentrant tachycardia) in a patient with Fontan circulation,0.65,0.65,high,False,
DA_d2_seq100/11,DA_d2_seq100,DA,11,raw_vignette,True,False,,False,Left orbital cellulitis with abscess and optic neuropathy secondary to acute dacryocystitis (Streptococcus pyogenes),0.9,0.85,high,False,
DA_d2_seq100/11,DA_d2_seq100,DA,11,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_seq100/11,DA_d2_seq100,DA,11,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_seq100/117,DA_d2_seq100,DA,117,raw_vignette,True,False,,False,Tularemia (ulceroglandular form) caused by Francisella tularensis,0.65,0.65,high,False,
DA_d2_seq100/117,DA_d2_seq100,DA,117,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_seq100/117,DA_d2_seq100,DA,117,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_seq100/118,DA_d2_seq100,DA,118,raw_vignette,False,False,,False,,,,,False,champion/runner must be the first two ranked candidates
DA_d2_seq100/118,DA_d2_seq100,DA,118,flat_facts,False,False,,False,,,,,False,construction_failure: graph node source_quote must be a vignette substring
DA_d2_seq100/118,DA_d2_seq100,DA,118,typed_event_graph,False,False,,False,,,,,False,construction_failure: graph node source_quote must be a vignette substring
DA_d2_seq100/132,DA_d2_seq100,DA,132,raw_vignette,True,False,,False,Symptomatic third-degree atrioventricular block (complete heart block) with bifascicular block (RBBB and LAFB),0.85,0.8,high,False,
DA_d2_seq100/132,DA_d2_seq100,DA,132,flat_facts,True,False,,False,Third-degree atrioventricular block (complete heart block),0.95,0.95,high,False,
DA_d2_seq100/132,DA_d2_seq100,DA,132,typed_event_graph,True,False,,False,"Complete heart block (third-degree AV block) with syncope, likely due to degenerative conduction system disease (Lenègre-Lev disease)",0.85,0.85,high,False,
DA_d2_seq100/134,DA_d2_seq100,DA,134,raw_vignette,True,False,,False,"Primary diffuse large B-cell lymphoma of the central nervous system (PCNS-DLBCL), non-germinal center phenotype, with cerebrospinal fluid dissemination",0.88,0.88,high,False,
DA_d2_seq100/134,DA_d2_seq100,DA,134,flat_facts,True,False,,False,Primary diffuse large B-cell lymphoma of the central nervous system (PCNSL),0.85,0.85,high,False,
DA_d2_seq100/134,DA_d2_seq100,DA,134,typed_event_graph,True,False,,False,Primary diffuse large B-cell lymphoma of the central nervous system (PCNS-DLBCL),0.95,0.95,high,False,
DA_d2_seq100/139,DA_d2_seq100,DA,139,raw_vignette,True,False,,False,"Metastatic follicular thyroid carcinoma (FTC) with sinonasal, rib, and vertebral metastases",0.85,0.85,high,False,
DA_d2_seq100/139,DA_d2_seq100,DA,139,flat_facts,True,False,,False,"Metastatic differentiated thyroid carcinoma (likely follicular or papillary) with sinonasal, rib, and vertebral metastases, presenting with nasal obstruction and skull base extension",0.95,0.95,high,False,
DA_d2_seq100/139,DA_d2_seq100,DA,139,typed_event_graph,True,False,,False,"Metastatic follicular thyroid carcinoma with sinonasal, rib, and vertebral metastases",0.85,0.85,high,False,
DA_d2_seq100/147,DA_d2_seq100,DA,147,raw_vignette,True,False,,False,Lupus erythematosus panniculitis (deep lupus erythematosus),0.75,0.7,high,False,
DA_d2_seq100/147,DA_d2_seq100,DA,147,flat_facts,True,False,,False,Discoid lupus erythematosus (DLE) of the scalp with scarring alopecia,0.75,0.75,high,False,
DA_d2_seq100/147,DA_d2_seq100,DA,147,typed_event_graph,True,False,,False,Lupus erythematosus panniculitis (lupus panniculitis),0.85,0.85,high,False,
DA_d2_seq100/156,DA_d2_seq100,DA,156,raw_vignette,True,False,,False,TNF-α inhibitor-induced paradoxical psoriasis of the eyelids with blepharitis and ectropion,0.8,0.8,high,False,
DA_d2_seq100/156,DA_d2_seq100,DA,156,flat_facts,True,False,,False,TNF-α inhibitor-induced eyelid dermatitis with ectropion (drug eruption),0.85,0.7,high,False,
DA_d2_seq100/156,DA_d2_seq100,DA,156,typed_event_graph,True,False,,False,Adalimumab-induced blepharitis and ectropion,0.82,0.82,high,False,
DA_d2_seq100/163,DA_d2_seq100,DA,163,raw_vignette,True,False,,False,Myeloid neoplasm with eosinophilia and PDGFRA rearrangement (chronic eosinophilic leukemia),0.95,0.9,high,False,
DA_d2_seq100/163,DA_d2_seq100,DA,163,flat_facts,True,False,,False,Myeloid/lymphoid neoplasm with eosinophilia and PDGFRA rearrangement (FIP1L1-PDGFRA positive) with cutaneous involvement,0.95,0.9,high,False,
DA_d2_seq100/163,DA_d2_seq100,DA,163,typed_event_graph,True,False,,False,Myeloid neoplasm with eosinophilia and FIP1L1-PDGFRA rearrangement,0.9,0.9,high,False,
DA_d2_seq100/164,DA_d2_seq100,DA,164,raw_vignette,True,False,,False,Acute myeloid leukemia with leptomeningeal and lumbosacral nerve root infiltration (leukemic meningitis) and leukemia cutis,0.85,0.85,high,False,
DA_d2_seq100/164,DA_d2_seq100,DA,164,flat_facts,True,False,,False,"Acute myeloid leukemia (AML) with leptomeningeal involvement (meningeal leukemia) and leukemia cutis, presenting with cauda equina syndrome and cranial nerve III palsy",0.85,0.65,medium,False,
DA_d2_seq100/164,DA_d2_seq100,DA,164,typed_event_graph,True,False,,False,Acute myeloid leukemia with leptomeningeal and lumbosacral nerve root infiltration (leukemic meningitis) and leukemia cutis,0.85,0.85,high,False,
DA_d2_seq100/183,DA_d2_seq100,DA,183,raw_vignette,True,False,,False,"Malignant optic nerve glioma (IDH-mutant astrocytoma, WHO grade 3/4) with vitreous seeding and secondary central retinal artery and vein occlusion",0.85,0.85,high,False,
DA_d2_seq100/183,DA_d2_seq100,DA,183,flat_facts,True,False,,False,Malignant optic nerve glioma (glioblastoma) with vitreous seeding and secondary central retinal artery and vein occlusion,0.85,0.85,high,False,
DA_d2_seq100/183,DA_d2_seq100,DA,183,typed_event_graph,True,False,,False,"Malignant optic nerve glioma (anaplastic astrocytoma, WHO grade III) with secondary combined central retinal artery and vein occlusion",0.45,0.45,high,False,
DA_d2_seq100/186,DA_d2_seq100,DA,186,raw_vignette,True,False,,False,GGCX-related pseudoxanthoma elasticum-like syndrome with vitamin K-dependent coagulation factor deficiency,0.95,0.95,high,False,
DA_d2_seq100/186,DA_d2_seq100,DA,186,flat_facts,True,False,,False,"GGCX-related pseudoxanthoma elasticum-like syndrome (PXE-like disorder) with factor X deficiency, autosomal recessive",0.95,0.8,high,False,
DA_d2_seq100/186,DA_d2_seq100,DA,186,typed_event_graph,True,False,,False,Pseudoxanthoma elasticum with factor X deficiency due to compound heterozygous GGCX mutation,0.92,0.72,high,False,
DA_d2_seq100/188,DA_d2_seq100,DA,188,raw_vignette,True,False,,False,冠状动脉粥样硬化性心脏病，多支血管病变（左前降支和右冠状动脉严重狭窄），不稳定型心绞痛，伴多形性室速，导致晕厥,0.75,0.75,medium,False,
DA_d2_seq100/188,DA_d2_seq100,DA,188,flat_facts,True,False,,False,Syncope due to polymorphic ventricular tachycardia in the setting of coronary artery disease with significant multivessel stenosis,0.85,0.85,high,False,
DA_d2_seq100/188,DA_d2_seq100,DA,188,typed_event_graph,True,False,,False,Polymorphic ventricular tachycardia with syncope due to coronary artery disease (ischemic heart disease),0.45,0.55,medium,False,
DA_d2_seq100/19,DA_d2_seq100,DA,19,raw_vignette,True,False,,False,Metastatic follicular thyroid carcinoma to the manubrium,0.85,0.85,high,False,
DA_d2_seq100/19,DA_d2_seq100,DA,19,flat_facts,True,False,,False,Metastatic follicular thyroid carcinoma to the manubrium,0.8,0.8,high,False,
DA_d2_seq100/19,DA_d2_seq100,DA,19,typed_event_graph,True,False,,False,Metastatic follicular thyroid carcinoma to the manubrium with residual right goiter,0.85,0.85,high,False,
DA_d2_seq100/206,DA_d2_seq100,DA,206,raw_vignette,True,False,,False,Acute inferior ST-elevation myocardial infarction (STEMI) due to thrombotic occlusion of saphenous vein graft to circumflex artery,0.9,0.9,high,False,
DA_d2_seq100/206,DA_d2_seq100,DA,206,flat_facts,True,False,,False,Acute inferior ST-elevation myocardial infarction due to thrombotic occlusion of saphenous vein graft,0.85,0.85,high,False,
DA_d2_seq100/206,DA_d2_seq100,DA,206,typed_event_graph,True,False,,False,Acute inferior ST-elevation myocardial infarction due to thrombotic occlusion of saphenous vein graft,0.9,0.85,high,False,
DA_d2_seq100/21,DA_d2_seq100,DA,21,raw_vignette,True,False,,False,Orbital compartment syndrome with ophthalmic artery occlusion secondary to drug-induced rhabdomyolysis,0.55,0.55,medium,False,
DA_d2_seq100/21,DA_d2_seq100,DA,21,flat_facts,True,False,,False,"Orbital compartment syndrome secondary to prolonged external pressure during drug/alcohol-induced unconsciousness, with rhabdomyolysis and acute kidney injury",0.85,0.85,high,False,
DA_d2_seq100/21,DA_d2_seq100,DA,21,typed_event_graph,True,False,,False,Acute orbital compartment syndrome secondary to rhabdomyolysis with acute kidney injury,0.75,0.6,high,False,
DA_d2_seq100/214,DA_d2_seq100,DA,214,raw_vignette,True,False,,False,Cystoid macular edema secondary to central retinal vein occlusion,0.85,0.85,high,False,
DA_d2_seq100/214,DA_d2_seq100,DA,214,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_seq100/214,DA_d2_seq100,DA,214,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_seq100/220,DA_d2_seq100,DA,220,raw_vignette,True,False,,False,"Plasmablastic lymphoma, stage IE, localized to left nasal cavity",0.62,0.62,medium,False,
DA_d2_seq100/220,DA_d2_seq100,DA,220,flat_facts,True,False,,False,"Plasmablastic lymphoma, localized to left nasal cavity, no metastasis",0.85,0.7,high,False,
DA_d2_seq100/220,DA_d2_seq100,DA,220,typed_event_graph,True,False,,False,Plasmablastic lymphoma,0.85,0.85,high,False,
DA_d2_seq100/225,DA_d2_seq100,DA,225,raw_vignette,True,False,,False,"Mantle cell lymphoma (IV stage, involving penile skin and abdominal/peripancreatic lymph nodes)",0.55,0.55,medium,False,
DA_d2_seq100/225,DA_d2_seq100,DA,225,flat_facts,True,False,,False,Small lymphocytic lymphoma (SLL) with secondary cutaneous involvement of the penis and systemic lymphadenopathy,0.45,0.45,medium,False,
DA_d2_seq100/225,DA_d2_seq100,DA,225,typed_event_graph,True,False,,False,"Diffuse large B-cell lymphoma, stage IV, involving penis and abdominal/peripancreatic lymph nodes",0.35,0.35,medium,False,
DA_d2_seq100/241,DA_d2_seq100,DA,241,raw_vignette,True,False,,False,"Endogenous bacterial endophthalmitis, left eye, due to Streptococcus intermedius, likely seeding from transient bacteremia after dental cleaning",0.75,0.42,medium,False,
DA_d2_seq100/241,DA_d2_seq100,DA,241,flat_facts,True,False,,False,"Acute endophthalmitis of left eye due to Streptococcus intermedius, likely endogenous from dental procedure",0.85,0.85,high,False,
DA_d2_seq100/241,DA_d2_seq100,DA,241,typed_event_graph,True,False,,False,"Endogenous endophthalmitis of left eye due to Streptococcus intermedius, likely secondary to transient bacteremia from recent dental cleaning",0.7,0.7,high,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,raw_vignette,True,False,,False,Retinal vein occlusion (central or branch) with retinal neovascularization,0.7,0.6,medium,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,flat_facts,True,False,,False,Neovascular age-related macular degeneration (wet AMD) with choroidal neovascularization,0.85,0.85,high,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,typed_event_graph,True,False,,False,Retinal vein occlusion with macular edema and subsequent retinal neovascularization,0.35,0.35,medium,False,
DA_d2_seq100/243,DA_d2_seq100,DA,243,raw_vignette,True,False,,False,Parvovirus B19 infection manifesting as a vesicular eruption on sun-exposed skin (atypical presentation),0.65,0.65,high,False,
DA_d2_seq100/243,DA_d2_seq100,DA,243,flat_facts,True,False,,False,Parvovirus B19 infection with photodistributed cutaneous eruption,0.85,0.55,high,False,
DA_d2_seq100/243,DA_d2_seq100,DA,243,typed_event_graph,True,False,,False,Acute parvovirus B19 infection with vesiculobullous eruption on photo-exposed ears,0.85,0.75,high,False,
DA_d2_seq100/28,DA_d2_seq100,DA,28,raw_vignette,True,False,,False,"Hypertensive heart disease with left atrial enlargement, atrial flutter, and heart failure with preserved ejection fraction (HFpEF)",0.45,0.45,medium,False,
DA_d2_seq100/28,DA_d2_seq100,DA,28,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_seq100/28,DA_d2_seq100,DA,28,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_seq100/29,DA_d2_seq100,DA,29,raw_vignette,True,False,,False,IgG4-related disease involving the paranasal sinuses and orbital apex,0.7,0.7,high,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,flat_facts,True,False,,False,"IgG4-related disease (IgG4-RD) involving the paranasal sinuses and orbit, with secondary bacterial sinusitis (Streptococcus constellatus) and orbital apex syndrome causing vision loss",0.85,0.85,high,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,typed_event_graph,True,False,,False,IgG4-related disease with sinonasal and orbital involvement (orbital apex syndrome) and secondary bacterial sinusitis (Streptococcus constellatus),0.75,0.75,high,False,
DA_d2_seq100/33,DA_d2_seq100,DA,33,raw_vignette,True,False,,False,Metastatic lung cancer to the myocardium with pericardial effusion and impending cardiac tamponade,0.85,0.85,high,False,
