dataset,slice,case_id,gold,layer,layer_aphhm,e7_locus,e7_correct,e7_s2_recall,e7_s3_recall,e7_s4_hit,e7_s2_n,e7_s3_n,e7_champion,v0_locus,v0_correct,v0_s2_recall,v0_s3_recall,v0_s4_hit,v0_s2_n,v0_s3_n,v0_champion,B06_correct,B06_locus,B06_agents_hit,B06_supervisor_hit,B06_gold_first_discussion_turn,B06_discussion_turns,B06_votes,B07_correct,B07_locus,B07_draft_hit,B07_refine_hit,B07_diagnose_hit,B07_has_refine,B07_recovered_after_refine_drop,B07_draft,B07_diagnose,B01_correct,B01_locus,B01_rag_hit,B01_gen_hit,B01_n_queries,B01_n_chunks,APHHM_locus,APHHM_correct,APHHM_tree_recall,APHHM_final_recall,APHHM_tree_n,APHHM_final_n,APHHM_gold_leaf,APHHM_gold_parent,APHHM_human_at1
da,d2_seq100,237,Intergluteal and sacral hyperhidrosis,,aphhm_lose,s2_hit_s3_drop,1,True,False,False,47,5,Localized Hyperhidrosis,s3_hit_s4_miss,1,True,True,False,15,5,Localized Hyperhidrosis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Hyperhidrosis"", ""Localized Hyperhidrosis""]","[""Hyperhidrosis"", ""Localized Hyperhidrosis""]",1,gen_ok,True,True,4,12,tree_miss,0,False,False,39,3,,,False
da,d2_seq100,241,Endogenous endophthalmitis with iris abscess,base_win_rank,aphhm_lose,s4_hit_judge_miss,0,True,True,True,48,5,Endophthalmitis,s3_hit_s4_miss,1,True,True,False,19,5,Streptococcal endophthalmitis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Endophthalmitis"", ""Iris Abscess""]","[""Endophthalmitis"", ""Iris Abscess""]",1,gen_ok,True,True,4,12,tree_hit_final_drop,0,True,False,18,1,Endophthalmitis,Non-infectious Inflammatory Disorder,False
da,d2_seq100,242,Branch retinal vein occlusion with preretinal neovascularization,,,s2_miss,1,False,False,False,46,5,Neovascular age-related macular degeneration,s2_miss,1,False,False,False,15,5,Retinal angiomatous proliferation,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Choroidal Neovascularization"", ""Retinal Angioma""]","[""Choroidal Neovascularization"", ""Retinal Angioma""]",0,gen_hit_judge_miss,True,True,4,12,tree_hit_final_drop,1,True,False,64,5,retinal vein occlusion,Macular Edema of Non-Neovascular Origin,False
da,d2_seq100,243,Juvenile spring eruption (JSE) associated with parvovirus B19 infection,,,s2_miss,1,False,False,False,48,5,Parvovirus B19-associated erythema,s2_miss,1,False,False,False,17,5,Parvovirus B19-associated erythema,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Erythema Infectiosum (Fifth Disease) caused by Parvovirus B19"", ""Solar Urticaria or Phototoxic Reaction""]","[""Erythema Infectiosum (Fifth Disease) caused by Parvovirus B19"", ""Solar Urticaria or Phototoxic Reaction""]",0,rag_miss,False,False,4,12,final_ok,1,True,True,48,5,Eruption,Autoimmune Disorder,False
da,d2_seq100,246,Tufted angioma with somatic KDR mutation,,,s2_hit_s3_drop,1,True,False,False,47,5,Atypical vascular lesion,s2_miss,0,False,False,False,15,5,Bacillary angiomatosis,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Cutaneous Vascular Lesion associated with anti-VEGF therapy"", ""Telangiectasia or Angioma related to KRAS wild-type rectal adenocarcinoma treatment""]","[""Cutaneous Vascular Lesion associated with anti-VEGF therapy"", ""Telangiectasia or Angioma related to KRAS wild-type rectal adenocarcinoma treatment""]",0,rag_miss,False,False,4,12,tree_miss,1,False,False,25,2,,,False
da,d2_seq100,249,CD8-positive granulomatous cutaneous T-cell lymphoma,,aphhm_lose,ok,1,True,True,True,50,5,Cutaneous T-cell lymphoma,ok,1,True,True,True,17,5,Cutaneous T-cell lymphoma,1,supervisor_ok,True,True,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Cutaneous T-cell lymphoma, CD8-positive"", ""Mycosis fungoides""]","[""Cutaneous T-cell lymphoma, CD8-positive"", ""Mycosis fungoides""]",1,gen_ok,True,True,4,12,tree_hit_final_drop,0,True,False,27,1,Cutaneous T-cell lymphoma,Autoimmune/Inflammatory Disorder,False
da,d2_heldout100,252,Folliculocentric lichen sclerosus et atrophicus,,aphhm_win,s2_miss,0,False,False,False,37,5,Lichen Spinulosus,s2_miss,0,False,False,False,15,5,Lichen Spinulosus,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Lichen spinulosus"", ""Keratosis pilaris""]","[""Lichen spinulosus"", ""Keratosis pilaris""]",,na,,,,,tree_miss,1,False,False,23,3,,,False
da,d2_heldout100,254,Pyomyositis of the levator scapulae muscle caused by Fusobacterium necrophorum,,,s3_hit_s4_miss,1,True,True,False,48,5,Fusobacterium necrophorum infection,s2_miss,1,False,False,False,20,5,Paraspinal abscess,1,supervisor_miss_but_scored_ok,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Deep neck infection"", ""Left levator scapulae muscle abscess due to F. necrophorum infection""]","[""Deep neck infection"", ""Left levator scapulae muscle abscess due to F. necrophorum infection""]",,na,,,,,tree_miss,1,False,False,37,2,,,False
da,d2_heldout100,255,Pemphigus erythematosus (Senear-Usher syndrome),all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,53,5,Subacute cutaneous lupus erythematosus,s2_miss,0,False,False,False,17,5,Subacute cutaneous lupus erythematosus,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Lupus Erythematosus"", ""Jessner's Lymphocytic Infiltration of the Skin""]","[""Lupus Erythematosus"", ""Jessner's Lymphocytic Infiltration of the Skin""]",,na,,,,,tree_miss,0,False,False,18,1,,,False
da,d2_heldout100,256,Paracentral acute middle maculopathy in sickle cell disease,,,s2_miss,1,False,False,False,52,5,Sickle Cell Retinopathy,s2_miss,1,False,False,False,18,5,Sickle cell retinopathy,1,supervisor_miss_but_scored_ok,False,False,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Sickle Cell Retinopathy"", ""Central Retinal Artery Occlusion or Nonarteritic Anterior Ischemic Optic Neuropathy""]","[""Sickle Cell Retinopathy"", ""Central Retinal Artery Occlusion or Nonarteritic Anterior Ischemic Optic Neuropathy""]",,na,,,,,tree_hit_final_drop,1,True,False,77,1,Maculopathy,Vascular Retinopathy,False
da,d2_heldout100,257,Heterozygous HTRA1-related cerebral small vessel disease (CSVD),,,s2_miss,0,False,False,False,46,5,CARASIL syndrome,s2_miss,0,False,False,False,16,5,CARASIL Syndrome,1,supervisor_miss_but_scored_ok,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""CARASIL syndrome"", ""Cerebral amyloid angiopathy""]","[""CARASIL syndrome"", ""Cerebral amyloid angiopathy""]",,na,,,,,tree_hit_final_drop,1,True,False,63,2,HTRA1-Related Cerebral Small Vessel Disease,Acquired Cerebrovascular Disease,False
da,d2_heldout100,259,Right Bundle Branch Block (RBBB) with cardiac arrest due to hypoxemia from COPD exacerbation,,,s2_miss,1,False,False,False,50,5,Chronic obstructive pulmonary disease exacerbation,s2_miss,1,False,False,False,17,5,Chronic obstructive pulmonary disease exacerbation,1,supervisor_miss_but_scored_ok,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Pulmonary Embolism"", ""Ventricular Tachycardia""]","[""Pulmonary Embolism"", ""Ventricular Tachycardia""]",,na,,,,,tree_miss,1,False,False,25,2,,,False
da,d2_heldout100,261,Cutaneous malakoplakia,,aphhm_lose,ok,1,True,True,True,54,5,Malakoplakia,ok,1,True,True,True,20,5,Malakoplakia,1,supervisor_miss_but_scored_ok,False,False,,3,3,1,diagnose_ok,True,False,True,True,True,"[""Calcinosis Cutis"", ""Malakoplakia""]","[""Calcinosis Cutis"", ""Malakoplakia""]",,na,,,,,tree_hit_final_drop,0,True,False,33,0,Malakoplakia,Granulomatous Disease,False
da,d2_heldout100,262,IBD-associated neutrophilic dermatosis with ulcerative colitis,e7_win_recall,aphhm_lose,s3_hit_s4_miss,1,True,True,False,51,5,Sweet syndrome,s3_hit_s4_miss,1,True,True,False,18,5,Sweet syndrome,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Sweet Syndrome"", ""Inflammatory Bowel Disease (IBD)""]","[""Sweet Syndrome"", ""Inflammatory Bowel Disease (IBD)""]",,na,,,,,final_hit_judge_miss,0,True,True,26,3,Ulcerative Colitis,Inflammatory Bowel Disease,False
da,d2_heldout100,266,Arrhythmogenic cardiomyopathy (AC) with biventricular involvement,,,s2_miss,1,False,False,False,50,5,Arrhythmogenic Right Ventricular Cardiomyopathy,s2_miss,1,False,False,False,17,5,Arrhythmogenic Right Ventricular Cardiomyopathy,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Arrhythmogenic Right Ventricular Cardiomyopathy (ARVC)"", ""Idiopathic Right Ventricular Outflow Tract Tachycardia""]","[""Arrhythmogenic Right Ventricular Cardiomyopathy (ARVC)"", ""Idiopathic Right Ventricular Outflow Tract Tachycardia""]",,na,,,,,tree_hit_final_drop,1,True,False,44,1,Cardiomyopathy,Other Cardiac Conditions,False
da,d2_heldout100,268,Ipsilateral hemisphere hemorrhagic stroke with peripheral-type facial paralysis,all_miss_but_recalled,,s2_miss,0,False,False,False,47,5,Intracerebral hemorrhage,s2_miss,0,False,False,False,17,5,Intracerebral hemorrhage,0,supervisor_hit_judge_miss,True,True,,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Stroke"", ""Thalamic Hemorrhage""]","[""Stroke"", ""Thalamic Hemorrhage""]",,na,,,,,tree_hit_final_drop,0,True,False,17,2,Stroke,Other,False
da,d2_heldout100,269,Severe generalized recessive dystrophic epidermolysis bullosa (RDEB) with revertant mosaicism,,,ok,1,True,True,True,51,5,Recessive Dystrophic Epidermolysis Bullosa,s3_hit_s4_miss,1,True,True,False,20,5,Revertant Mosaicism in Dystrophic Epidermolysis Bullosa,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Dystrophic Epidermolysis Bullosa"", ""Revertant Mosaicism in Dystrophic Epidermolysis Bullosa""]","[""Dystrophic Epidermolysis Bullosa"", ""Revertant Mosaicism in Dystrophic Epidermolysis Bullosa""]",,na,,,,,final_ok,1,True,True,17,1,Dystrophic Epidermolysis Bullosa,Genodermatoses with Skin Ulceration,True
da,d2_heldout100,270,Dual atrioventricular (AV) nonreentrant tachycardia,,,s2_miss,0,False,False,False,48,5,Pacemaker-mediated tachycardia,s2_miss,0,False,False,False,19,5,Pacemaker-mediated tachycardia,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Ventricular Tachycardia"", ""Tricuspid Valve Endocarditis""]","[""Ventricular Tachycardia"", ""Tricuspid Valve Endocarditis""]",,na,,,,,tree_miss,0,False,False,45,4,,,False
da,d2_heldout100,272,Window-Period Acute Myocardial Infarction,all_miss_but_recalled,aphhm_win,s3_hit_s4_miss,0,True,True,False,46,5,Acute coronary syndrome,s3_hit_s4_miss,0,True,True,False,17,5,Acute coronary syndrome,0,supervisor_hit_judge_miss,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Acute Myocardial Infarction (NSTEMI)"", ""Unstable Angina""]","[""Acute Myocardial Infarction (NSTEMI)"", ""Unstable Angina""]",,na,,,,,final_ok,1,True,True,41,4,myocardial infarction,Ischaemic Heart Disease with Myocardial Infarction,True
da,d2_heldout100,273,Very severe chronic atopic hand eczema with moderate to severe atopic dermatitis,e7_win_rank,aphhm_lose,ok,1,True,True,True,47,5,Atopic dermatitis,ok,1,True,True,True,18,5,Atopic dermatitis,0,supervisor_hit_judge_miss,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Allergic Contact Dermatitis"", ""Atopic Dermatitis""]","[""Allergic Contact Dermatitis"", ""Atopic Dermatitis""]",,na,,,,,tree_hit_final_drop,0,True,False,29,1,atopic dermatitis,Atopic Dermatological Syndrome,False
da,d2_heldout100,276,Carcinoma erysipelatoides arising from triple-negative breast cancer,,,s2_miss,1,False,False,False,47,5,Carcinomatous lymphangitis,s2_miss,1,False,False,False,20,5,Cutaneous metastasis,0,agents_hit_supervisor_drop,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Carcinoma erysipeloides"", ""Inflammatory breast cancer recurrence""]","[""Carcinoma erysipeloides"", ""Inflammatory breast cancer recurrence""]",,na,,,,,tree_hit_final_drop,1,True,False,19,3,breast cancer,Inflammatory Skin Condition,False
da,d2_heldout100,281,Stage IIA Malignant Melanoma with subsequent development of metastasis and a second primary melanoma,,aphhm_lose,s3_hit_s4_miss,1,True,True,False,49,5,Metastatic Melanoma,ok,1,True,True,True,21,5,Melanoma,1,supervisor_ok,True,True,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Metastatic Melanoma"", ""Locoregional Recurrence of Melanoma""]","[""Metastatic Melanoma"", ""Locoregional Recurrence of Melanoma""]",,na,,,,,tree_hit_final_drop,0,True,False,27,1,Melanoma,Cutaneous Malignancy with Lymph Node Involvement,False
da,d2_heldout100,283,Recurrent infiltrative basal cell carcinoma,,,ok,1,True,True,True,52,5,Basal Cell Carcinoma,ok,1,True,True,True,20,5,Basal Cell Carcinoma,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Basal Cell Carcinoma"", ""Cicatricial Eyelid Malposition""]","[""Basal Cell Carcinoma"", ""Cicatricial Eyelid Malposition""]",,na,,,,,final_ok,1,True,True,25,1,Basal Cell Carcinoma,Basal Cell Carcinoma and Related Neoplasms,True
da,d2_heldout100,284,Low-grade epithelioid pleural mesothelioma with tongue metastasis,,,s2_miss,1,False,False,False,45,5,Malignant pleural mesothelioma,s2_miss,1,False,False,False,16,5,Malignant pleural mesothelioma,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Malignant Mesothelioma"", ""Metastatic Malignant Mesothelioma to the Tongue""]","[""Malignant Mesothelioma"", ""Metastatic Malignant Mesothelioma to the Tongue""]",,na,,,,,tree_miss,1,False,False,21,1,,,False
da,d2_heldout100,289,Frontotemporal lobar degeneration–motor neuron disease (FTLD-MND),,,s2_miss,1,False,False,False,45,5,TBK1-associated frontotemporal dementia,s2_miss,1,False,False,False,16,5,TBK1-associated frontotemporal dementia,1,supervisor_miss_but_scored_ok,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Progressive Supranuclear Palsy (PSP)"", ""Frontotemporal Dementia and Parkinsonism linked to Chromosome 3 (FTDP-3)""]","[""Progressive Supranuclear Palsy (PSP)"", ""Frontotemporal Dementia and Parkinsonism linked to Chromosome 3 (FTDP-3)""]",,na,,,,,tree_miss,1,False,False,39,1,,,False
da,d2_heldout100,290,Wellens syndrome with critical left anterior descending coronary artery stenosis,,aphhm_lose,s2_miss,1,False,False,False,48,5,Variant Angina,s2_miss,1,False,False,False,16,5,Variant Angina,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Coronary Artery Disease (CAD) with Angina Pectoris"", ""Vasospastic or Variant Angina""]","[""Coronary Artery Disease (CAD) with Angina Pectoris"", ""Vasospastic or Variant Angina""]",,na,,,,,tree_miss,0,False,False,40,5,,,False
da,d2_heldout100,293,TEMPI syndrome,,,s2_miss,0,False,False,False,43,5,POEMS Syndrome,s2_miss,0,False,False,False,15,5,POEMS Syndrome,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Hereditary Hemorrhagic Telangiectasia (HHT)"", ""Polycythemia Vera""]","[""Hereditary Hemorrhagic Telangiectasia (HHT)"", ""Polycythemia Vera""]",,na,,,,,tree_miss,0,False,False,26,1,,,False
da,d2_heldout100,299,Exophytic Schneiderian papilloma,base_win_rank,,s3_hit_s4_miss,0,True,True,False,46,5,Inverted Papilloma,s3_hit_s4_miss,0,True,True,False,16,5,Inverted Papilloma,1,supervisor_ok,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Inverted Papilloma"", ""Squamous Papilloma""]","[""Inverted Papilloma"", ""Squamous Papilloma""]",,na,,,,,tree_hit_final_drop,1,True,False,19,2,Papilloma,Squamous Epithelial Lesions,False
da,d2_heldout100,301,Paroxysmal Atrioventricular Block,,,ok,1,True,True,True,50,5,Atrioventricular Block,s3_hit_s4_miss,1,True,True,False,18,5,Adams-Stokes Syndrome,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Atrioventricular Block"", ""Cardiac Conduction Disease""]","[""Atrioventricular Block"", ""Cardiac Conduction Disease""]",,na,,,,,final_ok,1,True,True,22,2,Atrioventricular Block,Arrhythmia-related Disorder,True
da,d2_heldout100,302,Unilesional folliculotropic mycosis fungoides,,,ok,1,True,True,True,51,5,Mycosis fungoides,ok,1,True,True,True,16,5,Mycosis fungoides,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Mycosis Fungoides"", ""Cutaneous T-cell Lymphoma""]","[""Mycosis Fungoides"", ""Cutaneous T-cell Lymphoma""]",,na,,,,,final_ok,1,True,True,64,1,Mycosis Fungoides,Lymphoproliferative Disorder,True
da,d2_heldout100,303,Cutaneous Bacillus cereus infection with bacteremia,,,s2_hit_s3_drop,0,True,False,False,50,5,Nocardia asteroides infection,s3_hit_s4_miss,0,True,True,False,16,5,Nocardia infection,1,supervisor_miss_but_scored_ok,False,False,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Cutaneous Anthrax"", ""Bacterial Skin Infection""]","[""Cutaneous Anthrax"", ""Bacterial Skin Infection""]",,na,,,,,final_ok,1,True,True,26,4,Bacillus cereus infection,Bacterial Infection with Cutaneous and Systemic Involvement,True
da,d2_heldout100,306,Candida tropicalis meningoencephalitis,,aphhm_lose,s2_miss,0,False,False,False,54,5,NMDAR antibody encephalitis,s2_miss,0,False,False,False,23,5,NMDAR antibody encephalitis,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Chronic otitis media with secondary CNS involvement (fungal meningitis or brain abscess)"", ""Autoimmune encephalitis (anti-NMDAR or anti-AMPAR antibody-associated)""]","[""Chronic otitis media with secondary CNS involvement (fungal meningitis or brain abscess)"", ""Autoimmune encephalitis (anti-NMDAR or anti-AMPAR antibody-associated)""]",,na,,,,,tree_hit_final_drop,0,True,False,35,2,Encephalitis,Autoimmune CNS Disorder,False
da,d2_heldout100,308,Periorbital Discoid Lupus Erythematosus (DLE),,aphhm_lose,ok,1,True,True,True,49,5,Discoid lupus erythematosus,s3_hit_s4_miss,1,True,True,False,17,5,Cutaneous lupus erythematosus,0,supervisor_hit_judge_miss,True,True,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Cutaneous Lupus Erythematosus"", ""Drug Eruption""]","[""Cutaneous Lupus Erythematosus"", ""Drug Eruption""]",,na,,,,,tree_hit_final_drop,0,True,False,28,1,Discoid Lupus Erythematosus,Autoimmune Dermatitis,False
da,d2_heldout100,310,Complete spinal cord injury (SCI) at C4-C5 level with intramedullary hemorrhage,,,s2_miss,1,False,False,False,51,5,Traumatic spinal cord injury,s2_miss,1,False,False,False,16,5,Traumatic spinal cord injury,1,supervisor_miss_but_scored_ok,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Traumatic Spinal Cord Injury"", ""Cervical Spinal Cord Injury""]","[""Traumatic Spinal Cord Injury"", ""Cervical Spinal Cord Injury""]",,na,,,,,tree_miss,1,False,False,32,1,,,False
da,d2_heldout100,312,Pseudo-α-galactosidase deficiency (PAGD) syndrome with mild neurocognitive disorder,,aphhm_lose,s2_miss,0,False,False,False,43,5,Multiple System Atrophy,s2_miss,1,False,False,False,16,5,Alpha-Galactosidase A Deficiency,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Fabry Disease"", ""Multiple System Atrophy (MSA)""]","[""Fabry Disease"", ""Multiple System Atrophy (MSA)""]",,na,,,,,tree_hit_final_drop,0,True,False,63,3,Disorder,Chronic Inflammatory or Immune-Mediated Disorder,False
da,d2_heldout100,313,Community-acquired methicillin-resistant Staphylococcus aureus (CA-MRSA) sepsis with septic vasculopathy,,aphhm_lose,s2_miss,1,False,False,False,53,5,Purpura fulminans,s2_miss,1,False,False,False,19,5,Purpura fulminans,1,supervisor_miss_but_scored_ok,False,False,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Purpura Fulminans"", ""Staphylococcal Toxic Shock Syndrome""]","[""Purpura Fulminans"", ""Staphylococcal Toxic Shock Syndrome""]",,na,,,,,tree_hit_final_drop,0,True,False,25,5,Staphylococcus aureus sepsis,Bacterial Sepsis,False
da,d2_heldout100,314,Peeling skin disease (PSD),base_win_rank,,s2_hit_s3_drop,0,True,False,False,58,5,CDSN-related peeling skin syndrome,s2_hit_s3_drop,1,True,False,False,21,5,Peeling skin syndrome,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Peeling Skin Disease"", ""Dermatitis Artefacta""]","[""Peeling Skin Disease"", ""Dermatitis Artefacta""]",,na,,,,,tree_miss,1,False,False,23,1,,,False
da,d2_heldout100,317,Pyoderma vegetans,base_win_recall,aphhm_lose,s2_miss,0,False,False,False,49,5,Sweet syndrome,s2_miss,0,False,False,False,16,5,Pyoderma gangrenosum,1,supervisor_ok,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Acute Generalized Exanthematous Pustulosis (AGEP)"", ""Eosinophilic Dermatitis""]","[""Acute Generalized Exanthematous Pustulosis (AGEP)"", ""Eosinophilic Dermatitis""]",,na,,,,,tree_miss,0,False,False,23,5,,,False
da,d2_heldout100,318,Dual tachycardia: Atrial flutter with accelerated idioventricular rhythm (AIVR),,aphhm_lose,s2_miss,1,False,False,False,49,5,Tachycardia-induced cardiomyopathy,s2_miss,1,False,False,False,19,5,Tachycardia-Induced Cardiomyopathy,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Ventricular Tachycardia (VT)"", ""Decompensated Heart Failure""]","[""Ventricular Tachycardia (VT)"", ""Decompensated Heart Failure""]",,na,,,,,tree_miss,0,False,False,28,2,,,False
da,d2_heldout100,320,Peristomal localized pemphigus vulgaris,,,ok,1,True,True,True,42,5,Pemphigus vulgaris,ok,1,True,True,True,17,5,Pemphigus vulgaris,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Pemphigus vulgaris"", ""Bullous pemphigoid""]","[""Pemphigus vulgaris"", ""Bullous pemphigoid""]",,na,,,,,final_ok,1,True,True,30,1,Pemphigus Vulgaris,Autoimmune Bullous Disorder,True
da,d2_heldout100,321,Syringocystadenocarcinoma papilliferum in situ (SCACPIS) arising in a precursor lesion of syringocystadenoma papilliferum (SCAP) with macular amyloidosis,,,s3_hit_s4_miss,1,True,True,False,51,5,Hidradenoma papilliferum,s2_miss,1,False,False,False,18,5,Hidradenoma papilliferum,1,supervisor_ok,True,True,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Apocrine Hidrocystoma"", ""Apocrine gland tumor""]","[""Apocrine Hidrocystoma"", ""Apocrine gland tumor""]",,na,,,,,tree_hit_final_drop,1,True,False,24,3,syringocystadenoma papilliferum,Adnexal Neoplasm,False
da,d2_heldout100,325,Pigmented extramammary Paget disease,,,s2_miss,1,False,False,False,43,5,Extramammary Paget's disease,s2_miss,1,False,False,False,16,5,Extramammary Paget's disease,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Extramammary Paget's disease"", ""Malignant melanoma""]","[""Extramammary Paget's disease"", ""Malignant melanoma""]",,na,,,,,tree_miss,1,False,False,20,1,,,False
da,d2_heldout100,328,Chronic idiopathic urticaria (CIU) due to methylisothiazolinone contact sensitization,,aphhm_lose,s2_miss,0,False,False,False,48,5,Chronic autoimmune urticaria,s3_hit_s4_miss,1,True,True,False,19,5,Chronic autoimmune urticaria,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Chronic Autoimmune Urticaria"", ""Contact Dermatitis due to Methylisothiazolinones Sensitivity""]","[""Chronic Autoimmune Urticaria"", ""Contact Dermatitis due to Methylisothiazolinones Sensitivity""]",,na,,,,,final_hit_judge_miss,0,True,True,44,2,Chronic Idiopathic Urticaria,Allergic Contact Urticaria,False
da,d2_heldout100,329,Secondary cardiac lymphoma,,,ok,1,True,True,True,44,5,Cardiac lymphoma,ok,1,True,True,True,15,5,Cardiac lymphoma,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Cardiac Lymphoma"", ""Anthracycline Toxicity""]","[""Cardiac Lymphoma"", ""Anthracycline Toxicity""]",,na,,,,,final_ok,1,True,True,26,2,Secondary Cardiac Lymphoma,Cardiac Infiltration by Lymphoma or Other Neoplasm,True
da,d2_heldout100,330,Trifascicular block (Right bundle-branch block with alternating left anterior and left posterior fascicular block),,aphhm_lose,s2_miss,1,False,False,False,52,5,Atrioventricular block,s2_hit_s3_drop,1,True,False,False,18,5,Degenerative conduction system disease,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Bifascicular Block with Syncope"", ""Cardiovascular Syncope""]","[""Bifascicular Block with Syncope"", ""Cardiovascular Syncope""]",,na,,,,,tree_miss,0,False,False,34,2,,,False
da,d2_heldout100,333,Rhombencephalitis caused by Listeria monocytogenes,,aphhm_lose,s2_miss,0,False,False,False,51,5,Bickerstaff Brainstem Encephalitis,s2_miss,1,False,False,False,21,5,Listeria Meningitis,0,agents_hit_supervisor_drop,True,False,1,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Progressive Multifocal Leukoencephalopathy (PML)"", ""Brainstem Encephalitis""]","[""Progressive Multifocal Leukoencephalopathy (PML)"", ""Brainstem Encephalitis""]",,na,,,,,tree_miss,0,False,False,16,0,,,
da,d2_heldout100,334,Phaeohyphomycosis,all_miss_but_recalled,aphhm_win,s2_miss,0,False,False,False,61,5,Chromoblastomycosis,s2_miss,0,False,False,False,22,5,Lupus vulgaris,0,supervisor_hit_judge_miss,True,True,1,3,3,0,draft_miss,False,False,False,True,False,"[""Eumycetoma"", ""Chromoblastomycosis""]","[""Eumycetoma"", ""Chromoblastomycosis""]",,na,,,,,tree_miss,1,False,False,19,4,,,False
da,d2_heldout100,337,Spindle cell lipoma (SCL) with focal intramuscular involvement,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,50,5,Fibrolipomatous hamartoma,s2_miss,0,False,False,False,20,5,Fibrolipomatous hamartoma,0,agents_hit_supervisor_drop,True,False,1,3,3,0,draft_miss,False,False,False,True,False,"[""Madelung's Disease"", ""Plexiform Fibromyxoma""]","[""Madelung's Disease"", ""Plexiform Fibromyxoma""]",,na,,,,,tree_miss,0,False,False,21,2,,,False
