case_key,family,arm,eligible,success,gold_exposed,gold_top1,gold_hard_veto,champion_id,champion_label,negative_event_n,error
MCR_seq200b/313,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D7,Secondary Syphilis,6,
MCR_seq200b/317,MCR,atemporal_hard_veto,False,False,True,False,False,,,0,construction_failed
MCR_seq200b/317,MCR,time_scope_soft_veto,False,False,True,False,False,,,0,construction_failed
MCR_seq200b/317,MCR,time_scope_soft_legal_order,False,False,True,False,False,,,0,construction_failed
MCR_seq200b/317,MCR,time_scope_soft_invalid_time,False,False,True,False,False,,,0,construction_failed
MCR_seq200b/326,MCR,atemporal_hard_veto,True,True,True,True,False,D8,Brucellosis,3,
MCR_seq200b/326,MCR,time_scope_soft_veto,True,True,True,True,False,D8,Brucellosis,3,
MCR_seq200b/326,MCR,time_scope_soft_legal_order,True,True,True,True,False,D8,Brucellosis,3,
MCR_seq200b/326,MCR,time_scope_soft_invalid_time,True,True,True,True,False,D8,Brucellosis,3,
MCR_seq200b/332,MCR,atemporal_hard_veto,False,False,False,False,False,,,0,construction_failed
MCR_seq200b/332,MCR,time_scope_soft_veto,False,False,False,False,False,,,0,construction_failed
MCR_seq200b/332,MCR,time_scope_soft_legal_order,False,False,False,False,False,,,0,construction_failed
MCR_seq200b/332,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,0,construction_failed
MCR_seq200b/333,MCR,atemporal_hard_veto,False,False,False,False,False,,,0,construction_failed
MCR_seq200b/333,MCR,time_scope_soft_veto,False,False,False,False,False,,,0,construction_failed
MCR_seq200b/333,MCR,time_scope_soft_legal_order,False,False,False,False,False,,,0,construction_failed
MCR_seq200b/333,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,0,construction_failed
MCR_seq200b/334,MCR,atemporal_hard_veto,True,False,True,False,True,D1,Hyperkalemia,4,invalid runner_up_id 'D1'
MCR_seq200b/334,MCR,time_scope_soft_veto,True,True,True,True,False,D6,Posterior Reversible Encephalopathy Syndrome (PRES),4,
MCR_seq200b/334,MCR,time_scope_soft_legal_order,True,True,True,True,False,D6,Posterior Reversible Encephalopathy Syndrome (PRES),4,
MCR_seq200b/334,MCR,time_scope_soft_invalid_time,False,False,True,False,False,,,4,invalid_time_not_identified
MCR_seq200b/336,MCR,atemporal_hard_veto,True,True,True,False,True,D1,Thyroiditis following COVID-19 vaccination,6,
MCR_seq200b/336,MCR,time_scope_soft_veto,True,True,True,True,False,D4,Subacute Thyroiditis,6,
MCR_seq200b/336,MCR,time_scope_soft_legal_order,True,True,True,True,False,D4,Subacute Thyroiditis,6,
MCR_seq200b/336,MCR,time_scope_soft_invalid_time,True,True,True,False,False,D1,Thyroiditis following COVID-19 vaccination,6,
MCR_seq200b/337,MCR,atemporal_hard_veto,True,True,False,False,False,D1,Adnexal torsion,5,
MCR_seq200b/337,MCR,time_scope_soft_veto,True,True,False,False,False,D1,Adnexal torsion,5,
MCR_seq200b/337,MCR,time_scope_soft_legal_order,True,True,False,False,False,D1,Adnexal torsion,5,
MCR_seq200b/337,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D1,Adnexal torsion,5,
MCR_seq200b/339,MCR,atemporal_hard_veto,True,True,True,False,False,D8,Lingual thyroid,4,
MCR_seq200b/339,MCR,time_scope_soft_veto,True,True,True,False,False,D1,Ectopic Thyroid,4,
MCR_seq200b/339,MCR,time_scope_soft_legal_order,True,True,True,False,False,D8,Lingual thyroid,4,
MCR_seq200b/339,MCR,time_scope_soft_invalid_time,False,False,True,False,False,,,4,invalid_time_not_identified
MCR_seq200b/345,MCR,atemporal_hard_veto,True,True,True,False,True,D6,Hypophosphatemic rickets,6,
MCR_seq200b/345,MCR,time_scope_soft_veto,True,True,True,True,False,D8,Hereditary hypophosphatemic rickets with hypercalciuria,6,
MCR_seq200b/345,MCR,time_scope_soft_legal_order,True,True,True,False,False,D6,Hypophosphatemic rickets,6,
MCR_seq200b/345,MCR,time_scope_soft_invalid_time,True,True,True,True,False,D8,Hereditary hypophosphatemic rickets with hypercalciuria,6,
MCR_seq200b/352,MCR,atemporal_hard_veto,True,True,False,False,False,D9,Dermatofibrosarcoma protuberans,6,
MCR_seq200b/352,MCR,time_scope_soft_veto,True,True,False,False,False,D7,Squamous cell carcinoma,6,
MCR_seq200b/352,MCR,time_scope_soft_legal_order,True,True,False,False,False,D7,Squamous cell carcinoma,6,
MCR_seq200b/352,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D1,Angiosarcoma,6,
MCR_seq200b/354,MCR,atemporal_hard_veto,True,True,False,False,False,D5,IgA nephropathy,4,
MCR_seq200b/354,MCR,time_scope_soft_veto,True,True,False,False,False,D5,IgA nephropathy,4,
MCR_seq200b/354,MCR,time_scope_soft_legal_order,True,True,False,False,False,D5,IgA nephropathy,4,
MCR_seq200b/354,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D5,IgA nephropathy,4,
MCR_seq200b/357,MCR,atemporal_hard_veto,False,False,False,False,False,,,5,construction_failed
MCR_seq200b/357,MCR,time_scope_soft_veto,False,False,False,False,False,,,5,construction_failed
MCR_seq200b/357,MCR,time_scope_soft_legal_order,False,False,False,False,False,,,5,construction_failed
MCR_seq200b/357,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,5,construction_failed
MCR_seq200b/359,MCR,atemporal_hard_veto,False,False,False,False,False,,,0,construction_failed
MCR_seq200b/359,MCR,time_scope_soft_veto,False,False,False,False,False,,,0,construction_failed
MCR_seq200b/359,MCR,time_scope_soft_legal_order,False,False,False,False,False,,,0,construction_failed
MCR_seq200b/359,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,0,construction_failed
MCR_seq200b/368,MCR,atemporal_hard_veto,False,False,False,False,False,,,6,construction_failed
MCR_seq200b/368,MCR,time_scope_soft_veto,False,False,False,False,False,,,6,construction_failed
MCR_seq200b/368,MCR,time_scope_soft_legal_order,False,False,False,False,False,,,6,construction_failed
MCR_seq200b/368,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,6,construction_failed
MCR_seq200b/372,MCR,atemporal_hard_veto,True,True,False,False,False,D1,Rosacea,3,
MCR_seq200b/372,MCR,time_scope_soft_veto,True,True,False,False,False,D3,Lupus miliaris disseminatus faciei,3,
MCR_seq200b/372,MCR,time_scope_soft_legal_order,True,True,False,False,False,D6,Lupus vulgaris,3,
MCR_seq200b/372,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D6,Lupus vulgaris,3,
MCR_seq200b/374,MCR,atemporal_hard_veto,True,True,True,False,False,D9,Lung Cancer,6,
MCR_seq200b/374,MCR,time_scope_soft_veto,True,True,True,True,False,D4,Cryptogenic organizing pneumonia,6,
MCR_seq200b/374,MCR,time_scope_soft_legal_order,True,True,True,True,False,D4,Cryptogenic organizing pneumonia,6,
MCR_seq200b/374,MCR,time_scope_soft_invalid_time,True,True,True,True,False,D4,Cryptogenic organizing pneumonia,6,
MCR_seq200b/375,MCR,atemporal_hard_veto,True,True,False,False,False,D1,Multiple System Atrophy,5,
MCR_seq200b/375,MCR,time_scope_soft_veto,True,True,False,False,False,D3,Progressive Supranuclear Palsy,5,
MCR_seq200b/375,MCR,time_scope_soft_legal_order,True,True,False,False,False,D7,Frontotemporal Dementia,5,
MCR_seq200b/375,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D7,Frontotemporal Dementia,5,
MCR_seq200b/377,MCR,atemporal_hard_veto,True,True,False,False,False,D6,Schwannoma,4,
MCR_seq200b/377,MCR,time_scope_soft_veto,True,True,False,False,False,D5,Meningioma,4,
MCR_seq200b/377,MCR,time_scope_soft_legal_order,True,True,False,False,False,D5,Meningioma,4,
MCR_seq200b/377,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D6,Schwannoma,4,
MCR_seq200b/383,MCR,atemporal_hard_veto,True,True,True,True,False,D5,Idiopathic granulomatous mastitis,4,
MCR_seq200b/383,MCR,time_scope_soft_veto,True,True,True,True,False,D5,Idiopathic granulomatous mastitis,4,
MCR_seq200b/383,MCR,time_scope_soft_legal_order,True,True,True,True,False,D5,Idiopathic granulomatous mastitis,4,
MCR_seq200b/383,MCR,time_scope_soft_invalid_time,False,False,True,False,False,,,4,invalid_time_not_identified
MCR_seq200b/387,MCR,atemporal_hard_veto,True,True,True,False,False,D5,Rhabdomyosarcoma,6,
MCR_seq200b/387,MCR,time_scope_soft_veto,True,True,True,False,False,D5,Rhabdomyosarcoma,6,
MCR_seq200b/387,MCR,time_scope_soft_legal_order,True,True,True,False,False,D5,Rhabdomyosarcoma,6,
MCR_seq200b/387,MCR,time_scope_soft_invalid_time,True,True,True,False,False,D5,Rhabdomyosarcoma,6,
MCR_seq200b/403,MCR,atemporal_hard_veto,True,True,False,False,False,D4,Cardioembolic stroke,6,
MCR_seq200b/403,MCR,time_scope_soft_veto,True,True,False,False,False,D3,Stroke due to atrial fibrillation,6,
MCR_seq200b/403,MCR,time_scope_soft_legal_order,True,True,False,False,False,D3,Stroke due to atrial fibrillation,6,
MCR_seq200b/403,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D3,Stroke due to atrial fibrillation,6,
MCR_seq200b/409,MCR,atemporal_hard_veto,True,True,False,False,False,D1,Pleural effusion due to pancreaticopleural fistula,3,
MCR_seq200b/409,MCR,time_scope_soft_veto,True,True,False,False,False,D1,Pleural effusion due to pancreaticopleural fistula,3,
MCR_seq200b/409,MCR,time_scope_soft_legal_order,True,True,False,False,False,D1,Pleural effusion due to pancreaticopleural fistula,3,
MCR_seq200b/409,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,3,invalid_time_not_identified
MCR_seq200b/413,MCR,atemporal_hard_veto,True,True,False,False,False,D1,Olfactory neuroblastoma,4,
MCR_seq200b/413,MCR,time_scope_soft_veto,True,True,False,False,False,D2,Esthesioneuroblastoma,4,
MCR_seq200b/413,MCR,time_scope_soft_legal_order,True,True,False,False,False,D1,Olfactory neuroblastoma,4,
MCR_seq200b/413,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D1,Olfactory neuroblastoma,4,
MCR_seq200b/418,MCR,atemporal_hard_veto,True,True,True,False,False,D5,Cardiac sarcoidosis,6,
MCR_seq200b/418,MCR,time_scope_soft_veto,True,True,True,False,False,D5,Cardiac sarcoidosis,6,
MCR_seq200b/418,MCR,time_scope_soft_legal_order,True,True,True,False,False,D5,Cardiac sarcoidosis,6,
MCR_seq200b/418,MCR,time_scope_soft_invalid_time,True,True,True,False,False,D5,Cardiac sarcoidosis,6,
MCR_seq200b/420,MCR,atemporal_hard_veto,False,False,False,False,False,,,6,construction_failed
MCR_seq200b/420,MCR,time_scope_soft_veto,False,False,False,False,False,,,6,construction_failed
MCR_seq200b/420,MCR,time_scope_soft_legal_order,False,False,False,False,False,,,6,construction_failed
MCR_seq200b/420,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,6,construction_failed
MCR_seq200b/423,MCR,atemporal_hard_veto,False,False,False,False,False,,,5,construction_failed
MCR_seq200b/423,MCR,time_scope_soft_veto,False,False,False,False,False,,,5,construction_failed
MCR_seq200b/423,MCR,time_scope_soft_legal_order,False,False,False,False,False,,,5,construction_failed
MCR_seq200b/423,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,5,construction_failed
MCR_seq200b/435,MCR,atemporal_hard_veto,True,True,False,False,False,D4,Metastatic brain tumor,5,
MCR_seq200b/435,MCR,time_scope_soft_veto,True,True,False,False,False,D1,Cerebral Toxoplasmosis,5,
MCR_seq200b/435,MCR,time_scope_soft_legal_order,True,True,False,False,False,D1,Cerebral Toxoplasmosis,5,
MCR_seq200b/435,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,5,invalid_time_not_identified
MCR_seq200b/441,MCR,atemporal_hard_veto,True,True,True,True,False,D5,Dengue Encephalitis,6,
MCR_seq200b/441,MCR,time_scope_soft_veto,True,True,True,True,False,D5,Dengue Encephalitis,6,
MCR_seq200b/441,MCR,time_scope_soft_legal_order,True,True,True,True,False,D5,Dengue Encephalitis,6,
MCR_seq200b/441,MCR,time_scope_soft_invalid_time,False,False,True,False,False,,,6,invalid_time_not_identified
MCR_seq200b/442,MCR,atemporal_hard_veto,True,True,False,False,False,D6,Topical steroid withdrawal,3,
MCR_seq200b/442,MCR,time_scope_soft_veto,True,True,False,False,False,D2,Steroid-induced rosacea-like dermatitis,3,
MCR_seq200b/442,MCR,time_scope_soft_legal_order,True,True,False,False,False,D6,Topical steroid withdrawal,3,
MCR_seq200b/442,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D6,Topical steroid withdrawal,3,
MCR_seq200b/443,MCR,atemporal_hard_veto,True,True,False,False,False,D1,Non-Hodgkin lymphoma,5,
MCR_seq200b/443,MCR,time_scope_soft_veto,True,True,False,False,False,D5,Castleman disease,5,
MCR_seq200b/443,MCR,time_scope_soft_legal_order,True,True,False,False,False,D5,Castleman disease,5,
MCR_seq200b/443,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D1,Non-Hodgkin lymphoma,5,
MCR_seq200b/445,MCR,atemporal_hard_veto,True,True,False,False,False,D5,Allergic fungal sinusitis,5,
MCR_seq200b/445,MCR,time_scope_soft_veto,True,True,False,False,False,D5,Allergic fungal sinusitis,5,
MCR_seq200b/445,MCR,time_scope_soft_legal_order,True,True,False,False,False,D4,Chronic invasive fungal sinusitis,5,
MCR_seq200b/445,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D4,Chronic invasive fungal sinusitis,5,
MCR_seq200b/452,MCR,atemporal_hard_veto,True,True,False,False,False,D2,Fibroma,6,
MCR_seq200b/452,MCR,time_scope_soft_veto,True,True,False,False,False,D3,Leiomyoma,6,
MCR_seq200b/452,MCR,time_scope_soft_legal_order,True,True,False,False,False,D3,Leiomyoma,6,
MCR_seq200b/452,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D3,Leiomyoma,6,
MCR_seq200b/455,MCR,atemporal_hard_veto,True,True,False,False,False,D2,Cervical Cancer,4,
MCR_seq200b/455,MCR,time_scope_soft_veto,True,True,False,False,False,D10,Uterine leiomyoma,4,
MCR_seq200b/455,MCR,time_scope_soft_legal_order,True,True,False,False,False,D10,Uterine leiomyoma,4,
MCR_seq200b/455,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,4,invalid_time_not_identified
MCR_seq200b/458,MCR,atemporal_hard_veto,True,True,True,True,False,D6,Lymphangioleiomyomatosis,6,
MCR_seq200b/458,MCR,time_scope_soft_veto,True,True,True,True,False,D6,Lymphangioleiomyomatosis,6,
MCR_seq200b/458,MCR,time_scope_soft_legal_order,True,True,True,True,False,D6,Lymphangioleiomyomatosis,6,
MCR_seq200b/458,MCR,time_scope_soft_invalid_time,True,True,True,True,False,D6,Lymphangioleiomyomatosis,6,
MCR_seq200b/461,MCR,atemporal_hard_veto,True,True,False,False,False,D5,Influenza A,6,
MCR_seq200b/461,MCR,time_scope_soft_veto,True,True,False,False,False,D3,Leptospirosis,6,
MCR_seq200b/461,MCR,time_scope_soft_legal_order,True,True,False,False,False,D3,Leptospirosis,6,
MCR_seq200b/461,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,6,invalid_time_not_identified
MCR_seq200b/469,MCR,atemporal_hard_veto,True,True,False,False,False,D4,Uveitis due to Sarcoidosis,5,
MCR_seq200b/469,MCR,time_scope_soft_veto,True,True,False,False,False,D10,Intraocular lymphoma,5,
MCR_seq200b/469,MCR,time_scope_soft_legal_order,True,True,False,False,False,D10,Intraocular lymphoma,5,
MCR_seq200b/469,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D10,Intraocular lymphoma,5,
MCR_seq200b/470,MCR,atemporal_hard_veto,True,True,True,True,False,D1,Cone-rod dystrophy,6,
MCR_seq200b/470,MCR,time_scope_soft_veto,True,True,True,False,False,D6,Stargardt disease,6,
MCR_seq200b/470,MCR,time_scope_soft_legal_order,True,True,True,True,False,D1,Cone-rod dystrophy,6,
MCR_seq200b/470,MCR,time_scope_soft_invalid_time,True,True,True,True,False,D1,Cone-rod dystrophy,6,
MCR_seq200b/474,MCR,atemporal_hard_veto,True,False,False,False,False,D7,Arachnoid cyst,6,invalid runner_up_id 'D7'
MCR_seq200b/474,MCR,time_scope_soft_veto,True,True,False,False,False,D3,Epidermoid cyst,6,
MCR_seq200b/474,MCR,time_scope_soft_legal_order,True,True,False,False,False,D3,Epidermoid cyst,6,
MCR_seq200b/474,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,6,invalid_time_not_identified
MCR_seq200b/480,MCR,atemporal_hard_veto,True,True,True,False,True,D10,Transient Ischemic Attack,6,
MCR_seq200b/480,MCR,time_scope_soft_veto,True,True,True,False,False,D2,Transient Ischemic Attack of the Vertebrobasilar System,6,
MCR_seq200b/480,MCR,time_scope_soft_legal_order,True,True,True,False,False,D2,Transient Ischemic Attack of the Vertebrobasilar System,6,
MCR_seq200b/480,MCR,time_scope_soft_invalid_time,True,True,True,False,False,D2,Transient Ischemic Attack of the Vertebrobasilar System,6,
MCR_v1_seq100/104,MCR,atemporal_hard_veto,True,True,True,True,False,D2,Langerhans cell histiocytosis,6,
MCR_v1_seq100/104,MCR,time_scope_soft_veto,True,True,True,True,False,D2,Langerhans cell histiocytosis,6,
MCR_v1_seq100/104,MCR,time_scope_soft_legal_order,True,True,True,True,False,D2,Langerhans cell histiocytosis,6,
MCR_v1_seq100/104,MCR,time_scope_soft_invalid_time,True,True,True,True,False,D2,Langerhans cell histiocytosis,6,
MCR_v1_seq100/11,MCR,atemporal_hard_veto,True,True,False,False,False,D10,Antiphospholipid syndrome,6,
MCR_v1_seq100/11,MCR,time_scope_soft_veto,True,True,False,False,False,D8,Multisystem inflammatory syndrome,6,
MCR_v1_seq100/11,MCR,time_scope_soft_legal_order,True,True,False,False,False,D10,Antiphospholipid syndrome,6,
MCR_v1_seq100/11,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D8,Multisystem inflammatory syndrome,6,
MCR_v1_seq100/112,MCR,atemporal_hard_veto,True,True,False,False,False,D2,Rhabdomyolysis-Induced Acute Kidney Injury,3,
MCR_v1_seq100/112,MCR,time_scope_soft_veto,True,True,False,False,False,D2,Rhabdomyolysis-Induced Acute Kidney Injury,3,
MCR_v1_seq100/112,MCR,time_scope_soft_legal_order,True,True,False,False,False,D8,Sympathomimetic Toxicity,3,
MCR_v1_seq100/112,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D2,Rhabdomyolysis-Induced Acute Kidney Injury,3,
MCR_v1_seq100/119,MCR,atemporal_hard_veto,True,True,False,False,False,D2,Serous cystadenoma,3,
MCR_v1_seq100/119,MCR,time_scope_soft_veto,True,True,False,False,False,D2,Serous cystadenoma,3,
MCR_v1_seq100/119,MCR,time_scope_soft_legal_order,True,True,False,False,False,D2,Serous cystadenoma,3,
MCR_v1_seq100/119,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,3,invalid_time_not_identified
MCR_v1_seq100/122,MCR,atemporal_hard_veto,True,True,False,False,False,D5,Malignant Peripheral Nerve Sheath Tumor,5,
MCR_v1_seq100/122,MCR,time_scope_soft_veto,True,True,False,False,False,D5,Malignant Peripheral Nerve Sheath Tumor,5,
MCR_v1_seq100/122,MCR,time_scope_soft_legal_order,True,True,False,False,False,D5,Malignant Peripheral Nerve Sheath Tumor,5,
MCR_v1_seq100/122,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D5,Malignant Peripheral Nerve Sheath Tumor,5,
MCR_v1_seq100/124,MCR,atemporal_hard_veto,True,False,False,False,False,D6,Myocarditis,6,invalid runner_up_id 'D6'
MCR_v1_seq100/124,MCR,time_scope_soft_veto,True,True,False,False,False,D3,Immune-mediated necrotizing myopathy,6,
MCR_v1_seq100/124,MCR,time_scope_soft_legal_order,True,True,False,False,False,D1,Polymyositis,6,
MCR_v1_seq100/124,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D2,Necrotizing autoimmune myopathy,6,
MCR_v1_seq100/15,MCR,atemporal_hard_veto,True,True,False,False,False,D1,Congenital Lingual Hamartoma,6,
MCR_v1_seq100/15,MCR,time_scope_soft_veto,True,True,False,False,False,D1,Congenital Lingual Hamartoma,6,
MCR_v1_seq100/15,MCR,time_scope_soft_legal_order,True,True,False,False,False,D1,Congenital Lingual Hamartoma,6,
MCR_v1_seq100/15,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D1,Congenital Lingual Hamartoma,6,
MCR_v1_seq100/16,MCR,atemporal_hard_veto,False,False,False,False,False,,,6,construction_failed
MCR_v1_seq100/16,MCR,time_scope_soft_veto,False,False,False,False,False,,,6,construction_failed
MCR_v1_seq100/16,MCR,time_scope_soft_legal_order,False,False,False,False,False,,,6,construction_failed
MCR_v1_seq100/16,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,6,construction_failed
MCR_v1_seq100/19,MCR,atemporal_hard_veto,False,False,True,False,False,,,5,construction_failed
MCR_v1_seq100/19,MCR,time_scope_soft_veto,False,False,True,False,False,,,5,construction_failed
MCR_v1_seq100/19,MCR,time_scope_soft_legal_order,False,False,True,False,False,,,5,construction_failed
MCR_v1_seq100/19,MCR,time_scope_soft_invalid_time,False,False,True,False,False,,,5,construction_failed
MCR_v1_seq100/20,MCR,atemporal_hard_veto,True,True,False,False,False,D5,Lupus Nephritis,3,
MCR_v1_seq100/20,MCR,time_scope_soft_veto,True,True,False,False,False,D1,Systemic Lupus Erythematosus,3,
MCR_v1_seq100/20,MCR,time_scope_soft_legal_order,True,True,False,False,False,D1,Systemic Lupus Erythematosus,3,
MCR_v1_seq100/20,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D1,Systemic Lupus Erythematosus,3,
MCR_v1_seq100/22,MCR,atemporal_hard_veto,True,True,True,True,False,D7,Adenomatoid tumor,4,
MCR_v1_seq100/22,MCR,time_scope_soft_veto,True,True,True,True,False,D7,Adenomatoid tumor,4,
MCR_v1_seq100/22,MCR,time_scope_soft_legal_order,True,True,True,True,False,D7,Adenomatoid tumor,4,
MCR_v1_seq100/22,MCR,time_scope_soft_invalid_time,True,True,True,True,False,D7,Adenomatoid tumor,4,
MCR_v1_seq100/28,MCR,atemporal_hard_veto,True,True,True,False,True,D1,Drug-induced liver injury with skin manifestations,4,
MCR_v1_seq100/28,MCR,time_scope_soft_veto,True,True,True,False,False,D6,DRESS syndrome,4,
MCR_v1_seq100/28,MCR,time_scope_soft_legal_order,True,True,True,False,False,D6,DRESS syndrome,4,
MCR_v1_seq100/28,MCR,time_scope_soft_invalid_time,True,True,True,False,False,D6,DRESS syndrome,4,
MCR_v1_seq100/29,MCR,atemporal_hard_veto,True,True,False,False,False,D7,Autoimmune encephalitis,3,
MCR_v1_seq100/29,MCR,time_scope_soft_veto,True,True,False,False,False,D8,Creutzfeldt-Jakob disease,3,
MCR_v1_seq100/29,MCR,time_scope_soft_legal_order,True,True,False,False,False,D8,Creutzfeldt-Jakob disease,3,
MCR_v1_seq100/29,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D6,Frontotemporal dementia,3,
MCR_v1_seq100/40,MCR,atemporal_hard_veto,True,True,False,False,False,D9,Hepatocellular carcinoma with extrahepatic metastasis,4,
MCR_v1_seq100/40,MCR,time_scope_soft_veto,True,True,False,False,False,D9,Hepatocellular carcinoma with extrahepatic metastasis,4,
MCR_v1_seq100/40,MCR,time_scope_soft_legal_order,True,True,False,False,False,D9,Hepatocellular carcinoma with extrahepatic metastasis,4,
MCR_v1_seq100/40,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D9,Hepatocellular carcinoma with extrahepatic metastasis,4,
MCR_v1_seq100/43,MCR,atemporal_hard_veto,True,True,False,False,False,D6,Pott's disease,4,
MCR_v1_seq100/43,MCR,time_scope_soft_veto,True,True,False,False,False,D5,Tuberculosis,4,
MCR_v1_seq100/43,MCR,time_scope_soft_legal_order,True,True,False,False,False,D5,Tuberculosis,4,
MCR_v1_seq100/43,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D5,Tuberculosis,4,
MCR_v1_seq100/45,MCR,atemporal_hard_veto,True,True,False,False,False,D2,Periocular granuloma annulare,5,
MCR_v1_seq100/45,MCR,time_scope_soft_veto,True,True,False,False,False,D2,Periocular granuloma annulare,5,
MCR_v1_seq100/45,MCR,time_scope_soft_legal_order,True,True,False,False,False,D5,Necrobiotic xanthogranuloma,5,
MCR_v1_seq100/45,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D2,Periocular granuloma annulare,5,
MCR_v1_seq100/5,MCR,atemporal_hard_veto,True,True,False,False,False,D4,Primary Central Nervous System Lymphoma,6,
MCR_v1_seq100/5,MCR,time_scope_soft_veto,True,True,False,False,False,D4,Primary Central Nervous System Lymphoma,6,
MCR_v1_seq100/5,MCR,time_scope_soft_legal_order,True,True,False,False,False,D4,Primary Central Nervous System Lymphoma,6,
MCR_v1_seq100/5,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,6,invalid_time_not_identified
MCR_v1_seq100/50,MCR,atemporal_hard_veto,True,True,True,True,False,D8,Gastrointestinal Clear Cell Sarcoma,6,
MCR_v1_seq100/50,MCR,time_scope_soft_veto,True,True,True,True,False,D8,Gastrointestinal Clear Cell Sarcoma,6,
MCR_v1_seq100/50,MCR,time_scope_soft_legal_order,True,True,True,True,False,D8,Gastrointestinal Clear Cell Sarcoma,6,
MCR_v1_seq100/50,MCR,time_scope_soft_invalid_time,False,False,True,False,False,,,6,invalid_time_not_identified
MCR_v1_seq100/53,MCR,atemporal_hard_veto,True,True,False,False,False,D3,Left ventricular myxoma,6,
MCR_v1_seq100/53,MCR,time_scope_soft_veto,True,True,False,False,False,D3,Left ventricular myxoma,6,
MCR_v1_seq100/53,MCR,time_scope_soft_legal_order,True,True,False,False,False,D3,Left ventricular myxoma,6,
MCR_v1_seq100/53,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D3,Left ventricular myxoma,6,
MCR_v1_seq100/6,MCR,atemporal_hard_veto,True,True,False,False,False,D2,Steroid-induced keratitis,5,
MCR_v1_seq100/6,MCR,time_scope_soft_veto,True,True,False,False,False,D1,Fungal keratitis,5,
MCR_v1_seq100/6,MCR,time_scope_soft_legal_order,True,True,False,False,False,D4,Candida keratitis,5,
MCR_v1_seq100/6,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D1,Fungal keratitis,5,
MCR_v1_seq100/60,MCR,atemporal_hard_veto,True,True,True,False,False,D3,Idiopathic inflammatory psoas muscle disease,5,
MCR_v1_seq100/60,MCR,time_scope_soft_veto,True,True,True,False,False,D3,Idiopathic inflammatory psoas muscle disease,5,
MCR_v1_seq100/60,MCR,time_scope_soft_legal_order,True,True,True,False,False,D3,Idiopathic inflammatory psoas muscle disease,5,
MCR_v1_seq100/60,MCR,time_scope_soft_invalid_time,True,True,True,False,False,D3,Idiopathic inflammatory psoas muscle disease,5,
MCR_v1_seq100/67,MCR,atemporal_hard_veto,True,True,False,False,False,D1,Asymmetric crying face syndrome,6,
MCR_v1_seq100/67,MCR,time_scope_soft_veto,True,True,False,False,False,D4,Congenital unilateral hypoplasia of the depressor anguli oris muscle,6,
MCR_v1_seq100/67,MCR,time_scope_soft_legal_order,True,True,False,False,False,D1,Asymmetric crying face syndrome,6,
MCR_v1_seq100/67,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,6,invalid_time_not_identified
MCR_v1_seq100/68,MCR,atemporal_hard_veto,True,True,False,False,False,D3,Lipofibromatous hamartoma,3,
MCR_v1_seq100/68,MCR,time_scope_soft_veto,True,True,False,False,False,D3,Lipofibromatous hamartoma,3,
MCR_v1_seq100/68,MCR,time_scope_soft_legal_order,True,True,False,False,False,D3,Lipofibromatous hamartoma,3,
MCR_v1_seq100/68,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,3,invalid_time_not_identified
