slice_id,family,source_id,case_id,gold,logged_champion,n_occurrences,legacy_unsafe_merge_pairs,legacy_unsafe_merge_concepts,legacy_evidence_transfer_targets,legacy_foreign_support_spans,exact_minus_legacy_concepts,typed_relation_edges,legacy_gold_contaminated,exact_gold_contaminated,legacy_order_partition_changed,exact_order_partition_changed,legacy_score_top1,exact_score_top1,score_top1_flipped
DA_d2_heldout200b,DA,511,diagnosisarena__000511,Capnocytophaga canimorsus-induced immune thrombocytopenia,Capnocytophaga canimorsus infection,9,2,1,3,7,1,1,False,False,False,False,Sepsis,Disseminated Intravascular Coagulation (DIC),True
DA_d2_heldout200b,DA,513,diagnosisarena__000513,Perivascular endothelial carcinoma (PEComa) of the liver,Metastatic melanoma to the liver,8,1,1,2,2,1,1,False,False,False,False,Metastatic melanoma to the liver,Hepatocellular carcinoma,True
DA_d2_heldout200b,DA,514,diagnosisarena__000514,Effusive-constrictive pericarditis,Constrictive Pericarditis,9,0,0,0,0,0,0,False,False,False,False,Restrictive Cardiomyopathy,Restrictive Cardiomyopathy,False
DA_d2_heldout200b,DA,518,diagnosisarena__000518,Catastrophic Adult-onset Still Disease (AOSD) with secondary hemophagocytic lymphohistiocytosis/macrophage activation syndrome (MAS),Still's disease,11,5,2,5,11,2,2,False,False,False,False,Still's disease,Still's disease,False
DA_d2_heldout200b,DA,522,diagnosisarena__000522,Catatonia related to underlying Lewy body dementia,Catatonia,11,0,0,0,0,0,0,False,False,False,False,Catatonia,Catatonia,False
DA_d2_heldout200b,DA,523,diagnosisarena__000523,Acute-on-chronic liver failure due to acute hepatitis C virus infection,Hepatitis C,10,0,0,0,0,0,0,False,False,False,False,Cirrhosis,Cirrhosis,False
DA_d2_heldout200b,DA,524,diagnosisarena__000524,Acute embolic stroke due to clot formation in retained Impella graft,Embolic stroke,7,5,1,4,6,2,2,False,False,True,False,Embolic stroke,Aortic thrombosis,True
DA_d2_heldout200b,DA,527,diagnosisarena__000527,Compound heterozygosity for Hemoglobin Tak and Hemoglobin E with polycythemia,Hemoglobin E disease,10,0,0,0,0,0,0,False,False,False,False,Hemoglobin E disease,Hemoglobin E disease,False
DA_d2_heldout200b,DA,529,diagnosisarena__000529,Multidrug-resistant Cytomegalovirus (CMV) infection,Cytomegalovirus (CMV) infection,10,1,1,0,0,1,2,False,False,False,False,Cytomegalovirus (CMV) infection,Cytomegalovirus (CMV) infection,False
DA_d2_heldout200b,DA,530,diagnosisarena__000530,Calcinosis cutis in Sjögren syndrome,Limited Systemic Sclerosis,12,2,1,1,1,1,1,False,False,False,False,Limited Systemic Sclerosis,Limited Systemic Sclerosis,False
DA_d2_heldout200b,DA,532,diagnosisarena__000532,Interatrial septal lipoma causing Superior Vena Cava (SVC) compression,Superior Vena Cava Syndrome,8,0,0,0,0,0,0,False,False,False,False,Superior Vena Cava Syndrome,Superior Vena Cava Syndrome,False
DA_d2_heldout200b,DA,535,diagnosisarena__000535,Bilateral facial nerve palsy induced by nab-paclitaxel,Facial neuritis,8,0,0,0,0,0,0,False,False,False,False,Facial neuritis,Facial neuritis,False
DA_d2_heldout200b,DA,536,diagnosisarena__000536,Subacute Invasive Aspergillosis (SAIA) with pneumothorax,Chronic Pulmonary Aspergillosis,12,0,0,0,0,0,0,False,False,False,False,Chronic Pulmonary Aspergillosis,Chronic Pulmonary Aspergillosis,False
DA_d2_heldout200b,DA,537,diagnosisarena__000537,Drug-induced acute dystonia caused by sacubitril/valsartan combination therapy,Acute Dystonic Reaction,6,0,0,0,0,0,0,False,False,False,False,Acute Dystonic Reaction,Acute Dystonic Reaction,False
DA_d2_heldout200b,DA,539,diagnosisarena__000539,"Pancreatitis, Panniculitis, and Polyarthritis (PPP) syndrome secondary to pancreatic-venous fistula associated with intraductal papillary mucinous neoplasm (IPMN)",Pancreatic panniculitis,7,2,1,3,12,1,2,False,False,False,False,Pancreatic cancer,Pancreatic panniculitis,True
DA_d2_heldout200b,DA,540,diagnosisarena__000540,Acute Oxalate Nephropathy,Diabetic Ketoacidosis,11,0,0,0,0,0,0,False,False,False,False,Diabetic Ketoacidosis,Diabetic Ketoacidosis,False
DA_d2_heldout200b,DA,542,diagnosisarena__000542,Cytomegalovirus (CMV) Proctitis,Cytomegalovirus colitis,9,0,0,0,0,0,1,False,False,False,False,Ischemic colitis,Ischemic colitis,False
DA_d2_heldout200b,DA,543,diagnosisarena__000543,Legionella myocarditis,Legionnaires' disease,10,0,0,0,0,0,0,False,False,False,False,Legionnaires' disease,Legionnaires' disease,False
DA_d2_heldout200b,DA,544,diagnosisarena__000544,Loeys-Dietz Syndrome 5 (LDS5) confirmed by pathogenic TGFB3 variant c.427A>T (p.Arg143*),Ehlers-Danlos Syndrome,7,0,0,0,0,0,0,False,False,False,False,Ehlers-Danlos Syndrome,Ehlers-Danlos Syndrome,False
DA_d2_heldout200b,DA,548,diagnosisarena__000548,Rhabdomyolysis associated with Relugolix,Rhabdomyolysis,10,6,1,5,14,1,1,False,False,False,False,Rhabdomyolysis,Rhabdomyolysis,False
DA_d2_heldout200b,DA,549,diagnosisarena__000549,Systemic Lupus Erythematosus with IgA Nephropathy and Acute Progressive Glomerulonephritis,Rapidly Progressive Glomerulonephritis,9,4,2,4,5,2,2,False,False,False,False,IgA Nephropathy,IgA Nephropathy,False
DA_d2_heldout200b,DA,551,diagnosisarena__000551,Linagliptin-induced acute pancreatitis,Acute Pancreatitis,10,0,0,0,0,0,0,False,False,False,False,Diabetic Ketoacidosis,Diabetic Ketoacidosis,False
DA_d2_heldout200b,DA,553,diagnosisarena__000553,Succinate dehydrogenase (SDH)-deficient paraganglioma of the prostate with multiple and recurrent paragangliomas,Paraganglioma,9,3,1,4,9,1,1,False,False,False,False,Paraganglioma,Paraganglioma,False
DA_d2_heldout200b,DA,555,diagnosisarena__000555,Euglycemic Diabetic Ketoacidosis,Acute kidney injury,9,16,1,7,27,2,2,False,False,True,False,Diabetic ketoacidosis,Diabetic ketoacidosis,False
DA_d2_heldout200b,DA,556,diagnosisarena__000556,Disseminated Strongyloides infection with concurrent Aspergillus infection,Strongyloidiasis,9,0,0,0,0,0,0,False,False,False,False,Invasive Aspergillosis,Invasive Aspergillosis,False
DA_d2_heldout200b,DA,559,diagnosisarena__000559,"Skin necrosis induced by low-molecular-weight heparin, produced at a distance from the point of heparin inoculation",Heparin-induced thrombocytopenia,11,0,0,0,0,0,0,False,False,False,False,Heparin-induced thrombocytopenia,Heparin-induced thrombocytopenia,False
DA_d2_heldout200b,DA,560,diagnosisarena__000560,Graves' disease with thyroid storm,Atrial Fibrillation,12,0,0,0,0,0,0,False,False,False,False,Atrial Fibrillation,Atrial Fibrillation,False
DA_d2_heldout200b,DA,563,diagnosisarena__000563,Raoultella planticola bacteremia,Sepsis,8,0,0,0,0,0,1,False,False,False,False,Sepsis,Sepsis,False
DA_d2_heldout200b,DA,565,diagnosisarena__000565,ALK-positive lung adenocarcinoma with paraneoplastic RS3PE (Remitting Seronegative Symmetrical Synovitis with Pitting Edema),Paraneoplastic syndrome,9,1,1,2,2,1,1,False,False,False,False,Paraneoplastic syndrome,Paraneoplastic syndrome,False
DA_d2_heldout200b,DA,566,diagnosisarena__000566,"High-grade (3A) follicular lymphoma, stage IVB",Nodular lymphocyte-predominant Hodgkin lymphoma,8,5,1,4,6,2,3,False,False,True,False,Nodular lymphocyte-predominant Hodgkin lymphoma,Nodular lymphocyte-predominant Hodgkin lymphoma,False
DA_d2_heldout200b,DA,567,diagnosisarena__000567,Neisseria sicca bacteremia,Sepsis,9,13,1,6,41,3,3,False,False,True,False,Sepsis,Neutropenic sepsis,True
DA_d2_heldout200b,DA,568,diagnosisarena__000568,Primary Cardiac Synovial Sarcoma (PCSS),Synovial Sarcoma,7,3,1,4,8,1,2,False,False,False,False,Synovial Sarcoma,Synovial Sarcoma,False
DA_d2_heldout200b,DA,569,diagnosisarena__000569,COVID-19-induced inflammatory cardiac channelopathy with refractory ventricular fibrillation,Myocarditis,13,0,0,0,0,0,0,False,False,False,False,Myocarditis,Myocarditis,False
DA_d2_heldout200b,DA,573,diagnosisarena__000573,Chronic Myelogenous Leukemia in Lymphoid Blast Crisis,Acute Lymphoblastic Leukemia,10,0,0,0,0,0,0,False,False,False,False,Acute Lymphoblastic Leukemia,Acute Lymphoblastic Leukemia,False
DA_d2_heldout200b,DA,574,diagnosisarena__000574,Mixed Langerhans cell histiocytosis (LCH) and Erdheim-Chester disease (ECD) with renovascular hypertension,Renovascular hypertension,9,0,0,0,0,0,0,False,False,False,False,Renovascular hypertension,Renovascular hypertension,False
DA_d2_heldout200b,DA,575,diagnosisarena__000575,Co-infection with Plasmodium falciparum and Plasmodium ovale,Malaria,8,5,1,3,12,2,2,False,False,True,False,Malaria,Malaria,False
DA_d2_heldout200b,DA,577,diagnosisarena__000577,Hyperviscosity Syndrome in Rheumatoid Arthritis,Heart Failure,12,0,0,0,0,0,0,False,False,False,False,Heart Failure,Heart Failure,False
DA_d2_heldout200b,DA,578,diagnosisarena__000578,Secondary squamous cell carcinoma of the anterior mediastinum with unknown primary site,Squamous cell carcinoma,9,0,0,0,0,0,0,False,False,False,False,Pulmonary embolism,Pulmonary embolism,False
DA_d2_heldout200b,DA,579,diagnosisarena__000579,Gas-containing brain abscess,Brain Abscess,11,6,1,5,8,1,1,False,False,False,False,Brain Abscess,Otogenic Brain Abscess,True
DA_d2_heldout200b,DA,580,diagnosisarena__000580,T-cell prolymphocytic leukemia (T-PLL),Cutaneous T-cell lymphoma,11,0,0,0,0,0,0,False,False,False,False,Cutaneous T-cell lymphoma,Cutaneous T-cell lymphoma,False
DA_d2_heldout200b,DA,582,diagnosisarena__000582,Extrahepatic cholangiocarcinoma with paraneoplastic myositis,Pancreatic adenocarcinoma,9,0,0,0,0,0,0,False,False,False,False,Pancreatic adenocarcinoma,Pancreatic adenocarcinoma,False
DA_d2_heldout200b,DA,583,diagnosisarena__000583,Surfer's Myelopathy,Spinal Cord Injury,8,7,2,6,18,2,2,False,False,False,False,Spinal Cord Injury,Spinal Cord Injury,False
DA_d2_heldout200b,DA,584,diagnosisarena__000584,Acute immune thrombocytopenia (ITP),Thrombocytopenia,10,11,2,7,17,4,5,False,False,True,False,Thrombocytopenia,Cirrhosis,True
DA_d2_heldout200b,DA,586,diagnosisarena__000586,Rifampin-induced acute renal failure due to heme pigment-related injury,Rifampin-induced acute tubular necrosis,8,0,0,0,0,0,0,False,False,False,False,Rifampin-induced acute tubular necrosis,Rifampin-induced acute tubular necrosis,False
DA_d2_heldout200b,DA,587,diagnosisarena__000587,PARP inhibitor-induced interstitial lung disease (ILD),Drug-induced pneumonitis,10,1,1,2,2,1,1,False,False,False,False,Drug-induced pneumonitis,Drug-induced pneumonitis,False
DA_d2_heldout200b,DA,589,diagnosisarena__000589,Edwardsiella tarda infection with empyema,Empyema,9,3,1,3,7,2,2,False,False,True,False,Empyema,Spontaneous Bacterial Peritonitis,True
DA_d2_heldout200b,DA,590,diagnosisarena__000590,Left Ventricular Pseudoaneurysm after Inferior Myocardial Infarction,Myocardial Infarction,11,7,1,5,28,2,3,False,False,False,False,Myocardial Infarction,Myocardial Infarction,False
DA_d2_heldout200b,DA,591,diagnosisarena__000591,Recurrent plaque erosion presenting as Non-ST-segment elevation myocardial infarction (NSTEMI),Myocardial Infarction,9,2,1,3,5,1,2,False,False,True,False,Myocardial Infarction,Acute Coronary Syndrome,True
DA_d2_heldout200b,DA,592,diagnosisarena__000592,Pulmonary Reperfusion Injury after catheter-directed thrombectomy for acute pulmonary embolism,Pulmonary Embolism,8,1,1,2,3,1,1,False,False,False,False,Pulmonary Embolism,Pulmonary Embolism,False
DA_d2_heldout200b,DA,593,diagnosisarena__000593,Re-expansion Pulmonary Edema (RPE),Malignant pleural effusion,10,0,0,0,0,0,0,False,False,False,False,Pulmonary embolism,Pulmonary embolism,False
DA_d2_heldout200b,DA,596,diagnosisarena__000596,Renal sarcoidosis with Fanconi syndrome,Sarcoidosis,9,0,0,0,0,0,0,False,False,False,False,Multiple Myeloma,Multiple Myeloma,False
DA_d2_heldout200b,DA,598,diagnosisarena__000598,Heroin-induced bullous emphysema,Chronic Obstructive Pulmonary Disease (COPD),9,0,0,0,0,0,0,False,False,False,False,Chronic Obstructive Pulmonary Disease (COPD),Chronic Obstructive Pulmonary Disease (COPD),False
DA_d2_heldout200b,DA,600,diagnosisarena__000600,Wong-type Dermatomyositis,Dermatomyositis,11,0,0,0,0,0,0,False,False,False,False,Dermatomyositis,Dermatomyositis,False
DA_d2_heldout200b,DA,601,diagnosisarena__000601,Acinic cell carcinoma (ACC) with high-grade transformation and ACTH-dependent Cushing syndrome,Ectopic ACTH-producing tumor,8,2,1,3,10,1,2,False,False,True,False,Cushing's syndrome,Cushing's syndrome due to ectopic ACTH-producing tumor,True
DA_d2_heldout200b,DA,602,diagnosisarena__000602,Tumoral Calcinosis (Normophosphatemic subtype),Calcinosis,9,2,1,3,3,1,1,False,False,False,False,Calcinosis,Sickle Cell Disease,True
DA_d2_heldout200b,DA,603,diagnosisarena__000603,Giant Abdominal Aortic Aneurysm,Abdominal aortic aneurysm,5,0,0,0,0,0,0,False,False,False,False,Abdominal aortic aneurysm,Abdominal aortic aneurysm,False
DA_d2_heldout200b,DA,604,diagnosisarena__000604,Lymphomatoid Granulomatosis (LYG) Grade 3 (EBV+ B-cell lymphoma),Lymphoma,9,31,1,9,60,4,4,False,False,True,False,Lymphoma,Diffuse Large B-Cell Lymphoma,True
DA_d2_heldout200b,DA,605,diagnosisarena__000605,Congenital Thrombotic Thrombocytopenic Purpura (cTTP),Thrombotic Thrombocytopenic Purpura,9,6,1,4,16,3,3,False,False,True,False,Stroke,Ischemic Stroke,True
DA_d2_heldout200b,DA,608,diagnosisarena__000608,Isolated cardiac sarcoidosis,Dilated Cardiomyopathy,10,2,1,2,2,1,1,False,False,False,False,Dilated Cardiomyopathy,Dilated Cardiomyopathy,False
DA_d2_heldout200b,DA,611,diagnosisarena__000611,Multisystem Inflammatory Syndrome after SARS-CoV-2 vaccination (MIS-V) with myocardial infarction,Myocarditis,10,2,1,3,8,1,2,False,False,False,False,Myocarditis,Vaccine-induced immune-mediated thrombocytopenia,True
DA_d2_heldout200b,DA,613,diagnosisarena__000613,Jejunal diverticulitis,Diverticulitis,10,0,0,0,0,0,0,False,False,False,False,Diverticulitis,Diverticulitis,False
DA_d2_heldout200b,DA,615,diagnosisarena__000615,"Hypervirulent Klebsiella pneumoniae (hvKp) infection with multifocal manifestations including bacteremia, tibial osteomyelitis, pyogenic liver abscess, and multifocal osteomyelitis",Klebsiella pneumoniae infection,12,7,2,5,12,3,3,False,False,True,False,Osteomyelitis,Diabetic foot infection,True
DA_d2_heldout200b,DA,618,diagnosisarena__000618,CD5+ Diffuse Large B-Cell Lymphoma presenting as Cavernous Sinus Syndrome,Diffuse large B-cell lymphoma,10,2,1,2,2,1,1,False,False,False,False,Tolosa-Hunt syndrome,Tolosa-Hunt syndrome,False
DA_d2_heldout200b,DA,619,diagnosisarena__000619,Multisystem Inflammatory Syndrome–A (MIS-A) with Diffuse Alveolar Hemorrhage,Myocarditis,11,5,2,7,15,2,2,False,False,False,False,Myocarditis,Myocarditis,False
DA_d2_heldout200b,DA,620,diagnosisarena__000620,Magnusiomyces capitatus fungemia with hepatosplenic abscesses,Hepatosplenic Candidiasis,7,3,1,1,2,1,1,False,False,False,False,Hepatosplenic Candidiasis,Hepatosplenic Candidiasis,False
DA_d2_heldout200b,DA,621,diagnosisarena__000621,Primary Adrenal Choriocarcinoma with pulmonary metastases,Choriocarcinoma,7,0,0,0,0,0,0,False,False,False,False,Choriocarcinoma,Choriocarcinoma,False
DA_d2_heldout200b,DA,622,diagnosisarena__000622,Diffuse idiopathic skeletal hyperostosis (DISH) with hypoglossal nerve palsy,Cervical osteophyte-induced dysphagia,10,0,0,0,0,0,0,False,False,False,False,Squamous cell carcinoma,Squamous cell carcinoma,False
DA_d2_heldout200b,DA,627,diagnosisarena__000627,Complete pancreatic divisum with pancreatic-pleural fistula,Acute Pancreatitis,9,0,0,0,0,0,0,False,False,False,False,Acute Pancreatitis,Acute Pancreatitis,False
DA_d2_heldout200b,DA,628,diagnosisarena__000628,Peri-infarction pericarditis (PIP),Myocardial Infarction,7,2,1,3,6,1,1,False,False,False,False,Acute Pericarditis,Acute Pericarditis,False
DA_d2_heldout200b,DA,629,diagnosisarena__000629,Complement-mediated atypical hemolytic uremic syndrome (aHUS) precipitated by recurrent alcohol-induced pancreatitis,Thrombotic Thrombocytopenic Purpura (TTP),8,0,0,0,0,0,0,False,False,False,False,Hemolytic Uremic Syndrome (HUS),Hemolytic Uremic Syndrome (HUS),False
DA_d2_heldout200b,DA,630,diagnosisarena__000630,Horner syndrome secondary to invasive Blastomyces pneumonia,Blastomycosis,7,0,0,0,0,0,0,False,False,False,False,Blastomycosis,Blastomycosis,False
DA_d2_heldout200b,DA,631,diagnosisarena__000631,Primary Cardiac Angiosarcoma,Angiosarcoma,12,0,0,0,0,0,0,False,False,False,False,Metastatic disease,Metastatic disease,False
DA_d2_heldout200b,DA,632,diagnosisarena__000632,Hydroxychloroquine-induced cardiomyopathy,Uremic Cardiomyopathy,9,0,0,0,0,0,0,False,False,False,False,Uremic Cardiomyopathy,Uremic Cardiomyopathy,False
DA_d2_heldout200b,DA,633,diagnosisarena__000633,Coccidioides meningitis presenting as pseudosubarachnoid hemorrhage,Cysticercosis,10,7,2,5,10,2,2,False,False,False,False,Cysticercosis,Cysticercosis,False
DA_d2_heldout200b,DA,634,diagnosisarena__000634,Stage 3c (pT4a pN2a M0) Sarcomatoid Carcinoma of the sigmoid colon,High-grade poorly differentiated sigmoid adenocarcinoma,9,1,1,2,4,1,2,False,False,False,False,Colorectal cancer,Colorectal cancer,False
DA_d2_heldout200b,DA,636,diagnosisarena__000636,Recurrent postpartum mastitis with concurrent lactotroph hyperplasia,Puerperal mastitis,9,0,0,0,0,0,0,False,False,False,False,Puerperal mastitis,Puerperal mastitis,False
DA_d2_heldout200b,DA,637,diagnosisarena__000637,Chronic Spontaneous Urticaria (CSU),Allergic reaction to vaccination,9,9,1,5,19,3,3,False,False,False,False,Urticaria,Urticaria,False
DA_d2_heldout200b,DA,638,diagnosisarena__000638,Laryngeal histoplasmosis,Histoplasmosis,9,17,1,7,36,3,3,True,False,True,False,Histoplasmosis,Histoplasmosis,False
DA_d2_heldout200b,DA,639,diagnosisarena__000639,Brucella melitensis soft tissue abscess related to ventriculoperitoneal shunt,Brucellosis,7,0,0,0,0,0,0,False,False,False,False,Brucellosis,Brucellosis,False
DA_d2_heldout200b,DA,642,diagnosisarena__000642,Pylephlebitis with Fusobacterium bacteremia and hepatic abscesses,Pyogenic Liver Abscess,12,0,0,0,0,0,0,False,False,False,False,Pyogenic Liver Abscess,Pyogenic Liver Abscess,False
DA_d2_heldout200b,DA,644,diagnosisarena__000644,Metastatic paraganglioma of the urinary bladder,Paraganglioma,6,0,0,0,0,0,0,False,False,False,False,Paraganglioma,Paraganglioma,False
DA_d2_heldout200b,DA,645,diagnosisarena__000645,Abdominal epilepsy as sequela of COVID-19,Posterior Reversible Encephalopathy Syndrome (PRES),10,0,0,0,0,0,0,False,False,False,False,Posterior Reversible Encephalopathy Syndrome (PRES),Posterior Reversible Encephalopathy Syndrome (PRES),False
DA_d2_heldout200b,DA,646,diagnosisarena__000646,Radiation-induced solitary rectal ulcer,Radiation Proctitis,6,0,0,0,0,0,0,False,False,False,False,Radiation Proctitis,Radiation Proctitis,False
DA_d2_heldout200b,DA,649,diagnosisarena__000649,Severe COVID-19 pneumonia with ARDS in pregnancy requiring V-V ECMO support,Pulmonary Embolism,9,2,1,3,6,1,1,False,False,False,False,Pulmonary Embolism,Pulmonary Embolism,False
DA_d2_heldout200b,DA,650,diagnosisarena__000650,PVC-induced Idiopathic Ventricular Fibrillation,Catecholaminergic Polymorphic Ventricular Tachycardia,12,0,0,0,0,0,0,False,False,False,False,Catecholaminergic Polymorphic Ventricular Tachycardia,Catecholaminergic Polymorphic Ventricular Tachycardia,False
DA_d2_heldout200b,DA,652,diagnosisarena__000652,Kalamiella piersonii bacteremia,Sepsis,9,5,1,4,17,2,2,False,False,True,False,Sepsis,Catheter-related bloodstream infection,True
DA_d2_heldout200b,DA,653,diagnosisarena__000653,Spontaneous Hepatic Artery Thrombosis,Hepatic artery thrombosis,9,2,1,2,2,1,1,False,False,False,False,Pyelonephritis,Pyelonephritis,False
DA_d2_heldout200b,DA,660,diagnosisarena__000660,Recurrent stage IIIC papillary serous adenocarcinoma of the ovary with BRCA1-positive somatic mutation,Ovarian serous adenocarcinoma,9,5,1,4,13,2,3,False,False,True,False,Ovarian cancer,Metastatic cancer,True
DA_d2_heldout200b,DA,661,diagnosisarena__000661,Tubal angiomyofibroblastoma,Leiomyoma of the Uterine Tube,10,0,0,0,0,0,1,False,False,False,False,Uterine Leiomyoma,Uterine Leiomyoma,False
DA_d2_heldout200b,DA,662,diagnosisarena__000662,Kikuchi-Fujimoto disease (KFD) complicated by hemophagocytosis and aseptic meningitis,Hemophagocytic Lymphohistiocytosis (HLH),8,2,1,0,0,1,1,False,False,False,False,Hemophagocytic Lymphohistiocytosis (HLH),Systemic Juvenile Idiopathic Arthritis (sJIA),True
DA_d2_heldout200b,DA,665,diagnosisarena__000665,HPV-related squamous cell carcinoma of the base of the tongue,Squamous cell carcinoma of the tongue,9,5,1,4,7,2,2,False,False,False,False,Squamous cell carcinoma of the tongue,Dysphagia due to oral cavity tumor,True
DA_d2_heldout200b,DA,666,diagnosisarena__000666,Dropped Head Syndrome (DHS) - Isolated Neck Extensor Myopathy (INEM),Cervical Kyphosis,7,0,0,0,0,0,0,False,False,False,False,Cervical Kyphosis,Cervical Kyphosis,False
DA_d2_heldout200b,DA,668,diagnosisarena__000668,Non-convulsive seizures (NCSs),Epilepsy,7,0,0,0,0,0,0,False,False,False,False,Epilepsy,Epilepsy,False
DA_d2_heldout200b,DA,671,diagnosisarena__000671,Spinal cerebrospinal fluid leak,Chiari Malformation,5,0,0,0,0,0,0,False,False,False,False,Chiari Malformation,Chiari Malformation,False
DA_d2_heldout200b,DA,676,diagnosisarena__000676,Mild encephalitis with reversible splenial lesion (MERS) Type I,Neuroleptic Malignant Syndrome,9,0,0,0,0,0,0,False,False,False,False,Neuroleptic Malignant Syndrome,Neuroleptic Malignant Syndrome,False
DA_d2_heldout200b,DA,677,diagnosisarena__000677,Ancient schwannoma,Schwannoma,8,0,0,0,0,0,0,False,False,False,False,Schwannoma,Schwannoma,False
DA_d2_heldout200b,DA,678,diagnosisarena__000678,Clivus chordoma associated with Tuberous Sclerosis Complex (TSC),Tuberous Sclerosis Complex,7,0,0,0,0,0,0,False,False,False,False,Tuberous Sclerosis Complex,Tuberous Sclerosis Complex,False
DA_d2_heldout200b,DA,679,diagnosisarena__000679,Ureterosciatic hernia with incarceration,Ureteral obstruction,6,0,0,0,0,0,0,False,False,False,False,Ureteral obstruction,Ureteral obstruction,False
DA_d2_heldout200b,DA,681,diagnosisarena__000681,Familial myocardial amyloidosis (transthyretin amyloidosis type [ATTR]),Amyloidosis,7,3,1,4,7,1,1,False,False,False,False,Amyloidosis,Arrhythmogenic Right Ventricular Cardiomyopathy,True
DA_d2_heldout200b,DA,684,diagnosisarena__000684,Symptomatic apical periodontitis in tooth #17,Chronic Apical Periodontitis,8,0,0,0,0,0,1,False,False,False,False,Chronic Apical Periodontitis,Chronic Apical Periodontitis,False
DA_d2_heldout200b,DA,685,diagnosisarena__000685,Chemotherapy-induced sinus arrhythmia with cardiotoxicity,Cardiomyopathy,9,0,0,0,0,0,0,False,False,False,False,Atrial Fibrillation,Atrial Fibrillation,False
DA_d2_heldout200b,DA,686,diagnosisarena__000686,Dilated cardiomyopathy,Cardiac allograft dysfunction,9,0,0,0,0,0,0,False,False,False,False,Cardiac allograft dysfunction,Cardiac allograft dysfunction,False
DA_d2_heldout200b,DA,687,diagnosisarena__000687,Epstein-Barr virus (EBV) meningoencephalitis,Epstein-Barr Virus (EBV) Encephalitis,10,1,1,2,4,1,1,False,False,False,False,Meningoencephalitis,Epstein-Barr Virus (EBV) Encephalitis,True
DA_d2_heldout200b,DA,692,diagnosisarena__000692,Mediastinal bronchogenic cyst infection,Abscess,10,5,1,4,10,2,2,False,False,True,False,Abscess,Mediastinitis,True
DA_d2_heldout200b,DA,693,diagnosisarena__000693,Giant perinephric abscess caused by Klebsiella pneumoniae ssp pneumoniae in a patient with decompensated liver cirrhosis,Psoas Abscess,10,2,1,3,3,1,1,False,False,False,False,Spontaneous Bacterial Peritonitis,Spontaneous Bacterial Peritonitis,False
DA_d2_heldout200b,DA,694,diagnosisarena__000694,Parkinson's Disease,Vascular Dementia,8,0,0,0,0,0,0,False,False,False,False,Vascular Dementia,Vascular Dementia,False
DA_d2_heldout200b,DA,698,diagnosisarena__000698,Concurrent pulmonary and cerebral mucormycosis,Cerebral aspergillosis,9,0,0,0,0,0,0,False,False,False,False,Lung cancer with brain metastasis,Lung cancer with brain metastasis,False
DA_d2_heldout200b,DA,701,diagnosisarena__000701,Arteriocolonic fistula of Inferior Mesenteric Artery Aneurysm (IMAA),Ruptured Pseudoaneurysm,8,6,1,4,4,3,4,False,False,True,False,Ruptured Pseudoaneurysm,Hemorrhage,True
DA_d2_heldout200b,DA,702,diagnosisarena__000702,Strangulated sciatic hernia with intestinal perforation,Strangulated hernia,11,2,1,3,5,1,1,False,False,False,False,Sciatic hernia,Incercerated hernia,True
DA_d2_heldout200b,DA,703,diagnosisarena__000703,Extrapyramidal syndromes of chronic kidney disease and dialysis (EPS-CKDD),Leigh syndrome,8,0,0,0,0,0,0,False,False,False,False,Mitochondrial disease,Mitochondrial disease,False
DA_d2_heldout200b,DA,705,diagnosisarena__000705,Listeria monocytogenes ST87 bacteremia in pregnancy,Listeriosis,4,3,1,4,8,1,1,False,False,False,False,Listeriosis,Listeriosis,False
DA_d2_heldout200b,DA,706,diagnosisarena__000706,Non-traumatic acute bilateral compartment syndrome with rhabdomyolysis,Compartment Syndrome,11,0,0,0,0,0,0,False,False,False,False,Compartment Syndrome,Compartment Syndrome,False
DA_d2_heldout200b,DA,707,diagnosisarena__000707,Diffuse panbronchiolitis (DPB),Churg-Strauss syndrome,10,0,0,0,0,0,0,False,False,False,False,Churg-Strauss syndrome,Churg-Strauss syndrome,False
DA_d2_heldout200b,DA,709,diagnosisarena__000709,Disseminated Tuberculosis with Hemophagocytic Lymphohistiocytosis (TB-HLH),Hemophagocytic lymphohistiocytosis,9,4,2,6,11,2,3,False,False,True,False,Tuberculosis,Tuberculosis,False
DA_d2_heldout200b,DA,710,diagnosisarena__000710,Atypical popliteal cyst,Baker's cyst,5,0,0,0,0,0,0,False,False,False,False,Baker's cyst,Baker's cyst,False
DA_d2_heldout200b,DA,713,diagnosisarena__000713,Near-fatal asthma with type II respiratory failure and respiratory acidosis,Asthma,9,5,1,4,22,2,2,False,False,True,False,Asthma,Status Asthmaticus,True
DA_d2_heldout200b,DA,714,diagnosisarena__000714,Vibrio vulnificus sepsis,Vibrio vulnificus infection,10,0,0,0,0,0,0,False,False,False,False,Sepsis,Sepsis,False
DA_d2_heldout200b,DA,715,diagnosisarena__000715,Burkholderia cenocepacia-associated paranasal sinusitis,Cystic Fibrosis,6,0,0,0,0,0,0,False,False,False,False,Cystic Fibrosis,Cystic Fibrosis,False
DA_d2_heldout200b,DA,718,diagnosisarena__000718,Sintilimab-induced myocarditis,Myocarditis,9,0,0,0,0,0,0,False,False,False,False,Myocarditis,Myocarditis,False
