arm,replicate,case_id,tree_hash,status,coverage,l1_parent_coverage,gold_l2_coverage,clean_parent_coverage,gold_hint_recall,b_mapping_recall,b_mapping_recall_conditional,generator_retention,gap_gain,duplicate_rate,leaf_burden,llm_calls,generation_llm_calls,generation_model_calls,generation_cache_hits,retrieval_calls,mapping_calls,downstream_llm_calls,oracle_capability_llm_calls,production_e2e_llm_calls,oracle_top1,oracle_top2,oracle_rr,oracle_parent_f4_local_top1,oracle_parent_f4_local_top2,oracle_parent_f4_local_rr,actual_top1,actual_top2,actual_rr,added_leaves,added_specific_rate,added_specific_count,added_duplicate_rate,added_duplicate_count,added_parent_invalid_rate,added_parent_invalid_count,gold_added_yield,gold_added_count,within_parent_duplicate_count,cross_parent_duplicate_count,filter_rejections,budget_rejections,trigger_rate,triggered_parents,topology_loss,c_success_preservation,semantic_gate_rejections,parent_gate_rejections,gate_llm_calls,raw_proposal_count,final_tree_semantic_duplicate_count,final_tree_semantic_duplicate_rate,actual_top1,actual_top2,actual_rr,oracle_parent_f4_local_top1,oracle_parent_f4_local_top2,oracle_parent_f4_local_rr,oracle_capability_model_calls,production_e2e_model_calls
ALL_B_b1_PG_SD,1,mxh075,4c77db5916cd3d62f886ae82e8341edec3b2f309b744db2a1812b92953b742a3,unique,1.0,1.0,True,1.0,,,,,False,0.05,4.0,11,11,0,0,0,0,9,3,6,True,True,1.0,True,True,1.0,False,True,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0.0,True,0,0,0,0,0,0.0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_PG_SD,2,mb11_pancoast,6187016afe096f4fa8e927281f0664466e099a51a71728b5dd87ff621255558d,unique,1.0,1.0,True,1.0,,,,,False,0.0625,4.0,12,12,0,0,0,0,10,5,5,True,True,1.0,True,True,1.0,False,True,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,6,0,1.0,4,0.0,True,0,0,0,0,0,0.0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_PG_SD,2,mb34_leukemoid,3774c2b4f90e5a24caaaf3dd634a80406c4355eee1e00f5e0a17e0f15a63580f,absent,1.0,1.0,False,1.0,,,,,False,0.0,3.8333333333333335,15,15,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.6666666666666666,4,0.0,,0,0,0,0,0,0.0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_PG_SD,2,mb55_glucagonoma,ccc957b64d2aaad7b0f925cff8910397df1398115550bda066fce53c688bac04,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,13,13,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,True,True,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,1.0,5,0.0,True,0,0,0,0,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_PG_SD,2,mb57_kartagener,04defdfbf10076c78a9ac0baa2da889e7c41a4440710b1fe21dddbfa0677f4ee,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.15,4.0,15,15,0,0,0,0,14,8,6,True,True,1.0,True,True,1.0,True,True,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,1,0,1.0,5,0.0,True,0,1,2,1,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_PG_SD,2,mb65_cml,f89920f7dbf9f8cdeed2bd0867ec89038f34f3695573f7584067622b502b2fc7,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.2,4.0,17,17,0,0,0,0,18,12,6,True,True,1.0,True,True,1.0,False,False,0.25,1,1.0,1,0.0,0,1.0,1,0.0,0,0,4,6,0,1.0,5,0.0,,0,0,2,1,0,0.0,False,False,0.25,True,True,1.0,0,0
ALL_B_b1_PG_SD,2,mb66_peliosis,8997b83d60a531ff5ee66c7a914534f82b0622656fa2d05b8553bc050d7968cf,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,15,15,0,0,0,0,10,4,6,False,True,0.5,False,True,0.5,False,False,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,3,0,1.0,5,0.0,,0,0,0,0,0,0.0,False,False,0.2,False,True,0.5,0,0
ALL_B_b1_PG_SD,2,mb77_hyperpara,ec14abacfc9b028d93163c008f0f551c17da7b5f14dc01045782fa0f3563df9b,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,17,17,0,0,0,0,9,3,6,True,True,1.0,True,True,1.0,False,True,0.5,1,0.0,0,1.0,1,0.0,0,0.0,0,0,0,0,0,1.0,5,0.0,True,0,0,2,1,0,0.0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_PG_SD,2,mb82_adhesions,f6f9e48ec3feed339a577c19c8c9f95ec33298009b0646b512371ac3ec0a8e2d,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.2,17,17,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,False,False,0.0,1,1.0,1,0.0,0,1.0,1,0.0,0,0,0,4,0,1.0,5,0.0,,0,3,2,4,0,0.0,False,False,0.0,True,True,1.0,0,0
ALL_B_b1_PG_SD,2,mb83_foreignbody,b11de081f53e7ed28b0a7573b7fe67bf135f405bba0031da7c4b704ccd216d50,unique,1.0,1.0,True,1.0,,,,,False,0.0,3.75,12,12,0,0,0,0,9,4,5,True,True,1.0,True,True,1.0,False,True,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1.0,4,0.0,True,0,0,0,0,0,0.0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_PG_SD,2,mxh011,655bfdc0eb060da4c5f119dfb731e7c5e5afbbc3999feb0884deb77ba43d7bbe,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.047619047619047616,4.2,14,14,0,0,0,0,15,9,6,True,True,1.0,True,True,1.0,True,True,1.0,1,1.0,1,1.0,1,0.0,0,0.0,0,0,1,0,0,1.0,5,0.0,True,0,0,2,1,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_PG_SD,2,mxh014,84b3e38760acda59420d10c3944d0c02a092b567ffeb0430f0f61b31d88222b2,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.2,14,14,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,True,True,1.0,1,1.0,1,0.0,0,0.0,0,1.0,1,0,0,1,0,1.0,5,0.0,,1,0,2,2,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_PG_SD,2,mxh036,3f9f99e1199f9cb5a55f9070f474ccf8dc751ab2758846485402f4723d3d3b59,unique,1.0,1.0,True,1.0,,,,,False,0.05263157894736842,3.8,15,15,0,0,0,0,12,6,6,True,True,1.0,True,True,1.0,True,True,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,4,0,1.0,5,0.0,True,0,0,0,0,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_PG_SD,2,mxh045,59631833633f40452f56151d1821453f581a2321828e992301280551d794863b,absent,1.0,1.0,False,1.0,,,,,False,0.0,3.4,14,14,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,3,0,1.0,5,0.0,,0,0,0,0,0,0.0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_PG_SD,2,mxh046,a1abf7de3351a3d39bc671eb76915dc94e9c88200f547bdfa327fcd436f3c84b,unique,1.0,1.0,True,1.0,,,,,False,0.07142857142857142,3.5,11,11,0,0,0,0,9,4,5,True,True,1.0,True,True,1.0,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,1.0,4,0.0,,0,0,0,0,0,0.0,False,False,0.0,True,True,1.0,0,0
ALL_B_b1_PG_SD,2,mxh055,234148e0d2d60ae35180d7ebe4117064ea1884297fc89dad62cadbbab319bb13,unique,1.0,1.0,True,1.0,,,,,False,0.05555555555555555,3.6,10,10,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,False,True,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,1.0,5,0.0,True,0,0,0,0,0,0.0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_PG_SD,2,mxh068,935a80585831354bbc8d82a63d0442a46e6080b09db578f3e6e0f6fc21f647ff,absent,1.0,1.0,False,1.0,,,,,False,0.0,4.0,17,17,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,1.0,5,0.0,,0,0,0,0,0,0.0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_PG_SD,2,mxh075,ac60574baa98d7a6a060cd5b0e5fbb54f6a75f8452f2affc144ad077f9ccbe37,unique,1.0,1.0,True,1.0,,,,,False,0.05,4.0,12,12,0,0,0,0,9,3,6,False,True,0.5,False,True,0.5,False,False,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.2,1,0.0,,0,0,0,0,0,0.0,False,False,0.3333333333333333,False,True,0.5,0,0
ALL_B_b1_PG_SD,3,mb11_pancoast,6d4056fd3e07cd1ccd7e615422d91e3bd081936af48920e955fca2c9bc228022,unique,1.0,1.0,True,1.0,,,,,False,0.0625,4.0,12,12,0,0,0,0,10,5,5,True,True,1.0,True,True,1.0,False,True,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1,0,1.0,4,0.0,True,0,0,0,0,0,0.0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_PG_SD,3,mb34_leukemoid,64626c4893dfa52cd7b3b9fdc242a8b690c435045e4a3c875390580526385a42,absent,1.0,1.0,False,1.0,,,,,False,0.0,4.0,15,15,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.8333333333333334,5,0.0,,0,0,0,0,0,0.0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_PG_SD,3,mb55_glucagonoma,a9fea78b3282638cb2f86fa60c1177c4b0a35ff3370b198e14cf9bac331ba988,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,12,12,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,True,True,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,2,0,1.0,5,0.0,True,0,0,0,0,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_PG_SD,3,mb57_kartagener,2276045c51921fa9bcac376b34a9ec6132f0b7cb9e897fc83857fffe336055a3,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.10526315789473684,3.8,15,15,0,0,0,0,14,8,6,True,True,1.0,True,True,1.0,True,True,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,1,0,0.8,4,0.0,True,0,1,2,1,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_PG_SD,3,mb65_cml,379c6b696c85d13fa8e04f7d3b0cd07a3d4c50809bad3cd79b8f6e67bf93a2c8,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.21052631578947367,3.8,15,15,0,0,0,0,19,13,6,True,True,1.0,True,True,1.0,False,False,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0,4,5,0,1.0,5,0.0,,0,0,0,0,0,0.0,False,False,0.25,True,True,1.0,0,0
ALL_B_b1_PG_SD,3,mb66_peliosis,f7cd95fd227bb4cf94925837079a62e30da9336f8b9522175fed68edb896a4a6,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,14,14,0,0,0,0,3,3,0,False,True,0.5,False,True,0.5,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,4,0,1.0,5,0.0,,0,0,0,0,0,0.0,False,False,0.0,False,True,0.5,0,0
ALL_B_b1_PG_SD,3,mb77_hyperpara,a26e8860f66a0f84d0c09628c5d5fae4fd319d4697869ae51b2a9d20242d3eb6,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,17,17,0,0,0,0,11,5,6,True,True,1.0,True,True,1.0,True,True,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1.0,5,0.0,True,1,0,2,1,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_PG_SD,3,mb82_adhesions,23d57ad66441b1043567ddaac4b7296931e8f2d8a8d24ff7685c1fb6c861dcda,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.2,17,17,0,0,0,0,9,3,6,False,True,0.5,False,True,0.5,False,False,0.0,1,1.0,1,1.0,1,0.0,0,0.0,0,0,0,1,0,1.0,5,0.0,,1,3,2,5,0,0.0,False,False,0.0,False,True,0.5,0,0
ALL_B_b1_PG_SD,3,mb83_foreignbody,b9cebb12c70aabf00044884389b71bfa4138a8dea1ba2325b42b52d55cd7a352,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,12,12,0,0,0,0,9,4,5,True,True,1.0,True,True,1.0,False,True,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1.0,4,0.0,True,0,0,0,0,0,0.0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_PG_SD,3,mxh011,5c20fb7342390eb58489ba311618f66ea17c07b8a6475bbc6d0651c2bac89004,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.047619047619047616,4.2,14,14,0,0,0,0,12,6,6,True,True,1.0,True,True,1.0,True,True,1.0,1,1.0,1,1.0,1,0.0,0,0.0,0,0,1,0,0,1.0,5,0.0,True,0,0,2,1,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_PG_SD,3,mxh014,c9d8eb8f81671c1c839589abff00d1ee4d8c0e98cea0b2a952713437cb2e4ae7,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.2,16,16,0,0,0,0,12,6,6,True,True,1.0,True,True,1.0,True,True,1.0,1,1.0,1,0.0,0,0.0,0,1.0,1,0,0,0,0,1.0,5,0.0,,0,0,2,1,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_PG_SD,3,mxh036,2cef84a094076c03216f7724d9378a304f384fbeeb9a615f93112841cb6d5682,unique,1.0,1.0,True,1.0,,,,,False,0.0,3.6,15,15,0,0,0,0,11,5,6,True,True,1.0,True,True,1.0,True,True,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,4,0,1.0,5,0.0,True,0,0,0,0,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_PG_SD,3,mxh045,f904ab79c69abe187a386a20c6b3b4de95e72a1b6a7895bed4d5e94f71a98ed3,absent,1.0,1.0,False,1.0,,,,,False,0.0,3.6,15,15,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,6,0,1.0,5,0.0,,0,0,0,0,0,0.0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_PG_SD,3,mxh046,da0715aeedce5b2e997b60b1da3ee7f9f6a11309931e7aeb3ffbdd7ca478cb34,unique,1.0,1.0,True,1.0,,,,,False,0.2,3.75,12,12,0,0,0,0,9,4,5,False,True,0.5,False,True,0.5,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,6,0,1.0,4,0.0,,0,0,0,0,0,0.0,False,False,0.0,False,True,0.5,0,0
ALL_B_b1_PG_SD,3,mxh055,46f68951b4f42ab4623f9ba63eeebdd634417a3da8a68d3e037fe7765acaf2ef,unique,1.0,1.0,True,1.0,,,,,False,0.058823529411764705,3.4,13,13,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,False,True,0.5,1,1.0,1,1.0,1,0.0,0,0.0,0,0,1,0,0,1.0,5,0.0,True,0,0,2,1,0,0.0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_PG_SD,3,mxh068,0e3a710d53a8b360905b3faccc47f39c8d07b6214d460c0baab391a8e10a8df8,absent,1.0,1.0,False,1.0,,,,,False,0.0,4.0,15,15,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,3,0,1.0,5,0.0,,0,0,0,0,0,0.0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_PG_SD,3,mxh075,b5079063fd0ef2b1a60ef5ffae17d5d68e8a80787730768e6ead09db603dd91f,unique,1.0,1.0,True,1.0,,,,,False,0.05,4.0,12,12,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,False,False,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,1.0,5,0.0,,0,0,0,0,0,0.0,False,False,0.3333333333333333,True,True,1.0,0,0
ALL_B_b1_SD,1,mb11_pancoast,1f1548f1523db528b40ccb4a8c28a90360ed97c642562a1edce3c99e76684029,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,12,12,0,0,0,0,9,4,5,True,True,1.0,True,True,1.0,True,True,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,6,0,1.0,4,0.0,True,0,0,0,0,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_SD,1,mb34_leukemoid,4bc8712479e0abbadb1736e6460c31378e8520a7c98b9584532f52791b0d0836,absent,1.0,1.0,False,1.0,,,,,False,0.038461538461538464,4.333333333333333,19,19,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,2,1.0,2,0.5,1,1.0,2,0.0,0,0,1,3,0,1.0,6,0.0,,2,0,1,4,0,0.0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_SD,1,mb55_glucagonoma,2cc2ef5124fe60684a8cd28f4e2f4ed885ea847bf8b6a47019627621da108f88,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,11,11,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,True,True,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,1.0,5,0.0,True,0,0,0,0,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_SD,1,mb57_kartagener,a13412bc48d93500f6c3cab9dd8fd84daabfcbc572899f0e102b3a1218bd8c9a,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.19047619047619047,4.2,14,14,0,0,0,0,18,12,6,True,True,1.0,True,True,1.0,True,True,1.0,1,1.0,1,1.0,1,1.0,1,0.0,0,0,4,1,0,0.8,4,0.0,True,0,0,1,1,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_SD,1,mb65_cml,316fc6b7342a93b2208b8d46093d9cbeede7e739ba0c24be0bdf596becee8b45,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.21052631578947367,3.8,15,15,0,0,0,0,19,13,6,True,True,1.0,True,True,1.0,False,False,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0,4,0,0,1.0,5,0.0,,0,0,0,0,0,0.0,False,False,0.25,True,True,1.0,0,0
ALL_B_b1_SD,1,mb66_peliosis,fb65d1c51f91ec728a546776a13bee8792f97947f629ee36d2cea10d418c41d5,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,15,15,0,0,0,0,4,4,0,False,True,0.5,False,True,0.5,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,5,0,1.0,5,0.0,,0,0,0,0,0,0.0,False,False,0.0,False,True,0.5,0,0
ALL_B_b1_SD,1,mb77_hyperpara,33db5aeb01f441dcd41c0d142b1f6472f2b1e79ed9a124a4c12e870c59d69483,unique,1.0,1.0,True,1.0,,,,,False,0.047619047619047616,4.2,16,16,0,0,0,0,9,3,6,True,True,1.0,True,True,1.0,True,True,1.0,1,0.0,0,1.0,1,0.0,0,0.0,0,0,1,1,0,1.0,5,0.0,True,0,0,1,1,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_SD,1,mb82_adhesions,ee4ac5fb68c2ccd1a82c6f2edbaf8c0ddea6d66344cc01b0e32bd353cc3ca174,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.4,16,16,0,0,0,0,11,5,6,False,True,0.5,False,True,0.5,False,False,0.0,2,1.0,2,1.0,2,0.5,1,0.0,0,0,0,1,0,1.0,5,0.0,,4,0,1,7,0,0.0,False,False,0.0,False,True,0.5,0,0
ALL_B_b1_SD,1,mb83_foreignbody,ef33efa9080b2097374d5b5ec443522417b20c270652134ec3598800406b9049,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,12,12,0,0,0,0,11,6,5,True,True,1.0,True,True,1.0,False,True,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1.0,4,0.0,True,0,0,0,0,0,0.0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_SD,1,mxh011,372ef55ade8f97ff42bdb614ec8eacd7c99d1a33244125b058cf7e8133c422bb,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.045454545454545456,4.4,16,16,0,0,0,0,14,8,6,True,True,1.0,True,True,1.0,True,True,1.0,2,1.0,2,0.5,1,0.0,0,0.0,0,0,1,3,0,1.0,5,0.0,True,3,0,1,5,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_SD,1,mxh014,f8c23e5045add7ed19143af7fdf11f309729703914d4fd519012d34af1ec0b24,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.2,13,13,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,True,True,1.0,1,1.0,1,0.0,0,0.0,0,1.0,1,0,0,0,0,1.0,5,0.0,,0,0,1,1,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_SD,1,mxh036,c8d53df17db6383f0532d0727978ce50b4b728904fd7fe1d0471ffdcf9d9f554,unique,1.0,1.0,True,1.0,,,,,False,0.05263157894736842,3.8,15,15,0,0,0,0,11,5,6,True,True,1.0,True,True,1.0,True,True,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,6,0,1.0,5,0.0,True,0,0,0,0,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_SD,1,mxh045,e17ae23f9ff6e365cfddb8985f151b0c9f4754142647fa7503f1165abe9aee28,absent,1.0,1.0,False,1.0,,,,,False,0.0,3.6,15,15,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,6,0,1.0,5,0.0,,0,0,0,0,0,0.0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_SD,1,mxh046,a0c4c423fc2cb763928435540c0d551155263819ec91e376e4c2df5da6aedc40,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.0,3.25,10,10,0,0,0,0,13,8,5,True,True,1.0,True,True,1.0,True,True,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,2,0,1.0,4,0.0,True,0,0,0,0,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_SD,1,mxh055,d860837b201be5facaa0c3c9f5abb3a8c28b0c3c6a5c4de614a8ea856009ceed,unique,1.0,1.0,True,1.0,,,,,False,0.0625,3.2,11,11,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,False,True,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,1.0,5,0.0,True,0,0,0,0,0,0.0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_SD,1,mxh068,6be6f27ff006e6c74f7771e2641568a1765b8422bd111f681fc64bbd7f560dc2,absent,1.0,1.0,False,1.0,,,,,False,0.0,4.0,14,14,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,2,0,1.0,5,0.0,,0,0,0,0,0,0.0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_SD,1,mxh075,4c77db5916cd3d62f886ae82e8341edec3b2f309b744db2a1812b92953b742a3,unique,1.0,1.0,True,1.0,,,,,False,0.05,4.0,11,11,0,0,0,0,9,3,6,True,True,1.0,True,True,1.0,False,True,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0.0,True,0,0,0,0,0,0.0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_SD,2,mb11_pancoast,6187016afe096f4fa8e927281f0664466e099a51a71728b5dd87ff621255558d,unique,1.0,1.0,True,1.0,,,,,False,0.0625,4.0,12,12,0,0,0,0,10,5,5,True,True,1.0,True,True,1.0,False,True,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,6,0,1.0,4,0.0,True,0,0,0,0,0,0.0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_SD,2,mb34_leukemoid,3774c2b4f90e5a24caaaf3dd634a80406c4355eee1e00f5e0a17e0f15a63580f,absent,1.0,1.0,False,1.0,,,,,False,0.0,3.8333333333333335,15,15,0,0,0,0,0,0,0,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.6666666666666666,4,0.0,,0,0,0,0,0,0.0,False,False,0.0,False,False,0.0,0,0
ALL_B_b1_SD,2,mb55_glucagonoma,ccc957b64d2aaad7b0f925cff8910397df1398115550bda066fce53c688bac04,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,13,13,0,0,0,0,10,4,6,True,True,1.0,True,True,1.0,True,True,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,1.0,5,0.0,True,0,0,0,0,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_SD,2,mb57_kartagener,c0bb007e5267f23dc5877084779355b4c65bd2552c6dc2903f77e92c2d0fc9c9,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.14285714285714285,4.2,14,14,0,0,0,0,14,8,6,True,True,1.0,True,True,1.0,True,True,1.0,1,1.0,1,1.0,1,1.0,1,0.0,0,0,3,1,0,1.0,5,0.0,True,0,0,1,1,0,0.0,True,True,1.0,True,True,1.0,0,0
ALL_B_b1_SD,2,mb65_cml,f89920f7dbf9f8cdeed2bd0867ec89038f34f3695573f7584067622b502b2fc7,duplicated_across_l1,1.0,1.0,True,1.0,,,,,False,0.2,4.0,16,16,0,0,0,0,18,12,6,True,True,1.0,True,True,1.0,False,False,0.25,1,1.0,1,0.0,0,1.0,1,0.0,0,0,4,6,0,1.0,5,0.0,,0,0,1,1,0,0.0,False,False,0.25,True,True,1.0,0,0
ALL_B_b1_SD,2,mb66_peliosis,8997b83d60a531ff5ee66c7a914534f82b0622656fa2d05b8553bc050d7968cf,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,15,15,0,0,0,0,10,4,6,False,True,0.5,False,True,0.5,False,False,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,3,0,1.0,5,0.0,,0,0,0,0,0,0.0,False,False,0.2,False,True,0.5,0,0
ALL_B_b1_SD,2,mb77_hyperpara,ec14abacfc9b028d93163c008f0f551c17da7b5f14dc01045782fa0f3563df9b,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.0,16,16,0,0,0,0,9,3,6,True,True,1.0,True,True,1.0,False,True,0.5,1,0.0,0,1.0,1,0.0,0,0.0,0,0,0,0,0,1.0,5,0.0,True,0,0,1,1,0,0.0,False,True,0.5,True,True,1.0,0,0
ALL_B_b1_SD,2,mb82_adhesions,237ecb7e1468c2ba7f415cb18651ac83480f7039864bcc3eeb9ff301cf286318,unique,1.0,1.0,True,1.0,,,,,False,0.0,4.6,16,16,0,0,0,0,11,5,6,True,True,1.0,True,True,1.0,False,False,0.0,3,1.0,3,0.3333333333333333,1,1.0,3,0.0,0,0,0,4,0,1.0,5,0.0,,1,0,1,4,0,0.0,False,False,0.0,True,True,1.0,0,0
