case_key,slice_id,family,source_id,arm,success,gold_exposure_hit,gold_top1,candidate_n,champion_label,runner_up_label,margin,pool_sha256,cache_hit,error
DA_d2_seq100/181,DA_d2_seq100,DA,181,collapse_obligation_ledger,True,False,False,10,Targetoid hemosiderotic hemangioma,Hobnail hemangioma,high,ef9a6d75dbfa82cacabae279de7e37780bfca430c06c0847f111b367cc33e9a1,False,
DA_d2_seq100/181,DA_d2_seq100,DA,181,pairwise_tournament,True,False,False,10,Targetoid hemosiderotic hemangioma,Hobnail hemangioma,high,ef9a6d75dbfa82cacabae279de7e37780bfca430c06c0847f111b367cc33e9a1,False,
DA_d2_seq100/183,DA_d2_seq100,DA,183,evidence_count_control,True,False,False,10,Glioma,Glioblastoma,low,f02af14b2f6a6163253e35cda0346e6a98ea2cf536c6100c4428f5237a10d22f,False,
DA_d2_seq100/183,DA_d2_seq100,DA,183,e7_contrast,True,False,False,10,IDH-mutant Astrocytoma,Glioma,high,f02af14b2f6a6163253e35cda0346e6a98ea2cf536c6100c4428f5237a10d22f,True,
DA_d2_seq100/183,DA_d2_seq100,DA,183,forest_evidence_integrator,True,False,False,10,IDH-mutant Astrocytoma,Glioma,high,f02af14b2f6a6163253e35cda0346e6a98ea2cf536c6100c4428f5237a10d22f,False,
DA_d2_seq100/183,DA_d2_seq100,DA,183,collapse_obligation_ledger,True,False,False,10,IDH-mutant Astrocytoma,Glioma,high,f02af14b2f6a6163253e35cda0346e6a98ea2cf536c6100c4428f5237a10d22f,False,
DA_d2_seq100/183,DA_d2_seq100,DA,183,pairwise_tournament,True,False,False,10,IDH-mutant Astrocytoma,Glioma,high,f02af14b2f6a6163253e35cda0346e6a98ea2cf536c6100c4428f5237a10d22f,False,
DA_d2_seq100/186,DA_d2_seq100,DA,186,evidence_count_control,True,False,False,8,Pseudoxanthoma elasticum,GGCX deficiency,low,379df31cf13bb0e034b8a949b29cc87eee2f4e30f6deea7d03e08c2912885360,False,
DA_d2_seq100/186,DA_d2_seq100,DA,186,e7_contrast,True,False,False,8,Pseudoxanthoma elasticum-like disorder with multiple coagulation factor deficiency,GGCX deficiency,high,379df31cf13bb0e034b8a949b29cc87eee2f4e30f6deea7d03e08c2912885360,True,
DA_d2_seq100/186,DA_d2_seq100,DA,186,forest_evidence_integrator,True,False,False,8,Pseudoxanthoma elasticum-like disorder with multiple coagulation factor deficiency,GGCX deficiency,high,379df31cf13bb0e034b8a949b29cc87eee2f4e30f6deea7d03e08c2912885360,False,
DA_d2_seq100/186,DA_d2_seq100,DA,186,collapse_obligation_ledger,True,False,False,8,Pseudoxanthoma elasticum-like disorder with multiple coagulation factor deficiency,GGCX deficiency,medium,379df31cf13bb0e034b8a949b29cc87eee2f4e30f6deea7d03e08c2912885360,False,
DA_d2_seq100/186,DA_d2_seq100,DA,186,pairwise_tournament,True,False,False,8,GGCX deficiency,Pseudoxanthoma elasticum-like disorder with multiple coagulation factor deficiency,high,379df31cf13bb0e034b8a949b29cc87eee2f4e30f6deea7d03e08c2912885360,False,
DA_d2_seq100/187,DA_d2_seq100,DA,187,evidence_count_control,True,False,False,10,Erdheim-Chester Disease,Langerhans cell histiocytosis,low,cc48c1f069004f0c9703654ccf0596ae7ccb5a4381899b8f5cbfa02a65021974,False,
DA_d2_seq100/187,DA_d2_seq100,DA,187,e7_contrast,True,False,False,10,Erdheim-Chester Disease,Adult-Onset Multisystem Histiocytosis,high,cc48c1f069004f0c9703654ccf0596ae7ccb5a4381899b8f5cbfa02a65021974,True,
DA_d2_seq100/187,DA_d2_seq100,DA,187,forest_evidence_integrator,True,False,False,10,Erdheim-Chester Disease,Necrobiotic Xanthogranuloma,high,cc48c1f069004f0c9703654ccf0596ae7ccb5a4381899b8f5cbfa02a65021974,False,
DA_d2_seq100/187,DA_d2_seq100,DA,187,collapse_obligation_ledger,True,False,False,10,Erdheim-Chester Disease,Necrobiotic Xanthogranuloma,high,cc48c1f069004f0c9703654ccf0596ae7ccb5a4381899b8f5cbfa02a65021974,False,
DA_d2_seq100/187,DA_d2_seq100,DA,187,pairwise_tournament,True,False,False,10,Erdheim-Chester Disease,Adult-Onset Multisystem Histiocytosis,high,cc48c1f069004f0c9703654ccf0596ae7ccb5a4381899b8f5cbfa02a65021974,False,
DA_d2_seq100/190,DA_d2_seq100,DA,190,evidence_count_control,True,False,False,10,Frontal sinus mucocele,Frontal sinusitis,low,f6edb27ba40def4eb58797d7889561fa6865da17da875115805e1c862cf21df3,False,
DA_d2_seq100/190,DA_d2_seq100,DA,190,e7_contrast,True,False,False,10,Frontal sinus mucocele,Chronic frontal sinusitis,high,f6edb27ba40def4eb58797d7889561fa6865da17da875115805e1c862cf21df3,True,
DA_d2_seq100/190,DA_d2_seq100,DA,190,forest_evidence_integrator,True,False,False,10,Frontal sinus mucocele,Frontal sinusitis,high,f6edb27ba40def4eb58797d7889561fa6865da17da875115805e1c862cf21df3,False,
DA_d2_seq100/190,DA_d2_seq100,DA,190,collapse_obligation_ledger,True,False,False,10,Frontal sinus mucocele,Frontal sinusitis,high,f6edb27ba40def4eb58797d7889561fa6865da17da875115805e1c862cf21df3,False,
DA_d2_seq100/190,DA_d2_seq100,DA,190,pairwise_tournament,True,False,False,10,Frontal sinus mucocele,Frontal sinusitis,high,f6edb27ba40def4eb58797d7889561fa6865da17da875115805e1c862cf21df3,False,
DA_d2_seq100/194,DA_d2_seq100,DA,194,evidence_count_control,True,False,False,9,Lamellar macular hole,Myopic choroidal neovascularization,low,23e9fae95922414ae1d053fdf71bce58f14f13ea0b2ec89e1293646a220d5f50,False,
DA_d2_seq100/194,DA_d2_seq100,DA,194,e7_contrast,True,False,False,9,Emulsified silicone oil syndrome,Silicone oil retinopathy,medium,23e9fae95922414ae1d053fdf71bce58f14f13ea0b2ec89e1293646a220d5f50,True,
DA_d2_seq100/194,DA_d2_seq100,DA,194,forest_evidence_integrator,True,False,False,9,Emulsified silicone oil syndrome,Silicone oil retinopathy,high,23e9fae95922414ae1d053fdf71bce58f14f13ea0b2ec89e1293646a220d5f50,False,
DA_d2_seq100/194,DA_d2_seq100,DA,194,collapse_obligation_ledger,True,False,False,9,Emulsified silicone oil syndrome,Silicone oil retinopathy,high,23e9fae95922414ae1d053fdf71bce58f14f13ea0b2ec89e1293646a220d5f50,False,
DA_d2_seq100/194,DA_d2_seq100,DA,194,pairwise_tournament,True,False,False,9,Emulsified silicone oil syndrome,Silicone oil retinopathy,high,23e9fae95922414ae1d053fdf71bce58f14f13ea0b2ec89e1293646a220d5f50,False,
DA_d2_seq100/202,DA_d2_seq100,DA,202,evidence_count_control,True,False,False,10,Lymphoma,Sarcoma,low,c3c17d35692da82238e2cfb158bd42ad96fceb4292817da92763a8f9fdba85ad,False,
DA_d2_seq100/202,DA_d2_seq100,DA,202,e7_contrast,True,False,False,10,Mesenteric Lymphoma,Lymphoma,high,c3c17d35692da82238e2cfb158bd42ad96fceb4292817da92763a8f9fdba85ad,True,
DA_d2_seq100/202,DA_d2_seq100,DA,202,forest_evidence_integrator,True,False,False,10,Lymphoma,Mesenteric Lymphoma,high,c3c17d35692da82238e2cfb158bd42ad96fceb4292817da92763a8f9fdba85ad,False,
DA_d2_seq100/202,DA_d2_seq100,DA,202,collapse_obligation_ledger,True,False,False,10,Mesenteric Lymphoma,Lymphoma,high,c3c17d35692da82238e2cfb158bd42ad96fceb4292817da92763a8f9fdba85ad,False,
DA_d2_seq100/202,DA_d2_seq100,DA,202,pairwise_tournament,True,False,False,10,Lymphoma,Mesenteric Lymphoma,high,c3c17d35692da82238e2cfb158bd42ad96fceb4292817da92763a8f9fdba85ad,False,
DA_d2_seq100/205,DA_d2_seq100,DA,205,evidence_count_control,True,False,False,10,Cutaneous Vasculitis,Erythema Induratum,low,28e53d6a371efe84a3679b41e54038ae6d71eb846090117a09a703ea68b75737,False,
DA_d2_seq100/205,DA_d2_seq100,DA,205,e7_contrast,True,False,False,10,Microscopic Polyangiitis (MPA),Wegener's Granulomatosis,high,28e53d6a371efe84a3679b41e54038ae6d71eb846090117a09a703ea68b75737,True,
DA_d2_seq100/205,DA_d2_seq100,DA,205,forest_evidence_integrator,True,False,False,10,Microscopic Polyangiitis (MPA),Wegener's Granulomatosis,high,28e53d6a371efe84a3679b41e54038ae6d71eb846090117a09a703ea68b75737,False,
DA_d2_seq100/205,DA_d2_seq100,DA,205,collapse_obligation_ledger,True,False,False,10,Microscopic polyangiitis,Microscopic Polyangiitis (MPA),high,28e53d6a371efe84a3679b41e54038ae6d71eb846090117a09a703ea68b75737,False,
DA_d2_seq100/205,DA_d2_seq100,DA,205,pairwise_tournament,True,False,False,10,Microscopic Polyangiitis (MPA),Wegener's Granulomatosis,high,28e53d6a371efe84a3679b41e54038ae6d71eb846090117a09a703ea68b75737,False,
DA_d2_seq100/21,DA_d2_seq100,DA,21,evidence_count_control,True,False,False,10,Central Retinal Artery Occlusion,Compressive optic neuropathy,low,0ceae8b2d8ed8988b88f7056a5cbf16a03a2cf362a87ec22f86b45cfb803dbe4,False,
DA_d2_seq100/21,DA_d2_seq100,DA,21,e7_contrast,True,False,False,10,Rhabdomyolysis-induced Purtscher-like retinopathy,Compartment syndrome,high,0ceae8b2d8ed8988b88f7056a5cbf16a03a2cf362a87ec22f86b45cfb803dbe4,True,
DA_d2_seq100/21,DA_d2_seq100,DA,21,forest_evidence_integrator,True,False,False,10,Compartment syndrome,Rhabdomyolysis-induced Purtscher-like retinopathy,high,0ceae8b2d8ed8988b88f7056a5cbf16a03a2cf362a87ec22f86b45cfb803dbe4,False,
DA_d2_seq100/21,DA_d2_seq100,DA,21,collapse_obligation_ledger,True,False,False,10,Compartment syndrome,Rhabdomyolysis-induced Purtscher-like retinopathy,high,0ceae8b2d8ed8988b88f7056a5cbf16a03a2cf362a87ec22f86b45cfb803dbe4,False,
DA_d2_seq100/21,DA_d2_seq100,DA,21,pairwise_tournament,True,False,False,10,Compartment syndrome,Compressive optic neuropathy,high,0ceae8b2d8ed8988b88f7056a5cbf16a03a2cf362a87ec22f86b45cfb803dbe4,False,
DA_d2_seq100/219,DA_d2_seq100,DA,219,evidence_count_control,True,False,False,8,Nevoid Basal Cell Carcinoma Syndrome,Infundibulocystic Basal Cell Carcinoma,low,88e07bdd544eab7c7dbe55e919f26d7b7c2dd1a921af550a075a533b53681344,False,
DA_d2_seq100/219,DA_d2_seq100,DA,219,e7_contrast,True,False,False,8,Multiple Hereditary Infundibulocystic Basal Cell Carcinomas,Infundibulocystic Basal Cell Carcinoma,high,88e07bdd544eab7c7dbe55e919f26d7b7c2dd1a921af550a075a533b53681344,True,
DA_d2_seq100/219,DA_d2_seq100,DA,219,forest_evidence_integrator,True,False,False,8,Multiple Hereditary Infundibulocystic Basal Cell Carcinomas,Gorlin Syndrome,high,88e07bdd544eab7c7dbe55e919f26d7b7c2dd1a921af550a075a533b53681344,False,
DA_d2_seq100/219,DA_d2_seq100,DA,219,collapse_obligation_ledger,True,False,False,8,Multiple Hereditary Infundibulocystic Basal Cell Carcinomas,Infundibulocystic Basal Cell Carcinoma,high,88e07bdd544eab7c7dbe55e919f26d7b7c2dd1a921af550a075a533b53681344,False,
DA_d2_seq100/219,DA_d2_seq100,DA,219,pairwise_tournament,True,False,False,8,Multiple Hereditary Infundibulocystic Basal Cell Carcinomas,Gorlin Syndrome,medium,88e07bdd544eab7c7dbe55e919f26d7b7c2dd1a921af550a075a533b53681344,False,
DA_d2_seq100/22,DA_d2_seq100,DA,22,evidence_count_control,True,False,False,8,Interstitial Lung Disease,Mixed Connective Tissue Disease,low,8a4730e5e91db0684d1253b821ade837616ccc511fdd9bdfbf6f8491641d6782,False,
DA_d2_seq100/22,DA_d2_seq100,DA,22,e7_contrast,True,False,False,8,Systemic Lupus Erythematosus,Sjögren's Syndrome,medium,8a4730e5e91db0684d1253b821ade837616ccc511fdd9bdfbf6f8491641d6782,True,
DA_d2_seq100/22,DA_d2_seq100,DA,22,forest_evidence_integrator,True,False,False,8,Systemic Lupus Erythematosus,Sjögren's Syndrome,medium,8a4730e5e91db0684d1253b821ade837616ccc511fdd9bdfbf6f8491641d6782,False,
DA_d2_seq100/22,DA_d2_seq100,DA,22,collapse_obligation_ledger,True,False,False,8,Systemic Lupus Erythematosus,Sjögren's Syndrome,medium,8a4730e5e91db0684d1253b821ade837616ccc511fdd9bdfbf6f8491641d6782,False,
DA_d2_seq100/22,DA_d2_seq100,DA,22,pairwise_tournament,True,False,False,8,Systemic Lupus Erythematosus,Antiphospholipid Syndrome,medium,8a4730e5e91db0684d1253b821ade837616ccc511fdd9bdfbf6f8491641d6782,False,
DA_d2_seq100/225,DA_d2_seq100,DA,225,evidence_count_control,True,False,False,10,Diffuse large B-cell lymphoma,Lymphomatoid granulomatosis,low,cf955d4e9c5ee6bd43bc050db52c0e6116f63f263e628e44af41523f86ad4da6,False,
DA_d2_seq100/225,DA_d2_seq100,DA,225,e7_contrast,True,False,False,10,Diffuse large B-cell lymphoma,Mantle cell lymphoma,high,cf955d4e9c5ee6bd43bc050db52c0e6116f63f263e628e44af41523f86ad4da6,True,
DA_d2_seq100/225,DA_d2_seq100,DA,225,forest_evidence_integrator,True,False,False,10,Diffuse large B-cell lymphoma,Mantle cell lymphoma,medium,cf955d4e9c5ee6bd43bc050db52c0e6116f63f263e628e44af41523f86ad4da6,False,
DA_d2_seq100/225,DA_d2_seq100,DA,225,collapse_obligation_ledger,True,False,False,10,Mantle cell lymphoma,Diffuse large B-cell lymphoma,medium,cf955d4e9c5ee6bd43bc050db52c0e6116f63f263e628e44af41523f86ad4da6,False,
DA_d2_seq100/225,DA_d2_seq100,DA,225,pairwise_tournament,True,False,False,10,Mantle cell lymphoma,Diffuse large B-cell lymphoma,high,cf955d4e9c5ee6bd43bc050db52c0e6116f63f263e628e44af41523f86ad4da6,False,
DA_d2_seq100/226,DA_d2_seq100,DA,226,evidence_count_control,True,False,False,10,Discoid Lupus Erythematosus,Cutaneous lymphoid hyperplasia,low,0a6c6f494f4af8cd803eae397395e4c5139638e9f342ad897f652c0271ff5277,False,
DA_d2_seq100/226,DA_d2_seq100,DA,226,e7_contrast,True,False,False,10,Cutaneous Pseudolymphoma,Chronic Actinic Dermatitis,medium,0a6c6f494f4af8cd803eae397395e4c5139638e9f342ad897f652c0271ff5277,True,
DA_d2_seq100/226,DA_d2_seq100,DA,226,forest_evidence_integrator,True,False,False,10,Cutaneous lymphoid hyperplasia,,high,0a6c6f494f4af8cd803eae397395e4c5139638e9f342ad897f652c0271ff5277,False,
DA_d2_seq100/226,DA_d2_seq100,DA,226,collapse_obligation_ledger,True,False,False,10,Cutaneous lymphoid hyperplasia,Cutaneous Pseudolymphoma,high,0a6c6f494f4af8cd803eae397395e4c5139638e9f342ad897f652c0271ff5277,False,
DA_d2_seq100/226,DA_d2_seq100,DA,226,pairwise_tournament,True,False,False,10,Cutaneous Pseudolymphoma,Cutaneous lymphoid hyperplasia,medium,0a6c6f494f4af8cd803eae397395e4c5139638e9f342ad897f652c0271ff5277,False,
DA_d2_seq100/229,DA_d2_seq100,DA,229,evidence_count_control,True,True,False,8,Neurosarcoidosis,Multiple Sclerosis,low,cef61f76caa4ea77e85dfea5b41e3eddac89884e51125a6243ed847cb56e196e,False,
DA_d2_seq100/229,DA_d2_seq100,DA,229,e7_contrast,True,True,True,8,Rheumatoid Meningitis,Neurosarcoidosis,high,cef61f76caa4ea77e85dfea5b41e3eddac89884e51125a6243ed847cb56e196e,True,
DA_d2_seq100/229,DA_d2_seq100,DA,229,forest_evidence_integrator,True,True,True,8,Rheumatoid Meningitis,Neurosarcoidosis,high,cef61f76caa4ea77e85dfea5b41e3eddac89884e51125a6243ed847cb56e196e,False,
DA_d2_seq100/229,DA_d2_seq100,DA,229,collapse_obligation_ledger,True,True,True,8,Rheumatoid Meningitis,Neurosarcoidosis,high,cef61f76caa4ea77e85dfea5b41e3eddac89884e51125a6243ed847cb56e196e,False,
DA_d2_seq100/229,DA_d2_seq100,DA,229,pairwise_tournament,True,True,True,8,Rheumatoid Meningitis,Neurosarcoidosis,high,cef61f76caa4ea77e85dfea5b41e3eddac89884e51125a6243ed847cb56e196e,False,
DA_d2_seq100/237,DA_d2_seq100,DA,237,evidence_count_control,True,False,False,8,Hyperhidrosis,Focal Hyperhidrosis,low,2018c017465778f2e7de933b1d022d121981a76fda5e285cfab36a89fb8dfc28,False,
DA_d2_seq100/237,DA_d2_seq100,DA,237,e7_contrast,True,False,False,8,Focal Hyperhidrosis,Primary Hyperhidrosis,medium,2018c017465778f2e7de933b1d022d121981a76fda5e285cfab36a89fb8dfc28,True,
DA_d2_seq100/237,DA_d2_seq100,DA,237,forest_evidence_integrator,True,False,False,8,Primary Hyperhidrosis,Focal Hyperhidrosis,high,2018c017465778f2e7de933b1d022d121981a76fda5e285cfab36a89fb8dfc28,False,
DA_d2_seq100/237,DA_d2_seq100,DA,237,collapse_obligation_ledger,True,False,False,8,Primary Hyperhidrosis,Localized Hyperhidrosis,high,2018c017465778f2e7de933b1d022d121981a76fda5e285cfab36a89fb8dfc28,False,
DA_d2_seq100/237,DA_d2_seq100,DA,237,pairwise_tournament,True,False,False,8,Primary Hyperhidrosis,Focal Hyperhidrosis,medium,2018c017465778f2e7de933b1d022d121981a76fda5e285cfab36a89fb8dfc28,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,evidence_count_control,True,False,False,9,Choroidal Neovascularization,Retinal Angiomatous Proliferation,low,810f50067ce683352145b126221315553f268d1247241f03da435784389c67fc,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,e7_contrast,True,False,False,9,Retinal Angiomatous Proliferation,Neovascular Age-related Macular Degeneration,high,810f50067ce683352145b126221315553f268d1247241f03da435784389c67fc,True,
DA_d2_seq100/242,DA_d2_seq100,DA,242,forest_evidence_integrator,True,False,False,9,Retinal Angiomatous Proliferation,Neovascular Age-related Macular Degeneration,high,810f50067ce683352145b126221315553f268d1247241f03da435784389c67fc,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,collapse_obligation_ledger,True,False,False,9,Retinal neovascularization,Retinal vascular proliferation,medium,810f50067ce683352145b126221315553f268d1247241f03da435784389c67fc,False,
DA_d2_seq100/242,DA_d2_seq100,DA,242,pairwise_tournament,True,False,False,9,Retinal Angiomatous Proliferation,Retinal neovascularization,high,810f50067ce683352145b126221315553f268d1247241f03da435784389c67fc,False,
DA_d2_seq100/243,DA_d2_seq100,DA,243,evidence_count_control,True,False,False,10,Erythema multiforme,Gianotti-Crosti syndrome,low,d9be78473e69945a51cf5a231912b6e30a618c6be4e7b5250ed6c761d4fa294c,False,
DA_d2_seq100/243,DA_d2_seq100,DA,243,e7_contrast,True,False,False,10,Parvovirus B19-associated erythema,Polymorphic light eruption,high,d9be78473e69945a51cf5a231912b6e30a618c6be4e7b5250ed6c761d4fa294c,True,
DA_d2_seq100/243,DA_d2_seq100,DA,243,forest_evidence_integrator,True,False,False,10,Parvovirus B19-associated erythema,Polymorphic light eruption,high,d9be78473e69945a51cf5a231912b6e30a618c6be4e7b5250ed6c761d4fa294c,False,
DA_d2_seq100/243,DA_d2_seq100,DA,243,collapse_obligation_ledger,True,False,False,10,Parvovirus B19-associated erythema,Parvovirus B19 infection,high,d9be78473e69945a51cf5a231912b6e30a618c6be4e7b5250ed6c761d4fa294c,False,
DA_d2_seq100/243,DA_d2_seq100,DA,243,pairwise_tournament,True,False,False,10,Parvovirus B19 infection,Polymorphic light eruption,high,d9be78473e69945a51cf5a231912b6e30a618c6be4e7b5250ed6c761d4fa294c,False,
DA_d2_seq100/246,DA_d2_seq100,DA,246,evidence_count_control,True,False,False,10,Angiosarcoma,Cherry Angioma,low,3157a653e8f1d66323dd3119b500c1df09f237689c8e879a0d9f08b00b8db27e,False,
DA_d2_seq100/246,DA_d2_seq100,DA,246,e7_contrast,True,False,False,10,Somatic KDR (VEGFR2) Mutation-associated Vascular Lesion,Cherry Angioma,high,3157a653e8f1d66323dd3119b500c1df09f237689c8e879a0d9f08b00b8db27e,True,
DA_d2_seq100/246,DA_d2_seq100,DA,246,forest_evidence_integrator,True,False,False,10,Somatic KDR (VEGFR2) Mutation-associated Vascular Lesion,Vascular Tumor,high,3157a653e8f1d66323dd3119b500c1df09f237689c8e879a0d9f08b00b8db27e,False,
DA_d2_seq100/246,DA_d2_seq100,DA,246,collapse_obligation_ledger,True,False,False,10,Somatic KDR (VEGFR2) Mutation-associated Vascular Lesion,Cherry Angioma,high,3157a653e8f1d66323dd3119b500c1df09f237689c8e879a0d9f08b00b8db27e,False,
DA_d2_seq100/246,DA_d2_seq100,DA,246,pairwise_tournament,True,False,False,10,Somatic KDR (VEGFR2) Mutation-associated Vascular Lesion,Cherry Angioma,high,3157a653e8f1d66323dd3119b500c1df09f237689c8e879a0d9f08b00b8db27e,False,
DA_d2_seq100/27,DA_d2_seq100,DA,27,evidence_count_control,True,False,False,10,Sweet syndrome,Neutrophilic dermatosis,low,ae34ee7f15aa2313d3d84f20e32bf3a86821988ba8b72c6f018440368f31ff9a,False,
DA_d2_seq100/27,DA_d2_seq100,DA,27,e7_contrast,True,False,False,10,Leukemia cutis,Sweet syndrome,medium,ae34ee7f15aa2313d3d84f20e32bf3a86821988ba8b72c6f018440368f31ff9a,True,
DA_d2_seq100/27,DA_d2_seq100,DA,27,forest_evidence_integrator,True,False,False,10,Leukemia cutis,,high,ae34ee7f15aa2313d3d84f20e32bf3a86821988ba8b72c6f018440368f31ff9a,False,
DA_d2_seq100/27,DA_d2_seq100,DA,27,collapse_obligation_ledger,True,False,False,10,Leukemia cutis,Leukemic cutis,low,ae34ee7f15aa2313d3d84f20e32bf3a86821988ba8b72c6f018440368f31ff9a,False,
DA_d2_seq100/27,DA_d2_seq100,DA,27,pairwise_tournament,True,False,False,10,Leukemia cutis,Leukemic cutis,high,ae34ee7f15aa2313d3d84f20e32bf3a86821988ba8b72c6f018440368f31ff9a,False,
DA_d2_seq100/28,DA_d2_seq100,DA,28,evidence_count_control,True,False,False,10,Atrial Fibrillation,Atrial flutter,low,c5b9c37842e5dce4975960ea3bbeaeb28793a8a13a8e04c3b15e813d67e899dc,False,
DA_d2_seq100/28,DA_d2_seq100,DA,28,e7_contrast,True,False,False,10,Atrial flutter,Sick sinus syndrome,high,c5b9c37842e5dce4975960ea3bbeaeb28793a8a13a8e04c3b15e813d67e899dc,True,
DA_d2_seq100/28,DA_d2_seq100,DA,28,forest_evidence_integrator,True,False,False,10,Sick sinus syndrome,Atrial flutter,medium,c5b9c37842e5dce4975960ea3bbeaeb28793a8a13a8e04c3b15e813d67e899dc,False,
DA_d2_seq100/28,DA_d2_seq100,DA,28,collapse_obligation_ledger,True,False,False,10,Atrial flutter,Heart failure with preserved ejection fraction,high,c5b9c37842e5dce4975960ea3bbeaeb28793a8a13a8e04c3b15e813d67e899dc,False,
DA_d2_seq100/28,DA_d2_seq100,DA,28,pairwise_tournament,True,False,False,10,Atrial flutter,Sick sinus syndrome,high,c5b9c37842e5dce4975960ea3bbeaeb28793a8a13a8e04c3b15e813d67e899dc,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,evidence_count_control,True,False,False,7,IgG4-related disease,Tolosa-Hunt syndrome,low,a7912d529262724ff27677e19124567ab55861cc43d027ce76572d14d8b89790,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,e7_contrast,True,False,False,7,IgG4-related disease,COVID-19-associated mucormycosis,high,a7912d529262724ff27677e19124567ab55861cc43d027ce76572d14d8b89790,True,
DA_d2_seq100/29,DA_d2_seq100,DA,29,forest_evidence_integrator,True,False,False,7,IgG4-related disease,,high,a7912d529262724ff27677e19124567ab55861cc43d027ce76572d14d8b89790,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,collapse_obligation_ledger,True,False,False,7,IgG4-related disease,Invasive fungal sinusitis,high,a7912d529262724ff27677e19124567ab55861cc43d027ce76572d14d8b89790,False,
DA_d2_seq100/29,DA_d2_seq100,DA,29,pairwise_tournament,True,False,False,7,IgG4-related disease,Invasive fungal sinusitis,high,a7912d529262724ff27677e19124567ab55861cc43d027ce76572d14d8b89790,False,
DA_d2_seq100/3,DA_d2_seq100,DA,3,evidence_count_control,True,True,False,10,Cerebral cavernous malformation,Klippel-Trenaunay syndrome,low,38fe2200f57547e91cebb64f4658e7f6215026254d8ed8176d30f3db89619c72,False,
DA_d2_seq100/3,DA_d2_seq100,DA,3,e7_contrast,True,True,False,10,Familial Cerebral Cavernous Malformation,Cerebral cavernous malformation,high,38fe2200f57547e91cebb64f4658e7f6215026254d8ed8176d30f3db89619c72,True,
DA_d2_seq100/3,DA_d2_seq100,DA,3,forest_evidence_integrator,True,True,False,10,Familial Cerebral Cavernous Malformation,Cutaneous venous malformations,high,38fe2200f57547e91cebb64f4658e7f6215026254d8ed8176d30f3db89619c72,False,
DA_d2_seq100/3,DA_d2_seq100,DA,3,collapse_obligation_ledger,True,True,False,10,Familial Cerebral Cavernous Malformation,Cerebral cavernous malformation,high,38fe2200f57547e91cebb64f4658e7f6215026254d8ed8176d30f3db89619c72,False,
DA_d2_seq100/3,DA_d2_seq100,DA,3,pairwise_tournament,True,True,False,10,Familial Cerebral Cavernous Malformation,Cerebral cavernous malformation,high,38fe2200f57547e91cebb64f4658e7f6215026254d8ed8176d30f3db89619c72,False,
DA_d2_seq100/36,DA_d2_seq100,DA,36,evidence_count_control,True,False,False,10,Cryptococcosis,Cutaneous granuloma,low,d8cfb5b1210ace864e19fa1a560582bd29bacf7b3f9693377e1f14751de9c3fd,False,
DA_d2_seq100/36,DA_d2_seq100,DA,36,e7_contrast,True,False,False,10,Cryptococcosis,Immunodeficiency-related infection,high,d8cfb5b1210ace864e19fa1a560582bd29bacf7b3f9693377e1f14751de9c3fd,True,
DA_d2_seq100/36,DA_d2_seq100,DA,36,forest_evidence_integrator,True,False,False,10,Cryptococcosis,Fingolimod-related infection,high,d8cfb5b1210ace864e19fa1a560582bd29bacf7b3f9693377e1f14751de9c3fd,False,
DA_d2_seq100/36,DA_d2_seq100,DA,36,collapse_obligation_ledger,True,False,False,10,Cryptococcosis,Fingolimod-related infection,high,d8cfb5b1210ace864e19fa1a560582bd29bacf7b3f9693377e1f14751de9c3fd,False,
DA_d2_seq100/36,DA_d2_seq100,DA,36,pairwise_tournament,True,False,False,10,Cryptococcosis,Fingolimod-related infection,high,d8cfb5b1210ace864e19fa1a560582bd29bacf7b3f9693377e1f14751de9c3fd,False,
DA_d2_seq100/4,DA_d2_seq100,DA,4,evidence_count_control,True,False,False,10,Targetoid hemosiderotic hemangioma,Kaposi's sarcoma,low,a6447b1bed02fa085a26e93a88a4997e282c61f65315adc5af086ace7a6c6fc4,False,
DA_d2_seq100/4,DA_d2_seq100,DA,4,e7_contrast,True,False,False,10,Retiform hemangioendothelioma,Targetoid hemosiderotic hemangioma,medium,a6447b1bed02fa085a26e93a88a4997e282c61f65315adc5af086ace7a6c6fc4,True,
DA_d2_seq100/4,DA_d2_seq100,DA,4,forest_evidence_integrator,True,False,False,10,Retiform hemangioendothelioma,Tufted angioma,high,a6447b1bed02fa085a26e93a88a4997e282c61f65315adc5af086ace7a6c6fc4,False,
DA_d2_seq100/4,DA_d2_seq100,DA,4,collapse_obligation_ledger,True,False,False,10,Retiform hemangioendothelioma,Targetoid hemosiderotic hemangioma,medium,a6447b1bed02fa085a26e93a88a4997e282c61f65315adc5af086ace7a6c6fc4,False,
DA_d2_seq100/4,DA_d2_seq100,DA,4,pairwise_tournament,True,False,False,10,Angioma,Tufted angioma,medium,a6447b1bed02fa085a26e93a88a4997e282c61f65315adc5af086ace7a6c6fc4,False,
